Values below show absolute/relative times spend per server step by the instrumented function.
A total of 403 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - on_activate[2] ....................................  |        64 |       266 |       123 |   0.0 |   0.1 |   0.0
  - ABM 'mobs_turtles:turtle spawning' ................  |      1598 |      2444 |      1886 |   0.1 |   2.4 |   1.3
 woodcutting:                                            |         0 |    171213 |      1636 |   0.0 |  29.4 |   1.3
  - on_dignode[1] .....................................  |         5 |    171213 |      1879 |   0.0 |  29.4 |   1.5
 pandorabox_custom:                                      |         4 |    116883 |     15588 |   0.0 |  77.5 |  10.2
  - ...Maintain powered_stand and itemholder entities'   |        11 |        13 |        12 |   0.0 |   0.0 |   0.0
  - /spawn ............................................  |        88 |       110 |        99 |   0.0 |   0.1 |   0.1
  - LBM 'pandorabox_custom:tp_tube_fixer' .............  |        10 |      2573 |       155 |   0.0 |   1.0 |   0.1
  - get_staticdata[1] .................................  |         3 |         5 |         4 |   0.0 |   0.0 |   0.0
  - globalstep[4] .....................................  |         1 |       611 |        67 |   0.0 |   0.6 |   0.1
  - on_leaveplayer[1] .................................  |      5844 |      5844 |      5844 |   8.4 |   8.4 |   8.4
  - ABM 'flying snow cleanup' .........................  |      1653 |     33371 |      7216 |   0.5 |  46.9 |   5.0
  - globalstep[1] .....................................  |         1 |       615 |        14 |   0.0 |   1.4 |   0.0
  - on_joinplayer[3] ..................................  |        95 |      3212 |      1653 |   0.0 |   0.9 |   0.5
  - on_joinplayer[2] ..................................  |         3 |         4 |         3 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |       745 |       793 |       769 |   0.1 |   0.2 |   0.2
  - on_activate[1] ....................................  |       951 |      2674 |      1812 |   0.3 |   2.0 |   1.2
  - globalstep[2] .....................................  |         1 |     26942 |      1893 |   0.0 |  29.5 |   1.9
  - globalstep[3] .....................................  |         1 |    106603 |     12811 |   0.0 |  77.5 |   7.7
  - on_leaveplayer[2] .................................  |         7 |         7 |         7 |   0.0 |   0.0 |   0.0
 scifi_nodes:                                            |         0 |       248 |         0 |   0.0 |   0.4 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       248 |         5 |   0.0 |   0.4 |   0.0
 sethome:                                                |         0 |        83 |         0 |   0.0 |   0.1 |   0.0
  - /home .............................................  |        83 |        83 |        83 |   0.0 |   0.1 |   0.0
 loot:                                                   |         0 |       137 |         0 |   0.0 |   0.2 |   0.0
  - on_generated[1] ...................................  |       137 |       137 |       137 |   0.2 |   0.2 |   0.2
 3d_armor_stand:                                         |         0 |     30491 |       537 |   0.0 |  26.7 |   0.4
  - on_activate[1] ....................................  |      1079 |     30491 |      7311 |   0.2 |  26.7 |   5.2
  - ABM[1] ............................................  |      2214 |     11025 |      4595 |   0.3 |   8.3 |   2.5
 homedecor_kitchen:                                      |         0 |     52107 |       282 |   0.0 |  11.6 |   0.1
  - ABM 'furnaces' ....................................  |       116 |     52107 |      1029 |   0.0 |  11.6 |   0.5
 font_api:                                               |         0 |        72 |         1 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         7 |         7 |         7 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        46 |         5 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        34 |         4 |   0.0 |   0.0 |   0.0
 mapcleaner:                                             |         1 |      5563 |        94 |   0.0 |   1.1 |   0.1
  - globalstep[1] .....................................  |         1 |      5563 |        94 |   0.0 |   1.1 |   0.1
 unified_inventory_plus:                                 |         0 |        41 |         1 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[3] .......................  |         2 |        21 |         5 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        10 |         2 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        24 |         3 |   0.0 |   0.0 |   0.0
 skybox:                                                 |         1 |     19893 |       396 |   0.0 |   9.1 |   0.5
  - globalstep[1] .....................................  |         1 |     19893 |       396 |   0.0 |   9.1 |   0.5
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |         5 |         5 |         5 |   0.0 |   0.0 |   0.0
 dungeon_loot:                                           |         0 |       800 |         2 |   0.0 |   1.1 |   0.0
  - on_generated[1] ...................................  |       800 |       800 |       800 |   1.1 |   1.1 |   1.1
 skinsdb:                                                |         0 |       432 |         5 |   0.0 |   0.6 |   0.0
  - on_leaveplayer[1] .................................  |         4 |         4 |         4 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         2 |       160 |        20 |   0.0 |   0.6 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        82 |         4 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |       107 |       415 |       261 |   0.0 |   0.1 |   0.0
 protector:                                              |         1 |     41930 |       282 |   0.0 |  27.8 |   0.3
  - globalstep[1] .....................................  |         1 |     41604 |       272 |   0.0 |  27.6 |   0.2
  - on_player_receive_fields[2] .......................  |         2 |        72 |         6 |   0.0 |   0.0 |   0.0
  - ABM[1] ............................................  |        48 |       326 |       140 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |        29 |         2 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
 mobs_npc:                                               |         0 |     14605 |       243 |   0.0 |   7.0 |   0.2
  - on_activate[1] ....................................  |        96 |       357 |       209 |   0.0 |   0.2 |   0.1
  - on_step[1] ........................................  |        20 |     14602 |       764 |   0.0 |   7.0 |   0.7
  - on_player_receive_fields[1] .......................  |         1 |        27 |         2 |   0.0 |   0.0 |   0.0
  - get_staticdata[1] .................................  |       113 |       448 |       223 |   0.0 |   0.2 |   0.1
 adv_keys:                                               |         0 |         6 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         6 |         1 |   0.0 |   0.0 |   0.0
 itemframes:                                             |         0 |     14179 |       405 |   0.0 |   6.0 |   0.2
  - on_activate[1] ....................................  |       612 |     14039 |      5271 |   0.3 |   5.9 |   2.4
  - LBM 'Maintain itemframe and pedestal entities' ....  |         7 |       418 |        70 |   0.0 |   0.2 |   0.0
  - get_staticdata[1] .................................  |         3 |       324 |        26 |   0.0 |   0.1 |   0.0
 fireflies:                                              |         0 |        23 |         0 |   0.0 |   0.0 |   0.0
  - on_generated[1] ...................................  |        23 |        23 |        23 |   0.0 |   0.0 |   0.0
 mesecons_debug:                                         |         2 |      2393 |       144 |   0.0 |   1.6 |   0.1
  - globalstep[1] .....................................  |         1 |       250 |        67 |   0.0 |   0.4 |   0.1
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |        30 |        31 |        30 |   0.0 |   0.0 |   0.0
  - globalstep[2] .....................................  |         1 |      2246 |        77 |   0.0 |   1.5 |   0.1
 mobs_monster:                                           |       157 |     45115 |      7184 |   0.1 |  49.5 |   6.7
  - ABM 'mobs_monster:spider spawning' ................  |      1915 |     11628 |      6198 |   1.7 |  12.5 |   5.4
  - on_activate[8] ....................................  |        78 |        78 |        78 |   0.1 |   0.1 |   0.1
  - on_step[8] ........................................  |        19 |     19717 |      2115 |   0.0 |  27.9 |   2.1
  - ABM 'mobs_monster:stone_monster spawning' .........  |         5 |     15054 |      7197 |   0.0 |   7.8 |   3.7
  - on_step[9] ........................................  |        34 |     26703 |      1433 |   0.0 |  27.9 |   1.3
  - ABM 'mobs_monster:lava_flan spawning' .............  |      2381 |     11218 |      7832 |   3.3 |   8.4 |   5.4
  - ABM 'mobs_monster:tree_monster spawning' ..........  |      2047 |      2173 |      2110 |   2.7 |   2.7 |   2.7
  - on_step[5] ........................................  |        15 |     10884 |       669 |   0.0 |   5.2 |   0.6
  - ABM 'mobs_monster:dungeon_master spawning' ........  |      2826 |     15392 |      7060 |   0.6 |  11.4 |   5.3
  - on_activate[14] ...................................  |        76 |       500 |       157 |   0.0 |   0.4 |   0.1
  - on_step[2] ........................................  |        28 |     33536 |      1511 |   0.0 |  26.8 |   1.3
  - ABM 'mobs_monster:mese_monster spawning' ..........  |      2328 |     13070 |      6269 |   1.3 |  18.1 |   6.4
  - ABM 'mobs_monster:oerkki spawning' ................  |         9 |     12861 |      7322 |   0.0 |  16.6 |   7.2
  - get_staticdata[13] ................................  |        13 |      1304 |       282 |   0.0 |   1.1 |   0.2
  - ABM 'mobs_monster:sand_monster spawning' ..........  |      4532 |      4532 |      4532 |   4.7 |   4.7 |   4.7
  - get_staticdata[7] .................................  |       209 |       209 |       209 |   0.2 |   0.2 |   0.2
  - ABM 'mobs_monster:dirt_monster spawning' ..........  |      2291 |      2461 |      2366 |   1.1 |   4.9 |   2.4
  - on_activate[3] ....................................  |        77 |        77 |        77 |   0.1 |   0.1 |   0.1
  - get_staticdata[9] .................................  |        25 |       199 |       112 |   0.0 |   0.3 |   0.2
  - on_step[6] ........................................  |        12 |      2831 |       418 |   0.0 |   3.1 |   0.4
  - on_step[4] ........................................  |        59 |     26981 |      2335 |   0.0 |  28.7 |   2.3
  - get_staticdata[3] .................................  |        26 |       156 |        91 |   0.0 |   0.1 |   0.1
  - on_activate[10] ...................................  |       119 |       119 |       119 |   0.2 |   0.2 |   0.2
 hangglider:                                             |         0 |        91 |         0 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[1] .................................  |         4 |         4 |         4 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |        27 |        91 |        59 |   0.0 |   0.0 |   0.0
 advtrains_luaautomation:                                |         0 |      1841 |        76 |   0.0 |   1.8 |   0.1
  - on_punchnode[1] ...................................  |         2 |      1595 |        56 |   0.0 |   0.7 |   0.0
  - on_player_receive_fields[2] .......................  |        53 |       636 |       169 |   0.0 |   1.8 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |        10 |         2 |   0.0 |   0.0 |   0.0
 signs_lib:                                              |         0 |    114061 |      5030 |   0.0 |  72.3 |   2.5
  - LBM 'Restore sign text' ...........................  |      1677 |    113967 |     28154 |   0.5 |  72.2 |  14.2
  - ...st of loaded blocks, log only those with signs'   |         5 |       332 |        49 |   0.0 |   0.2 |   0.0
 controls:                                               |       180 |      1746 |       305 |   0.0 |  12.9 |   0.6
  - globalstep[1] .....................................  |       180 |      1746 |       305 |   0.0 |  12.9 |   0.6
  - on_leaveplayer[1] .................................  |         6 |         6 |         6 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |        14 |        70 |        42 |   0.0 |   0.0 |   0.0
 letters:                                                |         0 |        85 |         1 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        35 |         4 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         2 |        50 |         5 |   0.0 |   0.0 |   0.0
 default:                                                |         4 |     41153 |      1173 |   0.0 |  65.2 |   1.5
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        12 |         2 |   0.0 |   0.0 |   0.0
  - on_punch[1] .......................................  |        30 |        96 |        63 |   0.0 |   0.1 |   0.1
  - get_staticdata[1] .................................  |        13 |     13370 |       370 |   0.0 |   5.8 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |        23 |         2 |   0.0 |   0.0 |   0.0
  - ABM 'Grass covered' ...............................  |       250 |      3279 |       777 |   0.1 |   1.9 |   0.5
  - ABM 'Lava cooling' ................................  |        93 |       641 |       275 |   0.0 |   1.4 |   0.3
  - on_step[1] ........................................  |        23 |     41153 |       985 |   0.0 |  65.2 |   1.4
  - ABM 'Grow papyrus' ................................  |        63 |      3534 |       522 |   0.0 |   0.8 |   0.3
  - on_joinplayer[1] ..................................  |        56 |        97 |        76 |   0.0 |   0.0 |   0.0
  - on_activate[1] ....................................  |        21 |      2470 |       191 |   0.0 |   1.0 |   0.1
  - ABM 'Grass spread' ................................  |       228 |       740 |       500 |   0.1 |   1.1 |   0.4
  - on_craft[1] .......................................  |         2 |       386 |        35 |   0.0 |   0.2 |   0.0
  - ABM 'Grow cactus' .................................  |        26 |      1133 |       178 |   0.0 |   0.6 |   0.1
 mesecons_torch:                                         |         0 |       639 |        14 |   0.0 |   0.4 |   0.0
  - ABM[1] ............................................  |        19 |       639 |        93 |   0.0 |   0.4 |   0.1
 ccompass:                                               |       981 |     29758 |      2261 |   0.1 |  64.4 |   4.0
  - globalstep[1] .....................................  |       981 |     29757 |      2261 |   0.1 |  64.4 |   4.0
  - on_player_receive_fields[1] .......................  |         1 |         8 |         1 |   0.0 |   0.0 |   0.0
 anvil:                                                  |         0 |      4683 |       116 |   0.0 |   3.9 |   0.1
  - on_activate[1] ....................................  |         9 |       332 |       106 |   0.0 |   0.1 |   0.0
  - LBM 'anvil:anvil_item_restoration' ................  |       569 |      4314 |      1675 |   0.1 |   3.9 |   1.0
  - get_staticdata[1] .................................  |         1 |        79 |        20 |   0.0 |   0.0 |   0.0
 unified_inventory:                                      |        82 |    113220 |       724 |   0.0 |  33.5 |   0.6
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        77 |         4 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[3] .......................  |         1 |      8435 |       529 |   0.0 |   4.7 |   0.3
  - on_joinplayer[3] ..................................  |         9 |        10 |         9 |   0.0 |   0.0 |   0.0
  - globalstep[1] .....................................  |        82 |       514 |       243 |   0.0 |   2.3 |   0.4
  - on_joinplayer[2] ..................................  |       113 |       627 |       370 |   0.0 |   0.2 |   0.1
  - on_joinplayer[1] ..................................  |     30895 |    109144 |     70019 |   4.1 |  32.3 |  18.2
  - on_leaveplayer[2] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_joinplayer[4] ..................................  |      3057 |      3216 |      3136 |   0.4 |   1.0 |   0.7
  - on_player_receive_fields[1] .......................  |         8 |      2324 |       183 |   0.0 |   9.7 |   0.3
  - on_player_receive_fields[4] .......................  |         1 |       706 |        75 |   0.0 |   0.7 |   0.1
 mesecons_detector:                                      |         0 |     15333 |       958 |   0.0 |  13.3 |   0.7
  - ABM[4] ............................................  |        21 |     10529 |       202 |   0.0 |   8.0 |   0.2
  - ABM[1] ............................................  |      1922 |     15307 |      3501 |   0.2 |  13.3 |   2.6
  - ABM[3] ............................................  |        24 |       772 |       161 |   0.0 |   0.7 |   0.1
 xpanes:                                                 |         0 |      6561 |       339 |   0.0 |  15.9 |   0.4
  - on_placenode[1] ...................................  |        11 |      3749 |       144 |   0.0 |   2.1 |   0.2
  - on_dignode[1] .....................................  |         9 |      6561 |       341 |   0.0 |  15.9 |   0.4
 pipeworks:                                              |        63 |    144318 |     17349 |   0.1 |  79.7 |  16.2
  - globalstep[1] .....................................  |         1 |    133503 |      9801 |   0.0 |  79.3 |  10.1
  - ABM 'Vacuum tubes' ................................  |      2188 |     48415 |     14148 |   0.2 |  71.1 |  10.8
  - on_activate[1] ....................................  |         1 |       131 |        15 |   0.0 |   0.4 |   0.0
  - get_staticdata[1] .................................  |         1 |       872 |        33 |   0.0 |   0.4 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       626 |        12 |   0.0 |   0.1 |   0.0
  - globalstep[2] .....................................  |        23 |     30609 |       457 |   0.0 |  59.1 |   0.7
 gravity_manager:                                        |         1 |      6368 |       166 |   0.0 |   6.1 |   0.2
  - globalstep[1] .....................................  |         1 |      6368 |       166 |   0.0 |   6.1 |   0.2
  - on_joinplayer[1] ..................................  |         5 |         6 |         5 |   0.0 |   0.0 |   0.0
 worldedit_commands:                                     |         0 |      2159 |        82 |   0.0 |   0.9 |   0.1
  - on_punchnode[1] ...................................  |         2 |      1645 |        56 |   0.0 |   0.6 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         8 |         2 |   0.0 |   0.0 |   0.0
  - on_punchnode[2] ...................................  |         1 |       775 |        38 |   0.0 |   0.4 |   0.0
 homedecor_lighting:                                     |         0 |        64 |         1 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         3 |        64 |         8 |   0.0 |   0.1 |   0.0
 armor_monoid:                                           |         0 |        23 |         0 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[2] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |        21 |        23 |        22 |   0.0 |   0.0 |   0.0
 atm:                                                    |         0 |    116057 |      1987 |   0.0 |  76.7 |   1.4
  - globalstep[1] .....................................  |         1 |        61 |         1 |   0.0 |   0.3 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |         8 |         2 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |    116049 |     12686 |   0.0 |  76.7 |   9.7
  - on_joinplayer[1] ..................................  |     18728 |     33049 |     25888 |   4.4 |   5.5 |   5.0
 weather:                                                |         0 |      1047 |         6 |   0.0 |   0.3 |   0.0
  - on_joinplayer[1] ..................................  |       952 |      1047 |       999 |   0.1 |   0.3 |   0.2
 mobs_sharks:                                            |        15 |     23338 |      2027 |   0.0 |  26.1 |   1.9
  - on_step[2] ........................................  |         7 |     21633 |      1054 |   0.0 |  26.0 |   1.0
  - get_staticdata[1] .................................  |        16 |       172 |        73 |   0.0 |   0.2 |   0.1
  - ABM 'mobs_sharks:shark_sm spawning' ...............  |      2116 |      4909 |      3512 |   2.8 |   3.8 |   3.3
  - on_activate[2] ....................................  |        85 |       110 |        97 |   0.0 |   0.1 |   0.1
  - ABM 'mobs_sharks:shark_md spawning' ...............  |      4723 |     14284 |      9503 |   2.8 |   6.4 |   4.6
  - ABM 'mobs_sharks:shark_lg spawning' ...............  |      2259 |      2867 |      2540 |   2.3 |   4.8 |   3.3
  - on_activate[3] ....................................  |        49 |        93 |        71 |   0.0 |   0.1 |   0.0
  - get_staticdata[3] .................................  |         6 |       168 |        75 |   0.0 |   0.1 |   0.0
  - on_activate[1] ....................................  |        42 |        74 |        59 |   0.0 |   0.1 |   0.0
  - on_step[1] ........................................  |         3 |     13693 |       450 |   0.0 |  17.6 |   0.4
  - on_step[3] ........................................  |         3 |      3950 |       434 |   0.0 |   5.6 |   0.4
