Values below show absolute/relative times spend per server step by the instrumented function.
A total of 998 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
 technic:                                                |         2 |    166481 |      4976 |   0.0 |  76.4 |   4.6
  - ABM 'Machines: run power monitor' .................  |        22 |       688 |        87 |   0.0 |   0.5 |   0.1
  - ABM 'Switching Station' ...........................  |      5303 |    164439 |     35222 |   3.0 |  70.9 |  32.4
  - ABM 'Tools: tree tap' .............................  |       266 |       266 |       266 |   0.1 |   0.1 |   0.1
  - globalstep[2] .....................................  |         1 |       280 |         5 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        69 |         3 |   0.0 |   0.2 |   0.0
  - ABM 'Machines: reactor melt-down check' ...........  |      1168 |      3096 |      1782 |   0.6 |   4.7 |   1.9
  - ABM 'Machines: run injector' ......................  |       111 |      9092 |      2582 |   0.1 |  13.3 |   2.6
  - globalstep[1] .....................................  |         1 |        45 |         2 |   0.0 |   0.2 |   0.0
  - ABM 'Machines: timeout check' .....................  |       871 |      3320 |      1829 |   0.3 |   4.6 |   1.9
  - ABM 'Radiation damage' ............................  |        25 |      1112 |       296 |   0.0 |   0.8 |   0.3
  - on_dignode[1] .....................................  |         4 |        43 |        12 |   0.0 |   0.1 |   0.0
  - on_placenode[1] ...................................  |         4 |        32 |         7 |   0.0 |   0.1 |   0.0
  - ABM 'Machines: run coal alloy furnace' ............  |        26 |      1765 |       140 |   0.0 |   1.4 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
  - ABM 'Machines: re-enable check' ...................  |        81 |     18457 |       452 |   0.0 |  11.7 |   0.4
 fire:                                                   |         1 |      7937 |        92 |   0.0 |  23.9 |   0.2
  - globalstep[1] .....................................  |         1 |      7937 |        92 |   0.0 |  23.9 |   0.2
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
 textline:                                               |         0 |        52 |         0 |   0.0 |   0.1 |   0.0
  - on_activate[1] ....................................  |        47 |        52 |        49 |   0.1 |   0.1 |   0.1
 homedecor_misc:                                         |         0 |       288 |         1 |   0.0 |   1.4 |   0.0
  - on_placenode[1] ...................................  |         5 |       288 |        16 |   0.0 |   1.4 |   0.1
 skinsdb:                                                |         0 |        82 |         0 |   0.0 |   0.2 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        80 |        10 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
 areas:                                                  |         2 |      3786 |        66 |   0.0 |   4.6 |   0.1
  - globalstep[1] .....................................  |         2 |      3786 |        66 |   0.0 |   4.6 |   0.1
  - on_punchnode[1] ...................................  |         4 |       161 |         9 |   0.0 |   0.3 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
 advtrains_train_japan:                                  |       379 |     32420 |      2200 |   0.1 |  50.7 |   4.6
  - on_step[2] ........................................  |       255 |     21541 |      1319 |   0.1 |  18.0 |   2.8
  - on_step[1] ........................................  |       124 |     30924 |       880 |   0.0 |  47.5 |   1.8
 farming:                                                |         0 |     47401 |       169 |   0.0 |  21.2 |   0.1
  - ABM[2] ............................................  |      7731 |     47401 |     16922 |   3.8 |  21.2 |  13.0
 stamina:                                                |         2 |     13695 |       120 |   0.0 |   8.4 |   0.2
  - globalstep[1] .....................................  |         2 |     13695 |       114 |   0.0 |   8.4 |   0.2
  - on_placenode[1] ...................................  |         3 |        82 |        22 |   0.0 |   0.3 |   0.1
  - on_craft[1] .......................................  |        23 |       484 |        70 |   0.0 |   1.6 |   0.1
  - on_dignode[1] .....................................  |         3 |        74 |        21 |   0.0 |   0.2 |   0.0
 player_monoids:                                         |         0 |        15 |         0 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[4] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[3] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[6] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[5] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[7] .................................  |         1 |         1 |         1 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[2] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
 bow:                                                    |        59 |     35719 |       208 |   0.0 |  25.9 |   0.4
  - globalstep[1] .....................................  |        59 |     35719 |       208 |   0.0 |  25.9 |   0.4
 datastorage:                                            |         0 |       794 |         0 |   0.0 |   2.8 |   0.0
  - on_leaveplayer[1] .................................  |       794 |       794 |       794 |   2.8 |   2.8 |   2.8
 beerchat:                                               |         0 |         5 |         0 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[1] .................................  |         5 |         5 |         5 |   0.0 |   0.0 |   0.0
 ontime_clocks:                                          |         0 |       893 |        15 |   0.0 |   1.3 |   0.0
  - ABM[2] ............................................  |       114 |       727 |       348 |   0.1 |   0.7 |   0.4
  - on_activate[1] ....................................  |        60 |       122 |        85 |   0.0 |   0.1 |   0.1
  - ABM[1] ............................................  |        99 |       489 |       311 |   0.0 |   0.5 |   0.3
  - get_staticdata[1] .................................  |        28 |       177 |        91 |   0.0 |   0.2 |   0.1
  - ABM[5] ............................................  |       340 |       602 |       450 |   0.6 |   0.9 |   0.7
 beerchat_web:                                           |         0 |       154 |         0 |   0.0 |   0.5 |   0.0
  - on_leaveplayer[1] .................................  |       154 |       154 |       154 |   0.5 |   0.5 |   0.5
 homedecor_books:                                        |         0 |         4 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         4 |         2 |   0.0 |   0.0 |   0.0
 biome_lib:                                              |         1 |       101 |         7 |   0.0 |   0.3 |   0.0
  - globalstep[1] .....................................  |         1 |       101 |         7 |   0.0 |   0.3 |   0.0
 led_marquee:                                            |         3 |       301 |         6 |   0.0 |   0.4 |   0.0
  - globalstep[1] .....................................  |         3 |       301 |         6 |   0.0 |   0.4 |   0.0
 soundblock:                                             |         0 |        86 |         0 |   0.0 |   0.3 |   0.0
  - on_player_receive_fields[1] .......................  |         3 |        86 |         6 |   0.0 |   0.3 |   0.0
 auth_proxy_mod:                                         |         0 |         3 |         0 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
 unifieddyes:                                            |         0 |        81 |         0 |   0.0 |   0.4 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
  - on_placenode[1] ...................................  |         1 |        81 |         3 |   0.0 |   0.4 |   0.0
 homedecor_kitchen:                                      |         0 |       752 |         4 |   0.0 |   0.8 |   0.0
  - ABM 'furnaces' ....................................  |       373 |       752 |       496 |   0.2 |   0.8 |   0.5
 mail:                                                   |         0 |     10496 |        35 |   0.0 |  13.1 |   0.1
  - on_leaveplayer[1] .................................  |        60 |        60 |        60 |   0.2 |   0.2 |   0.2
  - on_leaveplayer[3] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     10496 |       818 |   0.0 |  13.1 |   2.0
  - on_leaveplayer[2] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
 creative:                                               |         0 |       551 |        16 |   0.0 |   1.9 |   0.0
  - on_placenode[1] ...................................  |        61 |       551 |       160 |   0.0 |   1.9 |   0.4
 mobs_turtles:                                           |         0 |      1366 |        60 |   0.0 |   1.6 |   0.1
  - on_activate[1] ....................................  |        49 |        69 |        59 |   0.0 |   0.0 |   0.0
  - on_step[1] ........................................  |        11 |       800 |        67 |   0.0 |   1.6 |   0.1
  - get_staticdata[1] .................................  |         7 |       176 |        77 |   0.0 |   0.1 |   0.0
  - ABM 'mobs_turtles:turtle spawning' ................  |       252 |      1123 |       687 |   0.3 |   0.7 |   0.5
 woodcutting:                                            |         0 |        65 |         1 |   0.0 |   0.1 |   0.0
  - on_dignode[1] .....................................  |         4 |        65 |        17 |   0.0 |   0.1 |   0.0
 easyvend:                                               |         0 |      1948 |         9 |   0.0 |   1.5 |   0.0
  - ABM[1] ............................................  |       301 |      1948 |       681 |   0.1 |   1.5 |   0.6
 flowers:                                                |         0 |       557 |         2 |   0.0 |   0.7 |   0.0
  - ABM 'Flower spread' ...............................  |        81 |       557 |       229 |   0.1 |   0.7 |   0.3
 pandorabox_custom:                                      |         2 |     82443 |      2842 |   0.0 |  71.5 |   2.9
  - globalstep[1] .....................................  |         1 |       274 |         3 |   0.0 |   0.7 |   0.0
  - on_leaveplayer[1] .................................  |     10900 |     10900 |     10900 |  37.8 |  37.8 |  37.8
  - ABM 'flying snow cleanup' .........................  |       124 |      1139 |       456 |   0.1 |   1.4 |   0.5
  - globalstep[2] .....................................  |         1 |     82442 |      2823 |   0.0 |  71.5 |   2.9
 mob_horse:                                              |         0 |       537 |         7 |   0.0 |   1.6 |   0.0
  - on_activate[1] ....................................  |        57 |       252 |       154 |   0.1 |   0.5 |   0.3
  - on_step[1] ........................................  |        10 |       405 |        60 |   0.0 |   1.6 |   0.1
  - get_staticdata[1] .................................  |         7 |       398 |       253 |   0.0 |   0.6 |   0.4
  - ABM 'mob_horse:horse spawning' ....................  |       116 |       297 |       206 |   0.0 |   0.3 |   0.2
 itemframes:                                             |         0 |      4378 |        14 |   0.0 |   3.8 |   0.0
  - on_activate[1] ....................................  |       236 |      3802 |       835 |   0.1 |   2.5 |   0.8
  - LBM 'Maintain itemframe and pedestal entities' ....  |         7 |      3038 |       336 |   0.0 |   2.6 |   0.3
  - get_staticdata[1] .................................  |         3 |       365 |        74 |   0.0 |   0.5 |   0.1
 signs:                                                  |         0 |        15 |         0 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         2 |        15 |         6 |   0.0 |   0.1 |   0.0
 player_api:                                             |        31 |      2610 |        96 |   0.0 |   1.6 |   0.2
  - globalstep[1] .....................................  |        31 |      2610 |        96 |   0.0 |   1.6 |   0.2
  - on_leaveplayer[1] .................................  |         5 |         5 |         5 |   0.0 |   0.0 |   0.0
 monitoring_advtrains:                                   |         1 |     23569 |        47 |   0.0 |  35.0 |   0.1
  - globalstep[1] .....................................  |         1 |     23569 |        47 |   0.0 |  35.0 |   0.1
 mesecons_receiver:                                      |         0 |     11305 |        13 |   0.0 |  22.1 |   0.0
  - on_placenode[1] ...................................  |         2 |        78 |         7 |   0.0 |   0.4 |   0.0
  - on_placenode[2] ...................................  |         3 |        32 |         6 |   0.0 |   0.1 |   0.0
  - on_dignode[1] .....................................  |         2 |     11298 |       148 |   0.0 |  22.0 |   0.3
 advtrains_line_automation:                              |         0 |        22 |         0 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         5 |        22 |        10 |   0.0 |   0.1 |   0.0
 xpanes:                                                 |         0 |       918 |        16 |   0.0 |   1.1 |   0.0
  - on_placenode[1] ...................................  |        22 |       310 |        69 |   0.0 |   1.1 |   0.2
  - on_dignode[1] .....................................  |        16 |       918 |       118 |   0.0 |   0.8 |   0.1
 sethome:                                                |         0 |       125 |         0 |   0.0 |   0.5 |   0.0
  - /home .............................................  |       125 |       125 |       125 |   0.5 |   0.5 |   0.5
 xp_redo:                                                |         3 |      5094 |       122 |   0.0 |   9.9 |   0.2
  - on_leaveplayer[1] .................................  |        23 |        23 |        23 |   0.1 |   0.1 |   0.1
  - on_craft[2] .......................................  |         6 |       375 |        44 |   0.0 |   0.6 |   0.1
  - globalstep[2] .....................................  |         1 |      5090 |        96 |   0.0 |   9.9 |   0.2
  - globalstep[1] .....................................  |         1 |      1977 |        10 |   0.0 |   0.5 |   0.0
  - on_craft[1] .......................................  |         7 |       106 |        18 |   0.0 |   0.3 |   0.0
  - globalstep[3] .....................................  |         1 |      1120 |         4 |   0.0 |   1.3 |   0.0
  - on_dignode[1] .....................................  |         2 |       103 |        11 |   0.0 |   0.4 |   0.0
  - on_placenode[1] ...................................  |         2 |        74 |        10 |   0.0 |   0.4 |   0.0
  - on_placenode[2] ...................................  |         1 |       106 |        29 |   0.0 |   0.4 |   0.1
  - on_dignode[2] .....................................  |         1 |      2243 |        54 |   0.0 |   9.7 |   0.2
  - on_leaveplayer[2] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
 worldedit_gui:                                          |         0 |      6273 |        54 |   0.0 |   9.3 |   0.1
  - on_player_receive_fields[15] ......................  |         1 |       207 |        50 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[20] ......................  |         1 |       322 |        94 |   0.0 |   0.8 |   0.2
  - on_player_receive_fields[9] .......................  |         1 |       162 |        56 |   0.0 |   0.4 |   0.1
  - on_player_receive_fields[11] ......................  |         1 |       185 |        56 |   0.0 |   0.5 |   0.1
  - on_player_receive_fields[8] .......................  |         1 |       425 |        60 |   0.0 |   1.5 |   0.2
  - on_player_receive_fields[5] .......................  |         1 |       214 |        55 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[13] ......................  |         1 |       217 |        54 |   0.0 |   0.6 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |        76 |         3 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[19] ......................  |         1 |       236 |        54 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[2] .......................  |         1 |       259 |        56 |   0.0 |   0.6 |   0.1
  - on_player_receive_fields[17] ......................  |         1 |       142 |        49 |   0.0 |   0.2 |   0.1
  - on_player_receive_fields[7] .......................  |         1 |       182 |        49 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[3] .......................  |         1 |       315 |        57 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[16] ......................  |         1 |       178 |        52 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[12] ......................  |         1 |       343 |        58 |   0.0 |   0.9 |   0.1
  - on_player_receive_fields[4] .......................  |         1 |       120 |        51 |   0.0 |   0.4 |   0.1
  - on_player_receive_fields[10] ......................  |         1 |      3316 |       126 |   0.0 |   5.8 |   0.3
  - on_player_receive_fields[6] .......................  |         1 |      5003 |       168 |   0.0 |   7.4 |   0.3
  - on_player_receive_fields[14] ......................  |         1 |       160 |        54 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[18] ......................  |         1 |       139 |        51 |   0.0 |   0.3 |   0.1
 anvil:                                                  |         0 |       275 |         1 |   0.0 |   0.3 |   0.0
  - on_activate[1] ....................................  |         9 |        12 |        10 |   0.0 |   0.0 |   0.0
  - LBM 'anvil:anvil_item_restoration' ................  |        21 |       263 |       155 |   0.0 |   0.3 |   0.1
  - get_staticdata[1] .................................  |         2 |        10 |         4 |   0.0 |   0.0 |   0.0
 fsc:                                                    |         0 |        71 |         0 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         2 |        71 |         6 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
 advtrains_interlocking:                                 |         0 |      1500 |        35 |   0.0 |   3.7 |   0.1
  - on_player_receive_fields[7] .......................  |        28 |       257 |        92 |   0.0 |   0.7 |   0.2
  - on_player_receive_fields[2] .......................  |        31 |       374 |        66 |   0.0 |   1.1 |   0.2
  - on_punchnode[3] ...................................  |        29 |       159 |        62 |   0.0 |   0.5 |   0.2
  - on_player_receive_fields[3] .......................  |         1 |        62 |         3 |   0.0 |   0.1 |   0.0
  - on_punchnode[1] ...................................  |        44 |       401 |       129 |   0.0 |   0.9 |   0.3
  - on_player_receive_fields[8] .......................  |        36 |       314 |        66 |   0.0 |   0.6 |   0.2
  - on_player_receive_fields[5] .......................  |        31 |       342 |        63 |   0.0 |   0.7 |   0.1
  - on_punchnode[2] ...................................  |        31 |       234 |        68 |   0.0 |   0.5 |   0.2
  - on_player_receive_fields[9] .......................  |        36 |       301 |        72 |   0.0 |   0.5 |   0.2
  - on_player_receive_fields[6] .......................  |        27 |       238 |        61 |   0.0 |   0.4 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |       104 |         4 |   0.0 |   0.4 |   0.0
  - on_player_receive_fields[4] .......................  |         1 |        85 |         4 |   0.0 |   0.3 |   0.0
 mobs_npc:                                               |         0 |         4 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         4 |         1 |   0.0 |   0.0 |   0.0
 mobs:                                                   |         0 |        14 |         0 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |         4 |         1 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        13 |         1 |   0.0 |   0.0 |   0.0
 replacer:                                               |         0 |         4 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         4 |         1 |   0.0 |   0.0 |   0.0
 3d_armor_stand:                                         |         0 |       855 |         6 |   0.0 |   1.1 |   0.0
  - on_activate[1] ....................................  |       137 |       612 |       304 |   0.1 |   1.1 |   0.3
  - ABM[1] ............................................  |       232 |       775 |       491 |   0.0 |   1.0 |   0.5
 travelnet:                                              |         0 |         3 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
 digiterms:                                              |         0 |      1674 |         8 |   0.0 |   2.5 |   0.0
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_activate[1] ....................................  |       749 |      1538 |      1066 |   0.9 |   1.9 |   1.3
  - on_player_receive_fields[1] .......................  |         1 |        18 |         1 |   0.0 |   0.1 |   0.0
  - get_staticdata[1] .................................  |        23 |       405 |       163 |   0.0 |   0.6 |   0.2
 scifi_nodes:                                            |         0 |         4 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         4 |         1 |   0.0 |   0.0 |   0.0
 homedecor_lighting:                                     |         0 |        15 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        15 |         3 |   0.0 |   0.0 |   0.0
 digilines:                                              |         0 |       325 |         1 |   0.0 |   0.5 |   0.0
  - on_placenode[1] ...................................  |         1 |        45 |         3 |   0.0 |   0.1 |   0.0
  - on_activate[1] ....................................  |        75 |       138 |       106 |   0.1 |   0.2 |   0.1
  - LBM 'Replace Missing Text Entities' ...............  |       114 |       187 |       150 |   0.1 |   0.3 |   0.2
  - on_dignode[1] .....................................  |         1 |        20 |         5 |   0.0 |   0.1 |   0.0
 beacon:                                                 |         0 |     14289 |       122 |   0.0 |  13.2 |   0.1
  - LBM 'Beacon without base cleanup for green' .......  |         9 |       337 |        32 |   0.0 |   0.1 |   0.0
  - ABM[6] ............................................  |         8 |      2398 |        96 |   0.0 |   0.6 |   0.1
  - ABM[4] ............................................  |         6 |        50 |        17 |   0.0 |   0.1 |   0.0
  - ABM[3] ............................................  |       100 |      9834 |       397 |   0.0 |   9.1 |   0.4
  - ABM[5] ............................................  |        98 |     14199 |       742 |   0.0 |  13.1 |   0.7
 display_api:                                            |         0 |      2964 |        24 |   0.0 |   3.6 |   0.0
  - LBM 'Update display_api entities' .................  |       195 |      2964 |       844 |   0.1 |   3.6 |   0.9
 mesecons_solarpanel:                                    |         0 |       151 |         2 |   0.0 |   0.2 |   0.0
  - ABM[2] ............................................  |         9 |        12 |        10 |   0.0 |   0.0 |   0.0
  - ABM[1] ............................................  |         5 |       151 |        25 |   0.0 |   0.2 |   0.0
 jumpdrive:                                              |         1 |       108 |         2 |   0.0 |   0.3 |   0.0
  - globalstep[1] .....................................  |         1 |       108 |         2 |   0.0 |   0.3 |   0.0
 maptools:                                               |         0 |       283 |         1 |   0.0 |   0.5 |   0.0
  - on_punchnode[1] ...................................  |         9 |       283 |        27 |   0.0 |   0.5 |   0.1
 unified_inventory_plus:                                 |         0 |       276 |         0 |   0.0 |   0.5 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       274 |         7 |   0.0 |   0.5 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        19 |         3 |   0.0 |   0.1 |   0.0
 skybox:                                                 |         1 |       968 |        25 |   0.0 |   1.9 |   0.0
  - globalstep[1] .....................................  |         1 |       968 |        25 |   0.0 |   1.9 |   0.0
  - on_leaveplayer[1] .................................  |         4 |         4 |         4 |   0.0 |   0.0 |   0.0
 ilights:                                                |         0 |       159 |         0 |   0.0 |   0.5 |   0.0
  - on_player_receive_fields[1] .......................  |         2 |       159 |         6 |   0.0 |   0.5 |   0.0
 monitoring_mesecons:                                    |         5 |      3743 |        13 |   0.0 |   5.3 |   0.0
  - globalstep[1] .....................................  |         5 |      3743 |        13 |   0.0 |   5.3 |   0.0
 monitoring_pipeworks:                                   |         0 |        85 |         1 |   0.0 |   0.2 |   0.0
  - globalstep[1] .....................................  |         1 |        85 |         1 |   0.0 |   0.2 |   0.0
 currency:                                               |         0 |         4 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         4 |         1 |   0.0 |   0.0 |   0.0
 locator:                                                |         1 |      6513 |       217 |   0.0 |   6.1 |   0.2
  - globalstep[1] .....................................  |         1 |      6513 |       217 |   0.0 |   6.1 |   0.2
