Values below show absolute/relative times spend per server step by the instrumented function.
A total of 1689 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
 ontime_clocks:                                          |         0 |      3092 |         4 |   0.0 |   3.1 |   0.0
  - on_activate[1] ....................................  |        61 |        61 |        61 |   0.0 |   0.0 |   0.0
  - ABM[1] ............................................  |        40 |      3092 |       158 |   0.0 |   3.1 |   0.2
  - get_staticdata[1] .................................  |        37 |        51 |        44 |   0.0 |   0.1 |   0.0
  - ABM[4] ............................................  |       128 |       128 |       128 |   0.1 |   0.1 |   0.1
 currency:                                               |         0 |        87 |         0 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        87 |         2 |   0.0 |   0.2 |   0.0
 biome_lib:                                              |         0 |      7546 |         8 |   0.0 |   9.4 |   0.0
  - globalstep[1] .....................................  |         1 |      7546 |         8 |   0.0 |   9.4 |   0.0
 digtron:                                                |         0 |        61 |         0 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[3] .......................  |         1 |        56 |         2 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        22 |         1 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        19 |         1 |   0.0 |   0.0 |   0.0
 unifieddyes:                                            |         0 |       230 |         0 |   0.0 |   1.6 |   0.0
  - on_placenode[1] ...................................  |         1 |       107 |         5 |   0.0 |   0.4 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       228 |         4 |   0.0 |   1.6 |   0.0
 xban2:                                                  |         0 |     15556 |        60 |   0.0 |  60.7 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |        49 |         2 |   0.0 |   0.2 |   0.0
  - on_prejoinplayer[1] ...............................  |      5836 |     15556 |      8247 |  10.7 |  60.7 |  30.0
 woodcutting:                                            |         0 |        85 |         0 |   0.0 |   0.4 |   0.0
  - on_dignode[1] .....................................  |         3 |        85 |         9 |   0.0 |   0.4 |   0.0
  - on_dieplayer[1] ...................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
 guest_blocker:                                          |         0 |       621 |         1 |   0.0 |   2.9 |   0.0
  - on_prejoinplayer[1] ...............................  |        90 |       621 |       222 |   0.1 |   2.9 |   0.9
 pandorabox_custom:                                      |         1 |      6632 |         9 |   0.0 |  27.8 |   0.0
  - globalstep[1] .....................................  |         1 |      6632 |         9 |   0.0 |  27.8 |   0.0
  - on_dieplayer[1] ...................................  |        59 |        59 |        59 |   0.2 |   0.2 |   0.2
 serverstats:                                            |         1 |      4264 |        16 |   0.0 |  13.9 |   0.1
  - globalstep[1] .....................................  |         1 |      2764 |         4 |   0.0 |   3.7 |   0.0
  - on_dignode[1] .....................................  |         1 |        71 |         4 |   0.0 |   0.2 |   0.0
  - on_placenode[1] ...................................  |         1 |        73 |         2 |   0.0 |   0.7 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
  - on_craft[1] .......................................  |         2 |       292 |        15 |   0.0 |   1.2 |   0.1
  - globalstep[2] .....................................  |         1 |      4263 |        11 |   0.0 |  13.9 |   0.0
 advtrains_line_automation:                              |         0 |       535 |         0 |   0.0 |   2.4 |   0.0
  - on_player_receive_fields[1] .......................  |         3 |       535 |        17 |   0.0 |   2.4 |   0.1
 jails:                                                  |         1 |    128201 |        79 |   0.0 |  93.9 |   0.1
  - globalstep[1] .....................................  |         1 |       466 |         3 |   0.0 |   1.8 |   0.0
  - on_respawnplayer[1] ...............................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - /jail .............................................  |    128199 |    128199 |    128199 |  93.9 |  93.9 |  93.9
 sethome:                                                |         0 |        52 |         0 |   0.0 |   0.3 |   0.0
  - /home .............................................  |        52 |        52 |        52 |   0.3 |   0.3 |   0.3
 drawers:                                                |         0 |      4994 |        13 |   0.0 |   4.0 |   0.0
  - on_activate[1] ....................................  |       581 |      2756 |      1668 |   0.3 |   2.2 |   1.3
  - get_staticdata[1] .................................  |       159 |      2238 |       816 |   0.1 |   1.8 |   0.7
 anvil:                                                  |         0 |       213 |         0 |   0.0 |   0.1 |   0.0
  - LBM 'anvil:anvil_item_restoration' ................  |        48 |       213 |       103 |   0.0 |   0.1 |   0.1
 3d_armor_stand:                                         |         0 |       773 |         4 |   0.0 |   1.0 |   0.0
  - on_activate[1] ....................................  |        59 |       321 |       153 |   0.0 |   0.4 |   0.2
  - ABM[1] ............................................  |         8 |       773 |       196 |   0.0 |   0.7 |   0.2
 beerchat:                                               |         0 |      1371 |         3 |   0.0 |   6.0 |   0.0
  - on_chat_message[2] ................................  |         3 |       416 |       151 |   0.0 |   0.5 |   0.3
  - on_chat_message[3] ................................  |         1 |         1 |         1 |   0.0 |   0.0 |   0.0
  - /msg ..............................................  |        83 |        83 |        83 |   0.4 |   0.4 |   0.4
  - on_chat_message[1] ................................  |        27 |       587 |       127 |   0.0 |   3.1 |   0.5
  - on_chat_message[4] ................................  |       171 |      1223 |       697 |   1.8 |   5.3 |   3.5
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
 mesecons_solarpanel:                                    |         0 |       112 |         0 |   0.0 |   0.2 |   0.0
  - ABM[2] ............................................  |         3 |       108 |        14 |   0.0 |   0.2 |   0.0
  - ABM[1] ............................................  |         2 |        10 |         4 |   0.0 |   0.0 |   0.0
 itemframes:                                             |         0 |       270 |         0 |   0.0 |   0.3 |   0.0
  - get_staticdata[1] .................................  |         2 |       245 |        27 |   0.0 |   0.3 |   0.0
  - LBM 'Maintain itemframe and pedestal entities' ....  |         5 |        25 |        12 |   0.0 |   0.0 |   0.0
  - on_activate[1] ....................................  |        63 |       236 |       153 |   0.0 |   0.2 |   0.1
 display_api:                                            |         0 |      4486 |        19 |   0.0 |   4.8 |   0.0
  - LBM 'Update display_api entities' .................  |       118 |      4486 |       942 |   0.1 |   4.8 |   0.9
 digilines:                                              |         0 |       317 |         0 |   0.0 |   0.7 |   0.0
  - on_placenode[1] ...................................  |         1 |       101 |         3 |   0.0 |   0.7 |   0.0
  - on_activate[1] ....................................  |       317 |       317 |       317 |   0.1 |   0.1 |   0.1
  - on_dignode[1] .....................................  |         1 |         8 |         2 |   0.0 |   0.1 |   0.0
 beacon:                                                 |         0 |     17902 |       256 |   0.0 |  24.6 |   0.2
  - ABM[7] ............................................  |       173 |       275 |       224 |   0.2 |   0.2 |   0.2
  - LBM 'Beacon without base cleanup for red' .........  |         4 |       119 |        20 |   0.0 |   0.1 |   0.0
  - ABM[4] ............................................  |         3 |      1286 |        66 |   0.0 |   0.7 |   0.0
  - ABM[1] ............................................  |       158 |       205 |       181 |   0.1 |   0.2 |   0.2
  - LBM 'Beacon without base cleanup for green' .......  |         2 |        70 |         9 |   0.0 |   0.1 |   0.0
  - LBM 'Beacon without base cleanup for purple' ......  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - ABM[2] ............................................  |         9 |        32 |        20 |   0.0 |   0.0 |   0.0
  - ABM[8] ............................................  |         4 |        26 |        15 |   0.0 |   0.0 |   0.0
  - ABM[6] ............................................  |        34 |      3371 |       403 |   0.0 |   2.5 |   0.3
  - LBM 'Beacon without base cleanup for blue' ........  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - ABM[3] ............................................  |        78 |       429 |       186 |   0.0 |   0.5 |   0.2
  - ABM[5] ............................................  |       244 |     17676 |      1715 |   0.1 |  23.7 |   1.6
 signs:                                                  |         0 |        50 |         0 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        50 |         3 |   0.0 |   0.1 |   0.0
 homedecor:                                              |         0 |     12757 |       199 |   0.0 |   6.5 |   0.2
  - on_placenode[1] ...................................  |         2 |       465 |        10 |   0.0 |   1.2 |   0.1
  - ABM 'sfx' .........................................  |       361 |      6120 |      1197 |   0.1 |   5.1 |   0.9
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
  - ABM 'furnaces' ....................................  |       300 |     12757 |      1063 |   0.1 |   6.4 |   0.9
 stamina:                                                |         1 |     10702 |        98 |   0.0 |  28.9 |   0.4
  - globalstep[1] .....................................  |         1 |     10694 |        92 |   0.0 |  28.9 |   0.3
  - on_respawnplayer[1] ...............................  |        15 |        15 |        15 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         2 |       132 |        19 |   0.0 |   0.8 |   0.1
  - on_placenode[1] ...................................  |         1 |       415 |        20 |   0.0 |   2.4 |   0.1
  - on_craft[1] .......................................  |         7 |       703 |        52 |   0.0 |   1.7 |   0.2
 areas:                                                  |       138 |     20993 |       470 |   0.0 |  42.7 |   1.9
  - globalstep[1] .....................................  |       138 |     20993 |       468 |   0.0 |  42.7 |   1.9
  - on_protection_violation[1] ........................  |        12 |       163 |        36 |   0.0 |   0.8 |   0.2
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_punchnode[1] ...................................  |         2 |       164 |         8 |   0.0 |   0.5 |   0.0
 unified_inventory_plus:                                 |         0 |      3563 |         2 |   0.0 |  25.6 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      3557 |        47 |   0.0 |  25.5 |   0.3
  - on_player_receive_fields[2] .......................  |         1 |        28 |         2 |   0.0 |   0.0 |   0.0
 skybox:                                                 |         0 |    299632 |      4985 |   0.0 |  93.8 |   3.9
  - globalstep[1] .....................................  |         1 |    299632 |      5329 |   0.0 |  93.8 |   4.2
  - on_respawnplayer[1] ...............................  |         6 |         6 |         6 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
 mobs_animal:                                            |        20 |     13717 |       206 |   0.0 |  22.4 |   0.7
  - ABM 'mobs_animal:kitten spawning' .................  |        99 |        99 |        99 |   0.0 |   0.0 |   0.0
  - on_step[21] .......................................  |         4 |       720 |        40 |   0.0 |   5.2 |   0.2
  - on_step[23] .......................................  |        11 |     13530 |        82 |   0.0 |  11.3 |   0.3
  - get_staticdata[1] .................................  |         6 |         6 |         6 |   0.0 |   0.0 |   0.0
  - on_punch[3] .......................................  |       584 |      4423 |      2375 |   2.1 |  22.2 |   9.2
  - get_staticdata[3] .................................  |         7 |       106 |        56 |   0.0 |   0.1 |   0.0
  - get_staticdata[22] ................................  |       191 |       302 |       246 |   0.1 |   0.4 |   0.2
  - ABM 'mobs_animal:bunny spawning' ..................  |        87 |       102 |        94 |   0.1 |   0.1 |   0.1
  - on_step[1] ........................................  |         4 |      7625 |        61 |   0.0 |   3.6 |   0.1
  - on_activate[44] ...................................  |       100 |       100 |       100 |   0.0 |   0.0 |   0.0
  - get_staticdata[17] ................................  |         9 |       225 |       137 |   0.0 |   0.2 |   0.1
  - ABM 'mobs_animal:bee spawning' ....................  |       102 |       102 |       102 |   0.1 |   0.1 |   0.1
  - on_step[18] .......................................  |         6 |      7901 |        79 |   0.0 |  21.4 |   0.2
  - on_activate[40] ...................................  |        35 |        35 |        35 |   0.0 |   0.0 |   0.0
  - ABM[1] ............................................  |         2 |       308 |        28 |   0.0 |   0.2 |   0.0
  - ABM 'mobs_animal:penguin spawning' ................  |       133 |       133 |       133 |   0.1 |   0.1 |   0.1
  - on_activate[33] ...................................  |       539 |       539 |       539 |   0.6 |   0.6 |   0.6
  - on_activate[5] ....................................  |        42 |        42 |        42 |   0.0 |   0.0 |   0.0
  - ABM 'mobs_animal:sheep_white spawning' ............  |        88 |       123 |       108 |   0.1 |   0.1 |   0.1
  - on_step[4] ........................................  |         9 |       574 |        47 |   0.0 |   1.1 |   0.1
  - ABM 'mobs_animal:rat spawning' ....................  |         5 |       297 |       103 |   0.0 |   0.6 |   0.1
  - ABM 'mobs_animal:cow spawning' ....................  |        73 |       294 |       183 |   0.1 |   0.2 |   0.1
  - get_staticdata[20] ................................  |         6 |       120 |        63 |   0.0 |   0.1 |   0.1
  - ABM 'mobs_animal:chicken spawning' ................  |        66 |        92 |        78 |   0.1 |   0.2 |   0.1
  - on_step[3] ........................................  |         4 |     12748 |        82 |   0.0 |  10.3 |   0.3
 sfinv:                                                  |         0 |         4 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         4 |         1 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
 banners:                                                |         0 |       114 |         0 |   0.0 |   0.5 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       114 |         5 |   0.0 |   0.5 |   0.0
 smartrenting:                                           |         0 |         9 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         9 |         1 |   0.0 |   0.0 |   0.0
 locator:                                                |         0 |     21034 |       468 |   0.0 |  18.2 |   0.4
  - globalstep[1] .....................................  |         1 |     21034 |       483 |   0.0 |  18.2 |   0.4
 travelnet:                                              |         0 |         3 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
 skinsdb:                                                |         0 |      4622 |         6 |   0.0 |   9.5 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |      4559 |       133 |   0.0 |   9.5 |   0.4
  - on_player_receive_fields[1] .......................  |         1 |        63 |         2 |   0.0 |   0.1 |   0.0
 telemosaic:                                             |        81 |     15329 |       368 |   0.0 |  59.3 |   1.4
  - globalstep[1] .....................................  |        81 |     15329 |       368 |   0.0 |  59.3 |   1.4
 protector:                                              |         0 |      9857 |        71 |   0.0 |  26.1 |   0.2
  - globalstep[1] .....................................  |         1 |      9857 |        69 |   0.0 |  26.1 |   0.2
  - on_player_receive_fields[2] .......................  |         1 |        41 |         3 |   0.0 |   0.2 |   0.0
  - ABM[1] ............................................  |         2 |       558 |       130 |   0.0 |   1.1 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |        19 |         1 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
 elevator:                                               |         0 |      6524 |        36 |   0.0 |  26.3 |   0.1
  - globalstep[1] .....................................  |         1 |      6524 |        30 |   0.0 |  26.3 |   0.1
  - on_leaveplayer[1] .................................  |        18 |        18 |        18 |   0.0 |   0.0 |   0.0
  - ABM 'Elevator (Off)' ..............................  |         5 |       102 |         8 |   0.0 |   0.2 |   0.0
  - ABM 'Elevator (On)' ...............................  |        10 |       485 |        46 |   0.0 |   0.7 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       128 |         2 |   0.0 |   0.8 |   0.0
 advtrains_itrainmap:                                    |         0 |        52 |         0 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        52 |         2 |   0.0 |   0.2 |   0.0
 font_api:                                               |         0 |       743 |         0 |   0.0 |   1.1 |   0.0
  - on_leaveplayer[1] .................................  |       743 |       743 |       743 |   1.1 |   1.1 |   1.1
  - on_player_receive_fields[2] .......................  |         1 |        28 |         3 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       156 |         5 |   0.0 |   0.7 |   0.0
 advtrains_interlocking:                                 |         0 |      1375 |        11 |   0.0 |   3.0 |   0.0
  - on_punchnode[1] ...................................  |         8 |       375 |        37 |   0.0 |   1.6 |   0.2
  - on_player_receive_fields[2] .......................  |         4 |       197 |        15 |   0.0 |   0.3 |   0.0
  - on_punchnode[3] ...................................  |         4 |       348 |        22 |   0.0 |   1.6 |   0.1
  - on_player_receive_fields[9] .......................  |         6 |       342 |        18 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[7] .......................  |         4 |       180 |        16 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[8] .......................  |         5 |       395 |        21 |   0.0 |   2.1 |   0.1
  - on_player_receive_fields[5] .......................  |         4 |       168 |        13 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[3] .......................  |         1 |        50 |         3 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[4] .......................  |         1 |        53 |         3 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[6] .......................  |         4 |       290 |        14 |   0.0 |   0.3 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        23 |         2 |   0.0 |   0.1 |   0.0
  - on_punchnode[2] ...................................  |         5 |       777 |        29 |   0.0 |   1.8 |   0.1
 mobs:                                                   |         0 |        71 |         0 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         4 |         4 |         4 |   0.0 |   0.0 |   0.0
  - on_dieplayer[1] ...................................  |        15 |        15 |        15 |   0.1 |   0.1 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |        71 |         2 |   0.0 |   0.1 |   0.0
 mobs_npc:                                               |         0 |         3 |         0 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
 fire:                                                   |         0 |     14996 |       181 |   0.0 |  45.1 |   0.4
  - globalstep[1] .....................................  |         1 |     14996 |       188 |   0.0 |  45.1 |   0.4
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
 adv_keys:                                               |         0 |       539 |         0 |   0.0 |   1.2 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       539 |        12 |   0.0 |   1.2 |   0.0
 mesecons_receiver:                                      |         0 |       612 |         2 |   0.0 |   3.6 |   0.0
  - on_placenode[1] ...................................  |         1 |       290 |         8 |   0.0 |   1.4 |   0.0
  - on_placenode[2] ...................................  |         1 |       609 |         7 |   0.0 |   3.5 |   0.0
  - on_dignode[1] .....................................  |         1 |        66 |         7 |   0.0 |   0.2 |   0.0
 ambience:                                               |         0 |     12505 |       275 |   0.0 |  37.0 |   0.6
  - globalstep[1] .....................................  |         1 |     12505 |       280 |   0.0 |  37.0 |   0.6
 signs_api:                                              |         0 |      3956 |        24 |   0.0 |   2.6 |   0.0
  - get_staticdata[1] .................................  |        17 |      1057 |       301 |   0.0 |   0.7 |   0.3
  - on_activate[1] ....................................  |       179 |      2899 |       896 |   0.1 |   2.2 |   0.8
 missions:                                               |         0 |     11972 |       216 |   0.0 |  30.4 |   0.7
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[3] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[9] .......................  |         1 |        32 |         1 |   0.0 |   0.1 |   0.0
  - globalstep[2] .....................................  |         1 |     11971 |       205 |   0.0 |  30.4 |   0.6
  - on_player_receive_fields[8] .......................  |         2 |        85 |         5 |   0.0 |   0.4 |   0.0
  - on_respawnplayer[1] ...............................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_placenode[1] ...................................  |         7 |       160 |        28 |   0.0 |   1.7 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |        55 |         3 |   0.0 |   0.2 |   0.0
  - on_dignode[4] .....................................  |         4 |        76 |        11 |   0.0 |   0.5 |   0.1
  - on_player_receive_fields[7] .......................  |         1 |       157 |         4 |   0.0 |   0.4 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        65 |         3 |   0.0 |   0.4 |   0.0
