Values below show absolute/relative times spend per server step by the instrumented function.
A total of 12997 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - on_activate[1] ....................................  |         1 |      1448 |        21 |   0.0 |   2.6 |   0.0
  - get_staticdata[1] .................................  |         1 |     13085 |        39 |   0.0 |   7.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      2287 |        14 |   0.0 |   8.5 |   0.1
  - ABM[5] ............................................  |        31 |       496 |        80 |   0.0 |   0.5 |   0.1
 worldedit_commands:                                     |         0 |     32884 |        10 |   0.0 |  53.4 |   0.0
  - on_punchnode[1] ...................................  |         1 |       278 |         5 |   0.0 |   3.9 |   0.0
  - //unmark ..........................................  |       100 |       100 |       100 |   0.2 |   0.2 |   0.2
  - //replace .........................................  |      5155 |      5155 |      5155 |  14.2 |  14.2 |  14.2
  - //load ............................................  |     32874 |     32874 |     32874 |  27.9 |  27.9 |  27.9
  - //pos1 ............................................  |       138 |     10619 |      2900 |   0.8 |  26.9 |   8.7
  - on_step[2] ........................................  |         1 |        75 |         2 |   0.0 |   1.1 |   0.0
  - on_punchnode[2] ...................................  |         1 |       273 |         5 |   0.0 |   1.3 |   0.0
  - //pos2 ............................................  |       897 |       897 |       897 |   2.7 |   2.7 |   2.7
  - //allocate ........................................  |     12172 |     27518 |     19845 |  35.0 |  38.6 |  36.8
  - //set .............................................  |      7526 |      7526 |      7526 |  19.0 |  19.0 |  19.0
  - on_step[1] ........................................  |         1 |      2284 |         5 |   0.0 |   6.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      8677 |        15 |   0.0 |  53.4 |   0.1
  - on_step[3] ........................................  |         2 |       293 |         8 |   0.0 |   6.2 |   0.1
 wieldview:                                              |         0 |     30008 |       161 |   0.0 |  22.6 |   0.1
  - globalstep[1] .....................................  |         1 |     30008 |       164 |   0.0 |  22.6 |   0.1
  - on_joinplayer[1] ..................................  |         3 |       355 |        64 |   0.0 |   0.1 |   0.0
 atm:                                                    |         0 |    112785 |       347 |   0.0 |  90.9 |   0.9
  - globalstep[1] .....................................  |         1 |     39292 |         6 |   0.0 |  69.8 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     98094 |      5006 |   0.0 |  90.9 |  13.6
  - on_joinplayer[1] ..................................  |      5135 |    112784 |     33902 |   4.9 |  50.4 |  21.5
 spawn_command:                                          |         0 |       157 |         0 |   0.0 |   1.2 |   0.0
  - /spawn ............................................  |        47 |       157 |        98 |   0.0 |   1.2 |   0.8
 technic_worldgen:                                       |         0 |    227578 |        98 |   0.0 |  37.1 |   0.0
  - on_generated[1] ...................................  |     33209 |    227578 |     92827 |   7.4 |  37.1 |  26.8
 technic:                                                |         2 |    426741 |      4946 |   0.0 |  90.1 |   5.2
  - ABM 'Machines: run power monitor' .................  |        18 |      9843 |        77 |   0.0 |  11.9 |   0.1
  - ABM 'Switching Station' ...........................  |        26 |    375046 |     35421 |   0.1 |  85.5 |  36.7
  - on_dieplayer[1] ...................................  |         2 |       150 |        15 |   0.0 |   0.1 |   0.0
  - ABM 'Tools: tree tap' .............................  |        25 |       753 |       109 |   0.0 |   0.7 |   0.1
  - on_player_receive_fields[2] .......................  |         1 |        88 |         1 |   0.0 |   0.4 |   0.0
  - ABM 'Machines: timeout check' .....................  |         8 |     82286 |      4591 |   0.0 |  31.0 |   4.8
  - ABM 'Machines: reactor melt-down check' ...........  |       315 |     14990 |      2427 |   0.1 |  14.7 |   2.4
  - ABM 'Machines: run injector' ......................  |        18 |     16952 |       553 |   0.0 |   8.5 |   0.6
  - globalstep[1] .....................................  |         1 |      7523 |         3 |   0.0 |  43.1 |   0.0
  - ABM 'Radiation damage' ............................  |       183 |     55747 |      1983 |   0.0 |  37.9 |   1.9
  - globalstep[2] .....................................  |         1 |      3282 |         5 |   0.0 |   4.6 |   0.0
  - on_dignode[1] .....................................  |         1 |      1301 |         9 |   0.0 |  11.0 |   0.1
  - on_placenode[1] ...................................  |         2 |       230 |         6 |   0.0 |   1.6 |   0.1
  - ABM 'Machines: run coal alloy furnace' ............  |        18 |      4255 |       157 |   0.0 |   9.5 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |        60 |         2 |   0.0 |   0.8 |   0.0
  - ABM 'Machines: re-enable check' ...................  |         8 |     13229 |       400 |   0.0 |  15.6 |   0.4
 mob_horse:                                              |         0 |     13976 |        50 |   0.0 |  60.4 |   0.3
  - get_staticdata[1] .................................  |         7 |       430 |        89 |   0.0 |   0.3 |   0.1
  - on_step[1] ........................................  |         5 |     13976 |        60 |   0.0 |  60.4 |   0.4
  - on_activate[1] ....................................  |        43 |       152 |        76 |   0.0 |   0.2 |   0.1
  - ABM 'mob_horse:horse spawning' ....................  |         5 |       858 |       312 |   0.0 |   1.1 |   0.3
 areas:                                                  |        70 |     40300 |       387 |   0.0 |  83.0 |   2.6
  - on_step[2] ........................................  |         1 |         1 |         1 |   0.0 |   0.0 |   0.0
  - /area_pos2 ........................................  |      1165 |      1165 |      1165 |  20.3 |  20.3 |  20.3
  - /protect ..........................................  |     27029 |     27029 |     27029 |  65.3 |  65.3 |  65.3
  - on_protection_violation[1] ........................  |        14 |       173 |        50 |   0.0 |   5.2 |   0.6
  - globalstep[1] .....................................  |        70 |     40300 |       384 |   0.0 |  83.0 |   2.6
  - /area_pos1 ........................................  |      1935 |      1935 |      1935 |  23.2 |  23.2 |  23.2
  - on_step[1] ........................................  |         1 |       170 |        13 |   0.0 |   1.6 |   0.1
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_punchnode[1] ...................................  |         1 |      4092 |        10 |   0.0 |  35.4 |   0.1
 datastorage:                                            |         0 |       383 |         0 |   0.0 |   1.8 |   0.0
  - on_leaveplayer[1] .................................  |         3 |       383 |        51 |   0.0 |   1.8 |   0.3
 farming:                                                |         0 |     68957 |        96 |   0.0 |  28.1 |   0.1
  - ABM[1] ............................................  |        13 |       265 |        54 |   0.0 |   0.7 |   0.1
  - ABM[2] ............................................  |        18 |     33832 |      3850 |   0.0 |  28.1 |   4.0
  - on_generated[1] ...................................  |     10188 |     68957 |     34634 |   3.3 |  20.7 |  10.4
 bow:                                                    |        69 |     46812 |       241 |   0.0 |  69.4 |   1.5
  - globalstep[1] .....................................  |        69 |     46812 |       241 |   0.0 |  69.4 |   1.5
 creative:                                               |         0 |       546 |         0 |   0.0 |   1.5 |   0.0
  - on_placenode[1] ...................................  |         1 |       546 |         6 |   0.0 |   1.5 |   0.0
 currency:                                               |         0 |       455 |         0 |   0.0 |   9.6 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       455 |         2 |   0.0 |   9.6 |   0.0
 travelnet:                                              |         0 |    185664 |        37 |   0.0 |  86.7 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |    185664 |       696 |   0.0 |  86.7 |   1.0
 digtron:                                                |         0 |       382 |         0 |   0.0 |   3.6 |   0.0
  - on_player_receive_fields[3] .......................  |         1 |       251 |         4 |   0.0 |   1.1 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |       311 |         2 |   0.0 |   3.5 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       379 |         2 |   0.0 |   3.4 |   0.0
 unifieddyes:                                            |         0 |       403 |         0 |   0.0 |   4.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       403 |         3 |   0.0 |   4.1 |   0.0
  - on_placenode[1] ...................................  |         1 |       123 |         5 |   0.0 |   1.1 |   0.0
 xban2:                                                  |         0 |     31032 |        41 |   0.0 |  83.2 |   0.2
  - on_prejoinplayer[1] ...............................  |       300 |     31032 |      8823 |   2.6 |  83.2 |  36.1
  - on_player_receive_fields[1] .......................  |         1 |      2286 |         7 |   0.0 |  11.4 |   0.0
  - on_joinplayer[1] ..................................  |       306 |      7115 |      3935 |   0.2 |   7.8 |   3.6
 pvp_areas:                                              |         0 |       188 |         0 |   0.0 |   0.7 |   0.0
  - on_punchplayer[1] .................................  |         1 |       188 |        17 |   0.0 |   0.7 |   0.1
 woodcutting:                                            |         0 |       785 |         0 |   0.0 |   9.0 |   0.0
  - on_dieplayer[1] ...................................  |         2 |         5 |         3 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         3 |       785 |        14 |   0.0 |   9.0 |   0.1
 guest_blocker:                                          |         0 |       501 |         0 |   0.0 |   3.7 |   0.0
  - on_prejoinplayer[1] ...............................  |        56 |       501 |       134 |   0.1 |   3.7 |   0.7
 stamina:                                                |         1 |     43241 |       118 |   0.0 |  70.9 |   0.6
  - globalstep[1] .....................................  |         1 |     43231 |       110 |   0.0 |  70.9 |   0.6
  - on_respawnplayer[1] ...............................  |        13 |        30 |        20 |   0.1 |   0.3 |   0.2
  - on_dignode[1] .....................................  |         2 |      1679 |        23 |   0.0 |  14.8 |   0.2
  - on_placenode[1] ...................................  |         1 |      1304 |        19 |   0.0 |   2.0 |   0.1
  - on_joinplayer[1] ..................................  |        23 |       309 |        89 |   0.0 |   0.3 |   0.1
  - on_craft[1] .......................................  |         5 |      4905 |       115 |   0.0 |  29.9 |   0.9
  - on_punchplayer[1] .................................  |         1 |       242 |        23 |   0.0 |   1.3 |   0.2
 pandorabox_custom:                                      |         1 |    202154 |        21 |   0.0 |  36.0 |   0.0
  - globalstep[1] .....................................  |         1 |      4766 |         6 |   0.0 |   3.6 |   0.0
  - on_dieplayer[1] ...................................  |        73 |       303 |       135 |   0.1 |   1.7 |   0.5
  - on_joinplayer[1] ..................................  |        26 |    202153 |     22504 |   0.0 |  36.0 |   4.0
 skybox:                                                 |         0 |    982405 |      5430 |   0.0 |  97.8 |   3.7
  - globalstep[1] .....................................  |         1 |    982405 |      5769 |   0.0 |  97.8 |   3.9
  - on_leaveplayer[1] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_respawnplayer[1] ...............................  |         4 |         8 |         5 |   0.0 |   0.1 |   0.1
  - on_joinplayer[1] ..................................  |         2 |       145 |        32 |   0.0 |   0.0 |   0.0
 planetoids:                                             |         0 |         4 |         0 |   0.0 |   0.0 |   0.0
  - on_generated[1] ...................................  |         2 |         4 |         2 |   0.0 |   0.0 |   0.0
 planet_mars:                                            |         0 |         9 |         0 |   0.0 |   0.0 |   0.0
  - on_generated[1] ...................................  |         1 |         9 |         3 |   0.0 |   0.0 |   0.0
 serverstats:                                            |         1 |     13001 |        14 |   0.0 |  32.8 |   0.1
  - globalstep[1] .....................................  |         1 |     12999 |         3 |   0.0 |  19.1 |   0.0
  - on_generated[1] ...................................  |         2 |         5 |         3 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         1 |       660 |         4 |   0.0 |  18.1 |   0.0
  - on_placenode[1] ...................................  |         1 |        57 |         2 |   0.0 |   0.9 |   0.0
  - on_craft[1] .......................................  |         1 |      2478 |        30 |   0.0 |  32.8 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |       604 |         3 |   0.0 |   3.1 |   0.0
  - globalstep[2] .....................................  |         1 |      4404 |         9 |   0.0 |  12.0 |   0.1
 planet_moon:                                            |         0 |         4 |         0 |   0.0 |   0.0 |   0.0
  - on_generated[1] ...................................  |         2 |         4 |         2 |   0.0 |   0.0 |   0.0
 ontime_clocks:                                          |         0 |      2262 |         2 |   0.0 |   1.1 |   0.0
  - on_activate[1] ....................................  |        17 |       563 |        78 |   0.0 |   0.1 |   0.0
  - ABM[1] ............................................  |        39 |      1188 |       165 |   0.0 |   1.1 |   0.2
  - get_staticdata[1] .................................  |         7 |      1015 |        73 |   0.0 |   0.3 |   0.0
 advtrains_line_automation:                              |         0 |       407 |         0 |   0.0 |   3.5 |   0.0
  - on_player_receive_fields[1] .......................  |         3 |       407 |        11 |   0.0 |   3.5 |   0.1
 jails:                                                  |         1 |      1200 |         3 |   0.0 |   5.3 |   0.0
  - globalstep[1] .....................................  |         1 |      1200 |         3 |   0.0 |   5.3 |   0.0
  - on_respawnplayer[1] ...............................  |         3 |         7 |         4 |   0.0 |   0.1 |   0.0
  - on_joinplayer[1] ..................................  |         4 |        19 |         9 |   0.0 |   0.0 |   0.0
 sethome:                                                |         0 |       152 |         0 |   0.0 |   1.3 |   0.0
  - /home .............................................  |        47 |       152 |        80 |   0.2 |   1.3 |   0.6
 tpr:                                                    |         0 |        71 |         0 |   0.0 |   0.9 |   0.0
  - /tphr .............................................  |        71 |        71 |        71 |   0.9 |   0.9 |   0.9
  - /tpy ..............................................  |        51 |        51 |        51 |   0.4 |   0.4 |   0.4
 sfinv:                                                  |         0 |       304 |         0 |   0.0 |   3.2 |   0.0
  - on_leaveplayer[1] .................................  |         1 |         3 |         2 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       304 |         3 |   0.0 |   3.2 |   0.0
  - on_joinplayer[1] ..................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
 loot:                                                   |         0 |      4325 |         0 |   0.0 |   1.0 |   0.0
  - on_generated[1] ...................................  |         5 |      4325 |       627 |   0.0 |   1.0 |   0.1
 mesecons_torch:                                         |         0 |      1138 |         1 |   0.0 |   1.6 |   0.0
  - ABM[1] ............................................  |        12 |      1138 |       113 |   0.0 |   1.6 |   0.1
 more_chests:                                            |         0 |      3417 |         0 |   0.0 |   3.7 |   0.0
  - on_joinplayer[1] ..................................  |        62 |      3417 |       577 |   0.0 |   3.7 |   0.6
 easyvend:                                               |         0 |      9347 |        22 |   0.0 |  10.6 |   0.0
  - ABM[1] ............................................  |       108 |      9347 |      1924 |   0.0 |  10.6 |   2.3
 beerchat:                                               |         0 |     29152 |         3 |   0.0 |  74.4 |   0.0
  - on_chat_message[2] ................................  |         2 |       255 |        41 |   0.0 |   3.8 |   0.4
  - on_leaveplayer[1] .................................  |         3 |         6 |         3 |   0.0 |   0.1 |   0.0
  - on_chat_message[3] ................................  |         1 |       384 |        25 |   0.0 |   1.1 |   0.1
  - /msg ..............................................  |        71 |      1214 |       287 |   0.1 |   2.4 |   0.7
  - on_chat_message[1] ................................  |        10 |       703 |       130 |   0.0 |  10.0 |   1.3
  - on_chat_message[4] ................................  |       146 |     29047 |      2348 |   0.6 |  74.2 |   9.2
  - on_joinplayer[1] ..................................  |        27 |       131 |        61 |   0.0 |   0.1 |   0.1
 drawers:                                                |         0 |       214 |         0 |   0.0 |   0.3 |   0.0
  - on_activate[1] ....................................  |       135 |       157 |       146 |   0.1 |   0.2 |   0.1
  - get_staticdata[1] .................................  |        55 |       109 |        71 |   0.0 |   0.3 |   0.2
 3d_armor_stand:                                         |         0 |      3277 |         5 |   0.0 |   4.1 |   0.0
  - on_activate[1] ....................................  |        49 |      3012 |       286 |   0.0 |   3.8 |   0.3
  - ABM[1] ............................................  |         5 |      1412 |       296 |   0.0 |   3.8 |   0.4
 mesecons_solarpanel:                                    |         0 |       208 |         0 |   0.0 |   0.3 |   0.0
  - ABM[2] ............................................  |         1 |       117 |         5 |   0.0 |   0.1 |   0.0
  - ABM[1] ............................................  |         2 |       204 |        20 |   0.0 |   0.3 |   0.0
 font_api:                                               |         0 |       368 |         0 |   0.0 |   3.8 |   0.0
  - on_leaveplayer[1] .................................  |         2 |       368 |        48 |   0.0 |   3.8 |   0.5
  - on_player_receive_fields[2] .......................  |         1 |       250 |         4 |   0.0 |   1.6 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       328 |         4 |   0.0 |   1.6 |   0.0
 display_api:                                            |         0 |     84006 |        33 |   0.0 |  12.7 |   0.0
  - LBM 'Update display_api entities' .................  |        54 |     84006 |      1582 |   0.0 |  12.7 |   1.4
 anvil:                                                  |         0 |       120 |         0 |   0.0 |   0.2 |   0.0
  - on_activate[1] ....................................  |         6 |        15 |         9 |   0.0 |   0.2 |   0.0
  - LBM 'anvil:anvil_item_restoration' ................  |        12 |       120 |        46 |   0.0 |   0.2 |   0.1
  - get_staticdata[1] .................................  |         1 |        13 |         3 |   0.0 |   0.0 |   0.0
 digilines:                                              |         0 |       469 |         0 |   0.0 |   6.0 |   0.0
  - on_placenode[1] ...................................  |         1 |       402 |         3 |   0.0 |   3.0 |   0.0
  - on_activate[1] ....................................  |        29 |       116 |        52 |   0.0 |   0.5 |   0.3
  - on_dignode[1] .....................................  |         1 |       469 |         5 |   0.0 |   6.0 |   0.0
 beacon:                                                 |         0 |     28175 |       201 |   0.0 |  22.8 |   0.2
  - ABM[7] ............................................  |        32 |      5531 |       203 |   0.0 |  10.6 |   0.2
  - LBM 'Beacon without base cleanup for red' .........  |         2 |        33 |         5 |   0.0 |   0.0 |   0.0
  - ABM[4] ............................................  |         3 |      1852 |        70 |   0.0 |   3.6 |   0.1
  - ABM[1] ............................................  |        31 |      6426 |       217 |   0.0 |   6.0 |   0.2
  - LBM 'Beacon without base cleanup for green' .......  |         2 |       146 |        12 |   0.0 |   0.1 |   0.0
  - LBM 'Beacon without base cleanup for purple' ......  |         2 |        91 |         8 |   0.0 |   0.1 |   0.0
  - ABM[2] ............................................  |         2 |      8946 |        85 |   0.0 |   9.7 |   0.1
  - ABM[8] ............................................  |         3 |      1951 |        78 |   0.0 |   3.7 |   0.1
  - ABM[6] ............................................  |         4 |     11951 |       274 |   0.0 |  10.3 |   0.2
  - LBM 'Beacon without base cleanup for blue' ........  |         2 |        19 |         4 |   0.0 |   0.0 |   0.0
  - ABM[3] ............................................  |        32 |      6031 |       219 |   0.0 |   2.6 |   0.2
  - ABM[5] ............................................  |        66 |     27248 |      1079 |   0.0 |  22.6 |   1.1
 signs:                                                  |         0 |       510 |         0 |   0.0 |   3.3 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       510 |         6 |   0.0 |   3.3 |   0.0
 homedecor:                                              |         0 |     22469 |       160 |   0.0 |  13.8 |   0.2
  - ABM 'furnaces' ....................................  |        80 |     22469 |       871 |   0.1 |  11.6 |   0.9
  - ABM 'sfx' .........................................  |        72 |     13770 |      1097 |   0.0 |  10.7 |   1.1
  - on_player_receive_fields[1] .......................  |         1 |       282 |         2 |   0.0 |   3.0 |   0.0
  - on_placenode[1] ...................................  |         2 |       267 |         8 |   0.0 |   1.4 |   0.1
 jumpdrive:                                              |         0 |        19 |         0 |   0.0 |   0.2 |   0.0
  - on_activate[2] ....................................  |        19 |        19 |        19 |   0.2 |   0.2 |   0.2
 flowers:                                                |         0 |     41652 |        43 |   0.0 |  70.4 |   0.0
  - ABM 'Mushroom spread' .............................  |       109 |       109 |       109 |   0.1 |   0.1 |   0.1
  - ABM 'Flower spread' ...............................  |         6 |     41652 |      1961 |   0.0 |  70.4 |   2.2
 unified_inventory_plus:                                 |         0 |      5318 |         1 |   0.0 |  19.7 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      5316 |        11 |   0.0 |  19.6 |   0.1
  - on_player_receive_fields[2] .......................  |         1 |      3692 |         6 |   0.0 |  14.4 |   0.0
 mobs_animal:                                            |        18 |     59928 |       395 |   0.0 |  62.6 |   2.2
  - ABM 'mobs_animal:kitten spawning' .................  |        58 |       660 |       250 |   0.1 |   0.9 |   0.2
  - on_step[23] .......................................  |        10 |     59791 |       158 |   0.0 |  40.0 |   0.9
  - get_staticdata[1] .................................  |         9 |       846 |       162 |   0.0 |   0.6 |   0.1
  - on_punch[22] ......................................  |       365 |       365 |       365 |   0.2 |   0.2 |   0.2
  - on_step[4] ........................................  |         4 |      1066 |        41 |   0.0 |   4.7 |   0.3
  - get_staticdata[2] .................................  |         5 |       852 |       191 |   0.0 |   0.9 |   0.2
  - get_staticdata[3] .................................  |        11 |       142 |        76 |   0.0 |   0.2 |   0.1
  - get_staticdata[22] ................................  |         4 |      3957 |       297 |   0.0 |   1.1 |   0.3
  - on_activate[1] ....................................  |        43 |       293 |       103 |   0.0 |   0.2 |   0.1
  - on_step[1] ........................................  |         3 |     25450 |        57 |   0.0 |  55.1 |   0.3
  - ABM 'mobs_animal:bee spawning' ....................  |         4 |        68 |        36 |   0.0 |   0.1 |   0.0
  - ABM 'mobs_animal:bunny spawning' ..................  |        62 |      2786 |       399 |   0.1 |   3.2 |   0.5
  - on_activate[44] ...................................  |        32 |      7302 |       306 |   0.0 |   1.9 |   0.2
  - get_staticdata[17] ................................  |         4 |       601 |       115 |   0.0 |   0.6 |   0.1
  - on_activate[42] ...................................  |        41 |      1051 |       265 |   0.0 |   1.2 |   0.4
  - ABM 'mobs_animal:penguin spawning' ................  |         3 |        89 |        46 |   0.0 |   0.1 |   0.1
  - on_step[22] .......................................  |         4 |      8900 |        90 |   0.0 |  17.1 |   0.5
  - ABM[1] ............................................  |         1 |       646 |        75 |   0.0 |   1.0 |   0.1
  - ABM 'mobs_animal:cow spawning' ....................  |         4 |      1257 |       384 |   0.0 |   1.2 |   0.4
  - on_activate[33] ...................................  |        30 |       226 |        65 |   0.0 |   0.3 |   0.1
  - on_activate[5] ....................................  |        43 |        43 |        43 |   0.1 |   0.1 |   0.1
  - ABM 'mobs_animal:sheep_white spawning' ............  |         6 |      1231 |       323 |   0.0 |   1.7 |   0.4
  - on_activate[3] ....................................  |        36 |       305 |        78 |   0.0 |   0.3 |   0.1
  - ABM 'mobs_animal:rat spawning' ....................  |         3 |      1564 |       205 |   0.0 |   1.8 |   0.2
  - get_staticdata[21] ................................  |         4 |       870 |       119 |   0.0 |   1.0 |   0.2
  - on_step[18] .......................................  |         3 |     11172 |        73 |   0.0 |  60.6 |   0.4
  - ABM 'mobs_animal:chicken spawning' ................  |         4 |      1660 |       331 |   0.0 |   1.1 |   0.3
  - on_step[3] ........................................  |         4 |     13869 |        77 |   0.0 |  52.0 |   0.4
 vacuum:                                                 |         0 |    146621 |        85 |   0.0 |  47.2 |   0.1
  - ABM 'space vacuum' ................................  |        61 |     54075 |      8533 |   0.1 |  34.9 |   8.0
  - on_generated[1] ...................................  |     45947 |    146621 |     93425 |  10.2 |  47.2 |  30.6
  - on_dignode[1] .....................................  |         5 |       416 |        20 |   0.0 |   2.1 |   0.1
  - ABM 'airpump' .....................................  |         2 |      5457 |        84 |   0.0 |   3.8 |   0.1
  - ABM 'space vacuum depressurize' ...................  |        38 |     19665 |       739 |   0.0 |  12.2 |   0.6
 itemframes:                                             |         0 |      8190 |         5 |   0.0 |   5.7 |   0.0
  - on_activate[1] ....................................  |        21 |      8157 |       497 |   0.0 |   5.6 |   0.5
  - LBM 'Maintain itemframe and pedestal entities' ....  |         4 |       927 |        43 |   0.0 |   0.2 |   0.0
  - get_staticdata[1] .................................  |         1 |       423 |        27 |   0.0 |   0.5 |   0.0
 mesecons_receiver:                                      |         0 |       752 |         0 |   0.0 |   6.6 |   0.0
  - on_placenode[1] ...................................  |         1 |       216 |         4 |   0.0 |   0.7 |   0.0
  - on_placenode[2] ...................................  |         1 |       365 |         4 |   0.0 |   2.3 |   0.0
  - on_dignode[1] .....................................  |         1 |       752 |         9 |   0.0 |   6.6 |   0.1
 worldedit_shortcommands:                                |         0 |     10624 |         2 |   0.0 |  27.0 |   0.0
  - //1 ...............................................  |       142 |     10624 |      2904 |   0.8 |  27.0 |   8.8
  - //2 ...............................................  |       902 |       902 |       902 |   2.7 |   2.7 |   2.7
  - //umk .............................................  |       104 |       104 |       104 |   0.2 |   0.2 |   0.2
  - //r ...............................................  |      5163 |      5163 |      5163 |  14.2 |  14.2 |  14.2
  - //s ...............................................  |      7533 |      7533 |      7533 |  19.1 |  19.1 |  19.1
