Values below show absolute/relative times spend per server step by the instrumented function.
A total of 687404 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - on_leaveplayer[3] .................................  |         1 |       266 |         3 |   0.0 |   0.4 |   0.0
  - on_joinplayer[3] ..................................  |         5 |        88 |         9 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     83456 |       819 |   0.0 |  60.7 |   1.4
  - on_leaveplayer[2] .................................  |         1 |        70 |         2 |   0.0 |   0.0 |   0.0
 mobs_xenomorph:                                         |         0 |     54525 |        59 |   0.0 |  65.8 |   0.1
  - on_step[2] ........................................  |        11 |     53002 |      2401 |   0.0 |  65.7 |   3.7
  - ABM 'mobs_xenomorph:xenomorph spawning' ...........  |         4 |     31313 |      2095 |   0.0 |  32.0 |   2.0
  - on_punch[1] .......................................  |       350 |     32688 |      2422 |   0.2 |  52.8 |   4.5
  - on_activate[1] ....................................  |        36 |     14486 |       138 |   0.0 |   7.6 |   0.1
  - on_step[1] ........................................  |         3 |     54525 |       248 |   0.0 |  53.7 |   0.3
  - on_punch[2] .......................................  |         1 |        74 |         2 |   0.0 |   0.1 |   0.0
  - get_staticdata[1] .................................  |         5 |     51503 |       217 |   0.0 |  21.1 |   0.2
 woodcutting:                                            |         0 |    138885 |       136 |   0.0 |  69.6 |   0.2
  - on_dieplayer[1] ...................................  |         2 |        85 |         4 |   0.0 |   0.1 |   0.0
  - on_dignode[1] .....................................  |         3 |    138885 |       513 |   0.0 |  69.6 |   0.6
 pandorabox_custom:                                      |         0 |    590846 |      4390 |   0.0 |  84.5 |   3.7
  - on_leaveplayer[1] .................................  |      2838 |     44822 |      9022 |   1.1 |  40.5 |  12.4
  - /spawn ............................................  |        27 |     14397 |       169 |   0.0 |  25.5 |   0.3
  - globalstep[2] .....................................  |         1 |    590844 |      4387 |   0.0 |  84.5 |   3.7
  - globalstep[1] .....................................  |         1 |     41826 |         5 |   0.0 |  38.2 |   0.0
  - on_dieplayer[1] ...................................  |        51 |     13271 |       232 |   0.0 |  11.0 |   0.3
  - on_joinplayer[1] ..................................  |      2587 |     75555 |      7391 |   0.9 |  43.7 |   5.9
  - /pipeworks_stats ..................................  |        17 |        17 |        17 |   0.0 |   0.0 |   0.0
  - /pipeworks_flush ..................................  |       157 |      1853 |      1005 |   0.1 |   1.3 |   0.7
  - ABM 'flying snow cleanup' .........................  |        63 |     83410 |      3730 |   0.0 |  55.3 |   3.0
 castle_weapons:                                         |         0 |      1450 |         0 |   0.0 |   5.7 |   0.0
  - on_activate[1] ....................................  |         4 |        45 |         8 |   0.0 |   0.0 |   0.0
  - on_step[1] ........................................  |         1 |      1450 |        50 |   0.0 |   5.7 |   0.1
  - get_staticdata[1] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_punch[1] .......................................  |        59 |        85 |        75 |   0.1 |   0.2 |   0.1
 player_api:                                             |         1 |     75149 |       111 |   0.0 |  57.2 |   0.2
  - globalstep[1] .....................................  |         1 |     75149 |       111 |   0.0 |  57.2 |   0.2
  - on_leaveplayer[1] .................................  |         2 |        91 |         3 |   0.0 |   0.2 |   0.0
  - on_joinplayer[1] ..................................  |        44 |       221 |        70 |   0.0 |   0.2 |   0.1
 boost_cart:                                             |         0 |     36156 |         2 |   0.0 |  42.1 |   0.0
  - on_activate[1] ....................................  |         8 |      4383 |       100 |   0.0 |   2.3 |   0.1
  - on_step[1] ........................................  |         3 |     36156 |        44 |   0.0 |  42.1 |   0.1
  - get_staticdata[1] .................................  |        15 |     34377 |       131 |   0.0 |  18.4 |   0.1
  - on_punch[1] .......................................  |        32 |       604 |       170 |   0.1 |   1.4 |   0.3
 loot:                                                   |         0 |     20271 |         0 |   0.0 |   5.9 |   0.0
  - on_generated[1] ...................................  |         1 |       900 |        76 |   0.0 |   0.8 |   0.1
  - ABM[1] ............................................  |       179 |     20271 |       593 |   0.1 |   5.9 |   0.4
 3d_armor_stand:                                         |         0 |     57710 |        70 |   0.0 |  41.6 |   0.1
  - on_activate[1] ....................................  |        80 |     36462 |      1447 |   0.0 |  25.3 |   0.9
  - ABM[1] ............................................  |        42 |     57710 |      4149 |   0.0 |  41.6 |   3.3
 technic_chests:                                         |         0 |        19 |         0 |   0.0 |   0.0 |   0.0
  - LBM 'technic_chests:fix_wooden_chests' ............  |        11 |        19 |        15 |   0.0 |   0.0 |   0.0
 homedecor_kitchen:                                      |         0 |     55443 |         3 |   0.0 |  23.0 |   0.0
  - ABM 'furnaces' ....................................  |        45 |     55443 |       199 |   0.0 |  23.0 |   0.2
 font_api:                                               |         0 |     28368 |         0 |   0.0 |  29.9 |   0.0
  - on_leaveplayer[1] .................................  |         2 |       119 |         6 |   0.0 |   0.3 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |     28363 |         6 |   0.0 |  29.9 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      2119 |         5 |   0.0 |   4.7 |   0.0
 unified_inventory_plus:                                 |         0 |     14196 |         1 |   0.0 |  31.5 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     14192 |        16 |   0.0 |  31.4 |   0.0
  - on_player_receive_fields[2] .......................  |         2 |       550 |         5 |   0.0 |   1.1 |   0.0
 skybox:                                                 |         1 |     66514 |        43 |   0.0 |  55.6 |   0.1
  - globalstep[1] .....................................  |         1 |     66514 |        43 |   0.0 |  55.6 |   0.1
  - on_leaveplayer[1] .................................  |         2 |        92 |         4 |   0.0 |   0.1 |   0.0
  - on_joinplayer[1] ..................................  |         8 |       259 |        15 |   0.0 |   0.3 |   0.0
 dungeon_loot:                                           |         0 |     34840 |         0 |   0.0 |  17.5 |   0.0
  - on_generated[1] ...................................  |         1 |     34840 |       677 |   0.0 |  17.5 |   0.5
 skinsdb:                                                |         0 |     44427 |         1 |   0.0 |  51.8 |   0.0
  - on_leaveplayer[1] .................................  |         3 |        98 |         5 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |     44404 |        31 |   0.0 |  51.8 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |       269 |         2 |   0.0 |   0.8 |   0.0
  - on_joinplayer[1] ..................................  |        34 |     25203 |       302 |   0.0 |  18.9 |   0.2
 protector:                                              |         0 |     86059 |        93 |   0.0 |  44.9 |   0.1
  - globalstep[1] .....................................  |         1 |     86059 |        86 |   0.0 |  41.5 |   0.1
  - on_player_receive_fields[2] .......................  |         1 |     11225 |        30 |   0.0 |  13.7 |   0.1
  - on_step[1] ........................................  |         1 |        88 |         4 |   0.0 |   0.3 |   0.0
  - on_leaveplayer[1] .................................  |         2 |       256 |         4 |   0.0 |   0.7 |   0.0
  - ABM[1] ............................................  |         2 |     29944 |       189 |   0.0 |  28.8 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |       941 |         2 |   0.0 |   3.3 |   0.0
  - on_punchplayer[1] .................................  |         1 |     39293 |        22 |   0.0 |  44.9 |   0.0
 mobs_npc:                                               |         0 |     77556 |       115 |   0.0 |  64.9 |   0.1
  - on_punch[1] .......................................  |       367 |      1205 |       729 |   0.2 |   2.6 |   1.0
  - get_staticdata[1] .................................  |        88 |     38555 |       398 |   0.0 |  10.4 |   0.2
  - on_punch[3] .......................................  |       316 |      3668 |       648 |   0.2 |   5.0 |   1.2
  - on_activate[5] ....................................  |        68 |     38466 |       236 |   0.0 |  17.1 |   0.1
  - ABM 'mobs_npc:npc spawning' .......................  |      2431 |      2431 |      2431 |   1.3 |   1.3 |   1.3
  - get_staticdata[3] .................................  |        83 |     30572 |       388 |   0.0 |  16.2 |   0.2
  - on_activate[1] ....................................  |        67 |      4596 |       222 |   0.0 |   1.3 |   0.1
  - on_step[1] ........................................  |         6 |     77556 |       242 |   0.0 |  64.9 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |       319 |         2 |   0.0 |   0.8 |   0.0
  - on_step[3] ........................................  |         6 |     52413 |       351 |   0.0 |  53.1 |   0.5
 adv_keys:                                               |         0 |       558 |         0 |   0.0 |   1.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       558 |         1 |   0.0 |   1.1 |   0.0
 itemframes:                                             |         0 |    239567 |       132 |   0.0 |  65.0 |   0.1
  - on_activate[1] ....................................  |        24 |    235390 |      4886 |   0.0 |  64.8 |   2.9
  - LBM 'Maintain itemframe and pedestal entities' ....  |         5 |     51401 |       133 |   0.0 |  25.4 |   0.1
  - get_staticdata[1] .................................  |         1 |     68367 |        67 |   0.0 |  17.2 |   0.0
 signs_api:                                              |         0 |    131972 |       135 |   0.0 |  41.0 |   0.1
  - on_activate[1] ....................................  |        65 |    107369 |      2547 |   0.0 |  31.1 |   1.3
  - get_staticdata[1] .................................  |        10 |     93177 |       990 |   0.0 |  37.7 |   0.5
 mesecons_debug:                                         |         0 |     83483 |        60 |   0.0 |  45.4 |   0.1
  - globalstep[1] .....................................  |         1 |     42310 |        17 |   0.0 |  43.5 |   0.0
  - /mesecons_hud .....................................  |         3 |        10 |         4 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |        19 |       184 |        33 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         1 |       229 |         3 |   0.0 |   0.3 |   0.0
  - /mesecons_flush ...................................  |        26 |        66 |        46 |   0.0 |   0.2 |   0.1
  - globalstep[2] .....................................  |         1 |     83408 |        43 |   0.0 |  45.4 |   0.0
 mobs_monster:                                           |         0 |    126618 |      1364 |   0.0 |  73.9 |   1.7
  - ABM 'mobs_monster:spider spawning' ................  |         4 |     33889 |      3328 |   0.0 |  39.0 |   2.9
  - on_activate[8] ....................................  |        42 |       619 |        96 |   0.0 |   0.5 |   0.1
  - on_step[8] ........................................  |         5 |     52360 |       182 |   0.0 |  48.5 |   0.2
  - on_punch[7] .......................................  |       687 |     10366 |      2053 |   0.5 |  11.7 |   2.9
  - on_punch[3] .......................................  |         1 |       114 |         3 |   0.0 |   0.3 |   0.0
  - ABM 'mobs_monster:lava_flan spawning' .............  |         1 |     22996 |      1867 |   0.0 |  14.6 |   1.4
  - ABM 'mobs_monster:dungeon_master spawning' ........  |         4 |     51319 |      2904 |   0.0 |  36.6 |   2.3
  - on_step[7] ........................................  |         4 |     43228 |       160 |   0.0 |  55.7 |   0.2
  - on_activate[16] ...................................  |        21 |     14494 |       102 |   0.0 |   9.5 |   0.1
  - on_activate[12] ...................................  |        37 |       843 |        93 |   0.0 |   0.2 |   0.1
  - get_staticdata[8] .................................  |         5 |     19284 |       138 |   0.0 |   4.0 |   0.1
  - on_punch[6] .......................................  |       242 |     27341 |      2016 |   0.1 |  42.7 |   3.6
  - on_punch[2] .......................................  |       123 |     51291 |      2189 |   0.0 |  50.4 |   3.3
  - ABM 'mobs_monster:sand_monster spawning' ..........  |         4 |     23100 |      1886 |   0.0 |  21.0 |   1.5
  - on_activate[3] ....................................  |        29 |      1381 |        89 |   0.0 |   0.8 |   0.1
  - get_staticdata[6] .................................  |         5 |      4193 |       138 |   0.0 |   1.0 |   0.1
  - get_staticdata[9] .................................  |         4 |      3222 |       133 |   0.0 |   2.6 |   0.1
  - get_staticdata[2] .................................  |         4 |     15590 |       196 |   0.0 |   5.3 |   0.2
  - on_punch[1] .......................................  |       279 |     28998 |      1984 |   0.2 |  46.7 |   3.3
  - on_punch[5] .......................................  |       601 |      7057 |      1738 |   0.4 |  16.4 |   3.2
  - ABM 'mobs_monster:stone_monster spawning' .........  |         4 |     44598 |      3868 |   0.0 |  38.6 |   3.3
  - get_staticdata[1] .................................  |         5 |     34571 |       171 |   0.0 |  28.1 |   0.1
  - on_step[9] ........................................  |         3 |     84628 |       314 |   0.0 |  58.1 |   0.4
  - get_staticdata[7] .................................  |         5 |      6126 |       206 |   0.0 |   5.3 |   0.2
  - ABM 'mobs_monster:tree_monster spawning' ..........  |         1 |     29177 |      1325 |   0.0 |  17.1 |   1.1
  - on_step[10] .......................................  |        16 |     39299 |       947 |   0.0 |  47.7 |   1.6
  - on_step[5] ........................................  |         5 |     72980 |       223 |   0.0 |  50.0 |   0.3
  - get_staticdata[3] .................................  |         4 |      6945 |       139 |   0.0 |  15.6 |   0.1
  - on_activate[6] ....................................  |        22 |      1880 |        90 |   0.0 |   1.4 |   0.1
  - on_activate[1] ....................................  |        24 |       650 |       100 |   0.0 |   0.4 |   0.1
  - on_step[1] ........................................  |         6 |     70767 |       293 |   0.0 |  59.7 |   0.4
  - ABM 'mobs_monster:dirt_monster spawning' ..........  |         4 |     51858 |      1659 |   0.0 |  30.6 |   1.3
  - on_punch[8] .......................................  |       116 |     31706 |      2249 |   0.1 |  35.1 |   3.2
  - on_step[2] ........................................  |         5 |    104127 |       328 |   0.0 |  64.9 |   0.4
  - on_punch[4] .......................................  |       148 |     22564 |      1439 |   0.0 |  22.4 |   2.5
  - ABM 'mobs_monster:mese_monster spawning' ..........  |         2 |     56567 |      4411 |   0.0 |  38.3 |   3.3
  - on_punch[9] .......................................  |       409 |     28277 |      1970 |   0.3 |  55.6 |   3.5
  - ABM 'mobs_monster:oerkki spawning' ................  |         1 |     51099 |      3484 |   0.0 |  40.7 |   2.6
  - get_staticdata[4] .................................  |         5 |      2438 |       141 |   0.0 |   0.7 |   0.1
  - on_activate[14] ...................................  |        35 |       656 |        90 |   0.0 |   1.0 |   0.1
  - on_step[11] .......................................  |         4 |     83087 |       186 |   0.0 |  73.7 |   0.3
  - on_activate[5] ....................................  |         4 |       205 |         9 |   0.0 |   0.5 |   0.0
  - on_step[4] ........................................  |         4 |     85363 |       308 |   0.0 |  70.4 |   0.4
  - on_punch[11] ......................................  |       275 |     15382 |      1603 |   0.2 |  22.1 |   2.9
  - on_activate[18] ...................................  |        60 |     14409 |       157 |   0.0 |   9.0 |   0.1
  - on_step[6] ........................................  |         6 |     76516 |       322 |   0.0 |  64.9 |   0.4
  - on_activate[10] ...................................  |        24 |      6295 |        90 |   0.0 |   2.4 |   0.1
  - get_staticdata[5] .................................  |         5 |     48213 |       151 |   0.0 |  29.5 |   0.1
  - on_step[3] ........................................  |        28 |     58642 |      2354 |   0.1 |  57.3 |   3.3
 hangglider:                                             |         0 |     79995 |        46 |   0.0 |  56.7 |   0.1
  - on_leaveplayer[1] .................................  |         2 |       147 |         4 |   0.0 |   0.1 |   0.0
  - on_step[1] ........................................  |       394 |     79995 |       938 |   0.1 |  56.7 |   1.5
  - on_dieplayer[1] ...................................  |         9 |       189 |        20 |   0.0 |   0.3 |   0.0
  - on_joinplayer[1] ..................................  |        17 |      2268 |        44 |   0.0 |   1.1 |   0.0
 advtrains_luaautomation:                                |         0 |     62576 |        11 |   0.0 |  53.3 |   0.0
  - on_punchnode[1] ...................................  |         1 |     11011 |        10 |   0.0 |  20.3 |   0.0
  - on_player_receive_fields[2] .......................  |        30 |     62573 |       192 |   0.0 |  53.3 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |      7702 |         2 |   0.0 |   4.8 |   0.0
 signs_lib:                                              |         0 |    390656 |       622 |   0.0 |  75.7 |   0.3
  - LBM 'Restore sign text' ...........................  |       239 |    389440 |     18116 |   0.1 |  75.3 |   9.7
  - ...st of loaded blocks, log only those with signs'   |         4 |     34396 |        71 |   0.0 |  10.3 |   0.0
 controls:                                               |         1 |     82422 |       278 |   0.0 |  74.6 |   0.5
  - globalstep[1] .....................................  |         1 |     82422 |       278 |   0.0 |  74.6 |   0.5
  - on_leaveplayer[1] .................................  |         1 |        60 |         4 |   0.0 |   0.1 |   0.0
  - on_joinplayer[1] ..................................  |         4 |       131 |        13 |   0.0 |   0.2 |   0.0
 default:                                                |         0 |    219233 |       798 |   0.0 |  74.3 |   1.1
  - on_leaveplayer[1] .................................  |         2 |        96 |         4 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |      3355 |         3 |   0.0 |   3.1 |   0.0
