Values below show absolute/relative times spend per server step by the instrumented function.
A total of 7091 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - on_placenode[1] ...................................  |         9 |       330 |        51 |   0.0 |   3.9 |   0.5
  - on_dignode[1] .....................................  |         7 |      1081 |        75 |   0.0 |   3.3 |   0.4
 pipeworks:                                              |        42 |    273778 |      5257 |   0.1 |  96.3 |  27.7
  - globalstep[1] .....................................  |         1 |    262927 |      4975 |   0.0 |  95.2 |  26.4
  - ABM 'Vacuum tubes' ................................  |        69 |     25103 |       639 |   0.0 |  21.1 |   0.7
  - ABM[4] ............................................  |        60 |      6173 |       254 |   0.0 |   5.4 |   0.3
  - get_staticdata[1] .................................  |         1 |      8092 |        30 |   0.0 |   4.6 |   0.0
  - on_activate[1] ....................................  |         1 |      1448 |        20 |   0.0 |   1.4 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       734 |        17 |   0.0 |   7.1 |   0.1
  - globalstep[2] .....................................  |        17 |     10449 |       199 |   0.0 |  56.5 |   1.2
 worldedit_commands:                                     |         0 |     32884 |        17 |   0.0 |  53.4 |   0.1
  - on_punchnode[1] ...................................  |         1 |       278 |         5 |   0.0 |   3.9 |   0.1
  - //unmark ..........................................  |       100 |       100 |       100 |   0.2 |   0.2 |   0.2
  - //replace .........................................  |      5155 |      5155 |      5155 |  14.2 |  14.2 |  14.2
  - //load ............................................  |     32874 |     32874 |     32874 |  27.9 |  27.9 |  27.9
  - //pos1 ............................................  |       138 |     10619 |      2900 |   0.8 |  26.9 |   8.7
  - on_step[2] ........................................  |         1 |        75 |         2 |   0.0 |   1.1 |   0.0
  - on_punchnode[2] ...................................  |         1 |       273 |         5 |   0.0 |   1.3 |   0.0
  - //pos2 ............................................  |       897 |       897 |       897 |   2.7 |   2.7 |   2.7
  - //allocate ........................................  |     12172 |     27518 |     19845 |  35.0 |  38.6 |  36.8
  - //set .............................................  |      7526 |      7526 |      7526 |  19.0 |  19.0 |  19.0
  - on_step[1] ........................................  |         1 |      2284 |         5 |   0.0 |   6.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      8677 |        35 |   0.0 |  53.4 |   0.2
  - on_step[3] ........................................  |         2 |       293 |         8 |   0.0 |   6.2 |   0.1
 wieldview:                                              |         0 |     30008 |       182 |   0.0 |  22.6 |   0.2
  - globalstep[1] .....................................  |         1 |     30008 |       185 |   0.0 |  22.6 |   0.2
  - on_joinplayer[1] ..................................  |         4 |       355 |        76 |   0.0 |   0.1 |   0.0
 atm:                                                    |         0 |    112785 |        65 |   0.0 |  69.8 |   0.2
  - globalstep[1] .....................................  |         1 |     15972 |         4 |   0.0 |  69.8 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     18611 |       650 |   0.0 |  65.1 |   3.0
  - on_joinplayer[1] ..................................  |      6003 |    112784 |     43112 |   4.9 |  50.4 |  27.4
 spawn_command:                                          |         0 |       157 |         0 |   0.0 |   1.2 |   0.0
  - /spawn ............................................  |        47 |       157 |       102 |   0.0 |   1.2 |   0.6
 technic_worldgen:                                       |         0 |     69075 |       203 |   0.0 |  37.1 |   0.1
  - on_generated[1] ...................................  |     33209 |     69075 |     47561 |   7.4 |  37.1 |  25.8
 technic:                                                |         2 |    426741 |      5236 |   0.0 |  89.8 |   5.3
  - ABM 'Machines: run power monitor' .................  |        18 |      9843 |        95 |   0.0 |  11.9 |   0.1
  - ABM 'Switching Station' ...........................  |        26 |    375046 |     37883 |   0.1 |  85.5 |  38.4
  - on_dieplayer[1] ...................................  |         2 |       150 |        15 |   0.0 |   0.1 |   0.0
  - ABM 'Tools: tree tap' .............................  |        25 |       753 |       115 |   0.0 |   0.7 |   0.1
  - on_player_receive_fields[2] .......................  |         1 |        55 |         1 |   0.0 |   0.1 |   0.0
  - ABM 'Machines: timeout check' .....................  |         8 |     82286 |      5029 |   0.0 |  18.1 |   5.1
  - ABM 'Machines: reactor melt-down check' ...........  |       330 |     14900 |      2523 |   0.2 |  11.7 |   2.4
  - ABM 'Machines: run injector' ......................  |        18 |     16952 |       585 |   0.0 |   8.5 |   0.6
  - globalstep[1] .....................................  |         1 |      4264 |         2 |   0.0 |  43.1 |   0.0
  - ABM 'Radiation damage' ............................  |       209 |     55747 |      2363 |   0.0 |  37.9 |   2.2
  - globalstep[2] .....................................  |         1 |      1007 |         5 |   0.0 |   4.6 |   0.0
  - on_dignode[1] .....................................  |         2 |        58 |         7 |   0.0 |   0.3 |   0.0
  - on_placenode[1] ...................................  |         2 |        91 |         6 |   0.0 |   1.3 |   0.1
  - ABM 'Machines: run coal alloy furnace' ............  |        34 |      3448 |       182 |   0.0 |   1.3 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |        59 |         2 |   0.0 |   0.8 |   0.0
  - ABM 'Machines: re-enable check' ...................  |        14 |     10926 |       419 |   0.0 |  15.6 |   0.5
 mob_horse:                                              |         0 |      8581 |        43 |   0.0 |  60.4 |   0.3
  - get_staticdata[1] .................................  |         7 |       192 |        68 |   0.0 |   0.2 |   0.1
  - on_step[1] ........................................  |         5 |      8581 |        53 |   0.0 |  60.4 |   0.3
  - on_activate[1] ....................................  |        43 |       152 |        72 |   0.0 |   0.2 |   0.1
  - ABM 'mob_horse:horse spawning' ....................  |         5 |       858 |       303 |   0.0 |   1.1 |   0.3
 areas:                                                  |       114 |     31836 |       374 |   0.0 |  65.8 |   2.5
  - on_step[2] ........................................  |         1 |         1 |         1 |   0.0 |   0.0 |   0.0
  - /area_pos2 ........................................  |      1165 |      1165 |      1165 |  20.3 |  20.3 |  20.3
  - /protect ..........................................  |     27029 |     27029 |     27029 |  65.3 |  65.3 |  65.3
  - on_protection_violation[1] ........................  |        14 |       173 |        50 |   0.0 |   5.2 |   0.6
  - globalstep[1] .....................................  |       114 |     31836 |       368 |   0.0 |  64.1 |   2.5
  - /area_pos1 ........................................  |      1935 |      1935 |      1935 |  23.2 |  23.2 |  23.2
  - on_step[1] ........................................  |         1 |       170 |        13 |   0.0 |   1.6 |   0.1
  - on_leaveplayer[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
  - on_punchnode[1] ...................................  |         2 |       201 |         6 |   0.0 |   2.6 |   0.1
 datastorage:                                            |         0 |         5 |         0 |   0.0 |   0.0 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         5 |         4 |   0.0 |   0.0 |   0.0
 farming:                                                |         0 |     33317 |        81 |   0.0 |  20.6 |   0.1
  - ABM[1] ............................................  |        13 |       265 |        76 |   0.0 |   0.1 |   0.0
  - ABM[2] ............................................  |        22 |     16916 |      3231 |   0.0 |  20.6 |   3.2
  - on_generated[1] ...................................  |     10188 |     33317 |     21103 |   4.4 |  15.8 |   9.9
 bow:                                                    |        69 |     46812 |       243 |   0.0 |  69.4 |   1.6
  - globalstep[1] .....................................  |        69 |     46812 |       243 |   0.0 |  69.4 |   1.6
 creative:                                               |         0 |        61 |         0 |   0.0 |   0.3 |   0.0
  - on_placenode[1] ...................................  |         2 |        61 |         4 |   0.0 |   0.3 |   0.0
 currency:                                               |         0 |       455 |         0 |   0.0 |   9.6 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       455 |         4 |   0.0 |   9.6 |   0.1
 travelnet:                                              |         0 |    185664 |        68 |   0.0 |  86.7 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |    185664 |      1719 |   0.0 |  86.7 |   2.3
 digtron:                                                |         0 |       382 |         0 |   0.0 |   3.6 |   0.0
  - on_player_receive_fields[3] .......................  |         1 |       251 |         3 |   0.0 |   1.1 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |       311 |         2 |   0.0 |   3.5 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       379 |         3 |   0.0 |   3.4 |   0.0
 unifieddyes:                                            |         0 |       403 |         0 |   0.0 |   4.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       403 |         5 |   0.0 |   4.1 |   0.0
  - on_placenode[1] ...................................  |         1 |       123 |         5 |   0.0 |   1.1 |   0.0
 xban2:                                                  |         0 |     31032 |        41 |   0.0 |  83.2 |   0.2
  - on_prejoinplayer[1] ...............................  |      1152 |     31032 |     10096 |   5.5 |  83.2 |  40.4
  - on_player_receive_fields[1] .......................  |         1 |      2286 |        15 |   0.0 |  11.4 |   0.1
  - on_joinplayer[1] ..................................  |      3863 |      7115 |      5204 |   1.2 |   7.8 |   4.3
 pvp_areas:                                              |         0 |       188 |         1 |   0.0 |   0.7 |   0.0
  - on_punchplayer[1] .................................  |         8 |       188 |        22 |   0.0 |   0.7 |   0.2
 woodcutting:                                            |         0 |       785 |         0 |   0.0 |   9.0 |   0.0
  - on_dieplayer[1] ...................................  |         2 |         5 |         3 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         3 |       785 |        16 |   0.0 |   9.0 |   0.1
 guest_blocker:                                          |         0 |       364 |         0 |   0.0 |   2.0 |   0.0
  - on_prejoinplayer[1] ...............................  |        83 |       364 |       131 |   0.1 |   2.0 |   0.7
 pandorabox_custom:                                      |         1 |      1662 |         6 |   0.0 |   1.7 |   0.0
  - globalstep[1] .....................................  |         1 |      1662 |         5 |   0.0 |   1.5 |   0.0
  - on_dieplayer[1] ...................................  |        73 |       303 |       135 |   0.1 |   1.7 |   0.5
  - on_joinplayer[1] ..................................  |        26 |        89 |        44 |   0.0 |   0.0 |   0.0
 skybox:                                                 |         0 |    982405 |      5874 |   0.0 |  95.2 |   4.2
  - globalstep[1] .....................................  |         1 |    982405 |      6235 |   0.0 |  95.2 |   4.4
  - on_leaveplayer[1] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_respawnplayer[1] ...............................  |         4 |         8 |         5 |   0.0 |   0.1 |   0.1
  - on_joinplayer[1] ..................................  |         2 |       125 |        27 |   0.0 |   0.0 |   0.0
 planetoids:                                             |         0 |         3 |         0 |   0.0 |   0.0 |   0.0
  - on_generated[1] ...................................  |         2 |         3 |         2 |   0.0 |   0.0 |   0.0
 planet_mars:                                            |         0 |         9 |         0 |   0.0 |   0.0 |   0.0
  - on_generated[1] ...................................  |         1 |         9 |         4 |   0.0 |   0.0 |   0.0
 serverstats:                                            |         1 |      2480 |        12 |   0.0 |  32.8 |   0.1
  - globalstep[1] .....................................  |         1 |      2221 |         2 |   0.0 |  19.1 |   0.0
  - on_generated[1] ...................................  |         2 |         4 |         2 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         1 |       660 |         5 |   0.0 |  18.1 |   0.1
  - on_placenode[1] ...................................  |         1 |        38 |         1 |   0.0 |   0.9 |   0.0
  - on_craft[1] .......................................  |         1 |      2478 |        23 |   0.0 |  32.8 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |       604 |         5 |   0.0 |   3.1 |   0.0
  - globalstep[2] .....................................  |         1 |      2119 |         9 |   0.0 |   8.3 |   0.1
 planet_moon:                                            |         0 |         2 |         0 |   0.0 |   0.0 |   0.0
  - on_generated[1] ...................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
 ontime_clocks:                                          |         0 |       538 |         1 |   0.0 |   0.9 |   0.0
  - on_activate[1] ....................................  |        17 |        72 |        38 |   0.0 |   0.1 |   0.0
  - ABM[1] ............................................  |        39 |       538 |       113 |   0.0 |   0.9 |   0.1
  - get_staticdata[1] .................................  |        10 |        91 |        33 |   0.0 |   0.1 |   0.0
 advtrains_line_automation:                              |         0 |       407 |         0 |   0.0 |   3.5 |   0.0
  - on_player_receive_fields[1] .......................  |         3 |       407 |        12 |   0.0 |   3.5 |   0.1
 jails:                                                  |         1 |       513 |         3 |   0.0 |   3.5 |   0.0
  - globalstep[1] .....................................  |         1 |       513 |         3 |   0.0 |   3.5 |   0.0
  - on_respawnplayer[1] ...............................  |         3 |         7 |         4 |   0.0 |   0.1 |   0.0
  - on_joinplayer[1] ..................................  |         6 |        19 |        11 |   0.0 |   0.0 |   0.0
 sethome:                                                |         0 |       152 |         0 |   0.0 |   1.3 |   0.0
  - /home .............................................  |        47 |       152 |        84 |   0.2 |   1.3 |   0.7
 tpr:                                                    |         0 |        71 |         0 |   0.0 |   0.9 |   0.0
  - /tphr .............................................  |        71 |        71 |        71 |   0.9 |   0.9 |   0.9
  - /tpy ..............................................  |        51 |        51 |        51 |   0.4 |   0.4 |   0.4
 sfinv:                                                  |         0 |        77 |         0 |   0.0 |   0.8 |   0.0
  - on_leaveplayer[1] .................................  |         1 |         3 |         2 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        77 |         2 |   0.0 |   0.8 |   0.0
  - on_joinplayer[1] ..................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
 loot:                                                   |         0 |      4325 |         6 |   0.0 |   1.0 |   0.0
  - on_generated[1] ...................................  |         7 |      4325 |      1447 |   0.0 |   1.0 |   0.3
 mesecons_torch:                                         |         0 |      1138 |         2 |   0.0 |   1.6 |   0.0
  - ABM[1] ............................................  |        25 |      1138 |       137 |   0.0 |   1.6 |   0.2
 more_chests:                                            |         0 |      3417 |         0 |   0.0 |   3.7 |   0.0
  - on_joinplayer[1] ..................................  |       100 |      3417 |       820 |   0.1 |   3.7 |   0.8
 easyvend:                                               |         0 |      5596 |        14 |   0.0 |   7.9 |   0.0
  - ABM[1] ............................................  |       108 |      5596 |      1968 |   0.1 |   7.9 |   2.4
 beerchat:                                               |         0 |     29152 |         6 |   0.0 |  74.4 |   0.0
  - on_chat_message[2] ................................  |         2 |         3 |         2 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         3 |         4 |         3 |   0.0 |   0.1 |   0.0
  - on_chat_message[3] ................................  |         1 |       384 |        27 |   0.0 |   1.1 |   0.1
  - /msg ..............................................  |        71 |      1214 |       370 |   0.1 |   0.4 |   0.2
  - on_chat_message[1] ................................  |        10 |       351 |       110 |   0.0 |   4.7 |   1.0
  - on_chat_message[4] ................................  |       146 |     29047 |      2500 |   0.6 |  74.2 |   9.5
  - on_joinplayer[1] ..................................  |        27 |       131 |        82 |   0.0 |   0.1 |   0.1
 drawers:                                                |         0 |       214 |         0 |   0.0 |   0.3 |   0.0
  - on_activate[1] ....................................  |       135 |       157 |       146 |   0.1 |   0.2 |   0.1
  - get_staticdata[1] .................................  |        55 |       109 |        71 |   0.0 |   0.3 |   0.2
 3d_armor_stand:                                         |         0 |      1103 |         4 |   0.0 |   1.4 |   0.0
  - on_activate[1] ....................................  |        49 |      1078 |       264 |   0.0 |   1.3 |   0.3
  - ABM[1] ............................................  |         5 |       891 |       218 |   0.0 |   0.9 |   0.3
 mesecons_solarpanel:                                    |         0 |       134 |         0 |   0.0 |   0.2 |   0.0
  - ABM[2] ............................................  |         1 |        70 |         4 |   0.0 |   0.1 |   0.0
  - ABM[1] ............................................  |         3 |       131 |        22 |   0.0 |   0.2 |   0.0
 font_api:                                               |         0 |       368 |         0 |   0.0 |   3.8 |   0.0
  - on_leaveplayer[1] .................................  |         3 |       368 |        94 |   0.0 |   3.8 |   1.0
  - on_player_receive_fields[2] .......................  |         1 |       157 |         4 |   0.0 |   1.6 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       328 |         5 |   0.0 |   1.6 |   0.0
 display_api:                                            |         0 |      6543 |        16 |   0.0 |   4.1 |   0.0
  - LBM 'Update display_api entities' .................  |        54 |      6543 |       914 |   0.0 |   4.1 |   0.9
 anvil:                                                  |         0 |       109 |         0 |   0.0 |   0.2 |   0.0
  - on_activate[1] ....................................  |         6 |        15 |         9 |   0.0 |   0.2 |   0.0
  - LBM 'anvil:anvil_item_restoration' ................  |        12 |       109 |        42 |   0.0 |   0.2 |   0.1
  - get_staticdata[1] .................................  |         1 |        13 |         2 |   0.0 |   0.0 |   0.0
 digilines:                                              |         0 |       469 |         0 |   0.0 |   6.0 |   0.0
  - on_placenode[1] ...................................  |         1 |       106 |         2 |   0.0 |   1.2 |   0.0
  - on_activate[1] ....................................  |        32 |       116 |        58 |   0.0 |   0.5 |   0.3
  - on_dignode[1] .....................................  |         1 |       469 |         6 |   0.0 |   6.0 |   0.0
 beacon:                                                 |         0 |     28175 |       181 |   0.0 |  22.8 |   0.2
  - ABM[7] ............................................  |        32 |      2116 |       167 |   0.0 |   2.2 |   0.2
  - LBM 'Beacon without base cleanup for red' .........  |         2 |        14 |         4 |   0.0 |   0.0 |   0.0
  - ABM[4] ............................................  |         3 |      1784 |        59 |   0.0 |   3.6 |   0.1
  - ABM[1] ............................................  |        31 |      2842 |       171 |   0.0 |   1.8 |   0.2
  - LBM 'Beacon without base cleanup for green' .......  |         3 |       146 |        15 |   0.0 |   0.1 |   0.0
  - LBM 'Beacon without base cleanup for purple' ......  |         2 |        15 |         4 |   0.0 |   0.0 |   0.0
  - ABM[2] ............................................  |         2 |      1465 |        66 |   0.0 |   1.2 |   0.1
  - ABM[8] ............................................  |         3 |      1057 |        58 |   0.0 |   1.1 |   0.1
  - ABM[6] ............................................  |         4 |      8590 |       228 |   0.0 |   4.8 |   0.2
  - LBM 'Beacon without base cleanup for blue' ........  |         2 |        14 |         4 |   0.0 |   0.0 |   0.0
  - ABM[3] ............................................  |        32 |      1841 |       178 |   0.0 |   1.7 |   0.2
  - ABM[5] ............................................  |        80 |     27248 |      1093 |   0.0 |  22.6 |   1.1
 signs:                                                  |         0 |       330 |         0 |   0.0 |   3.3 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       330 |         4 |   0.0 |   3.3 |   0.0
 homedecor:                                              |         0 |     20089 |       150 |   0.0 |  13.8 |   0.2
  - ABM 'furnaces' ....................................  |        80 |     20089 |       841 |   0.1 |  11.6 |   0.9
  - ABM 'sfx' .........................................  |        72 |      7852 |      1023 |   0.0 |  10.7 |   1.1
  - on_player_receive_fields[1] .......................  |         1 |        73 |         1 |   0.0 |   0.3 |   0.0
  - on_placenode[1] ...................................  |         2 |       115 |         7 |   0.0 |   0.7 |   0.1
 jumpdrive:                                              |         0 |        19 |         0 |   0.0 |   0.2 |   0.0
  - on_activate[2] ....................................  |        19 |        19 |        19 |   0.2 |   0.2 |   0.2
 flowers:                                                |         0 |     41652 |        61 |   0.0 |  70.4 |   0.1
  - ABM 'Mushroom spread' .............................  |       109 |       109 |       109 |   0.1 |   0.1 |   0.1
  - ABM 'Flower spread' ...............................  |        10 |     41652 |      2475 |   0.0 |  70.4 |   2.7
 unified_inventory_plus:                                 |         0 |      5318 |         1 |   0.0 |  19.7 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      5316 |        22 |   0.0 |  19.6 |   0.1
  - on_player_receive_fields[2] .......................  |         1 |      3692 |        12 |   0.0 |  14.4 |   0.1
 mobs_animal:                                            |        36 |     25853 |       389 |   0.0 |  62.6 |   2.2
  - ABM 'mobs_animal:kitten spawning' .................  |        58 |       660 |       267 |   0.1 |   0.7 |   0.2
  - on_step[23] .......................................  |        15 |     14830 |       158 |   0.0 |  40.0 |   1.0
  - get_staticdata[1] .................................  |         9 |       527 |       123 |   0.0 |   0.3 |   0.1
  - on_step[4] ........................................  |         4 |      1066 |        41 |   0.0 |   4.7 |   0.3
  - get_staticdata[2] .................................  |         5 |       852 |       206 |   0.0 |   0.9 |   0.3
  - get_staticdata[3] .................................  |        11 |       142 |        76 |   0.0 |   0.2 |   0.1
  - get_staticdata[22] ................................  |         4 |      1933 |       272 |   0.0 |   1.0 |   0.3
  - on_activate[1] ....................................  |        43 |       184 |        85 |   0.0 |   0.2 |   0.1
  - on_step[1] ........................................  |         3 |     25450 |        49 |   0.0 |  17.4 |   0.3
  - ABM 'mobs_animal:bee spawning' ....................  |        68 |        68 |        68 |   0.1 |   0.1 |   0.1
  - ABM 'mobs_animal:bunny spawning' ..................  |        62 |      2786 |       615 |   0.1 |   3.2 |   0.8
  - on_activate[44] ...................................  |        36 |       593 |       180 |   0.0 |   0.6 |   0.1
  - get_staticdata[17] ................................  |         6 |       363 |       101 |   0.0 |   0.5 |   0.1
  - on_activate[42] ...................................  |        41 |      1051 |       300 |   0.0 |   1.2 |   0.4
  - ABM 'mobs_animal:penguin spawning' ................  |         3 |        89 |        46 |   0.0 |   0.1 |   0.1
  - on_step[22] .......................................  |         4 |      2350 |        91 |   0.0 |  15.6 |   0.5
  - ABM[1] ............................................  |         6 |       646 |       150 |   0.0 |   1.0 |   0.2
  - ABM 'mobs_animal:cow spawning' ....................  |        21 |      1257 |       399 |   0.0 |   1.0 |   0.5
  - on_activate[33] ...................................  |        32 |       226 |        68 |   0.0 |   0.3 |   0.1
  - on_activate[5] ....................................  |        43 |        43 |        43 |   0.1 |   0.1 |   0.1
  - ABM 'mobs_animal:sheep_white spawning' ............  |         6 |      1231 |       317 |   0.0 |   1.7 |   0.4
  - on_activate[3] ....................................  |        36 |       305 |        94 |   0.0 |   0.3 |   0.1
  - ABM 'mobs_animal:rat spawning' ....................  |         4 |      1157 |       204 |   0.0 |   1.8 |   0.3
  - get_staticdata[21] ................................  |         7 |       870 |       155 |   0.0 |   1.0 |   0.2
  - on_step[18] .......................................  |         3 |     11172 |        76 |   0.0 |  60.6 |   0.4
  - ABM 'mobs_animal:chicken spawning' ................  |         4 |       826 |       300 |   0.0 |   0.7 |   0.3
  - on_step[3] ........................................  |         4 |     13869 |        80 |   0.0 |  52.0 |   0.4
 vacuum:                                                 |         0 |     99323 |        74 |   0.0 |  47.2 |   0.1
  - ABM 'space vacuum' ................................  |        61 |     54075 |      8767 |   0.1 |  34.9 |   7.1
  - on_generated[1] ...................................  |     45947 |     99323 |     64584 |  10.2 |  47.2 |  34.0
  - on_dignode[1] .....................................  |         5 |       416 |        22 |   0.0 |   2.1 |   0.1
  - ABM 'airpump' .....................................  |         2 |      5457 |        94 |   0.0 |   3.8 |   0.1
  - ABM 'space vacuum depressurize' ...................  |        39 |     17686 |       597 |   0.0 |   9.7 |   0.5
 itemframes:                                             |         0 |      8190 |         5 |   0.0 |   5.7 |   0.0
  - on_activate[1] ....................................  |        40 |      8157 |       537 |   0.0 |   5.6 |   0.5
  - LBM 'Maintain itemframe and pedestal entities' ....  |         4 |       507 |        47 |   0.0 |   0.2 |   0.0
  - get_staticdata[1] .................................  |         1 |       423 |        30 |   0.0 |   0.2 |   0.0
 mesecons_receiver:                                      |         0 |       752 |         0 |   0.0 |   6.6 |   0.0
  - on_placenode[1] ...................................  |         1 |       216 |         4 |   0.0 |   0.7 |   0.0
  - on_placenode[2] ...................................  |         1 |        25 |         3 |   0.0 |   0.6 |   0.0
  - on_dignode[1] .....................................  |         1 |       752 |        11 |   0.0 |   6.6 |   0.1
 worldedit_shortcommands:                                |         0 |     10624 |         9 |   0.0 |  27.0 |   0.0
  - //1 ...............................................  |       142 |     10624 |      2904 |   0.8 |  27.0 |   8.8
  - //2 ...............................................  |       902 |       902 |       902 |   2.7 |   2.7 |   2.7
  - //umk .............................................  |       104 |       104 |       104 |   0.2 |   0.2 |   0.2
  - //r ...............................................  |      5163 |      5163 |      5163 |  14.2 |  14.2 |  14.2
  - //s ...............................................  |      7533 |      7533 |      7533 |  19.1 |  19.1 |  19.1
 locator:                                                |         0 |     41602 |       417 |   0.0 |  28.0 |   0.4
  - globalstep[1] .....................................  |         1 |     41602 |       429 |   0.0 |  28.0 |   0.4
 default:                                                |        39 |     18491 |       167 |   0.0 |  52.6 |   1.0
  - on_leaveplayer[1] .................................  |         2 |         3 |         2 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |       541 |         7 |   0.0 |   6.2 |   0.0
  - on_craft[1] .......................................  |         2 |      1349 |        17 |   0.0 |   7.3 |   0.1
  - on_punch[1] .......................................  |        61 |      7902 |       562 |   0.3 |  36.4 |   3.5
  - get_staticdata[1] .................................  |        13 |       213 |        39 |   0.0 |   2.0 |   0.3
  - on_leaveplayer[2] .................................  |         3 |        79 |        22 |   0.0 |   0.5 |   0.2
  - on_step[1] ........................................  |         6 |      1974 |        23 |   0.0 |   3.0 |   0.2
  - ABM 'Grass covered' ...............................  |         4 |      4491 |       351 |   0.0 |   3.8 |   0.3
  - globalstep[1] .....................................  |        39 |     18380 |       126 |   0.0 |  52.6 |   0.9
