Values below show absolute/relative times spend per server step by the instrumented function.
A total of 674658 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
 digiterms:                                              |         0 |      7525 |         0 |   0.0 |  24.3 |   0.0
  - on_leaveplayer[1] .................................  |         1 |        61 |         2 |   0.0 |   0.5 |   0.0
  - on_activate[1] ....................................  |        38 |      5319 |       607 |   0.0 |  16.2 |   0.6
  - on_player_receive_fields[1] .......................  |         1 |      7525 |         5 |   0.0 |  24.3 |   0.0
  - get_staticdata[1] .................................  |         9 |       542 |        40 |   0.0 |   0.5 |   0.0
 wieldview:                                              |         0 |    266063 |        98 |   0.0 |  95.7 |   0.2
  - globalstep[1] .....................................  |         1 |    266063 |       102 |   0.0 |  95.7 |   0.2
  - on_joinplayer[1] ..................................  |         3 |      3807 |        37 |   0.0 |   0.7 |   0.0
 atm:                                                    |         0 |    226444 |        46 |   0.0 |  93.1 |   0.1
  - globalstep[1] .....................................  |         1 |     32532 |         2 |   0.0 |  64.6 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |    117124 |       950 |   0.0 |  93.1 |   2.9
  - on_joinplayer[1] ..................................  |      4800 |    226443 |     24876 |   2.0 |  69.6 |  16.2
 wine:                                                   |         0 |        10 |         0 |   0.0 |   0.0 |   0.0
  - LBM 'wine:agave_timer_init' .......................  |        10 |        10 |        10 |   0.0 |   0.0 |   0.0
 spawn_command:                                          |         0 |       524 |         0 |   0.0 |   6.5 |   0.0
  - /spawn ............................................  |        20 |       524 |        69 |   0.0 |   6.5 |   0.6
 advtrains_train_industrial:                             |         0 |     10990 |         3 |   0.0 |  36.6 |   0.0
  - on_step[2] ........................................  |        28 |     10990 |       155 |   0.0 |  36.6 |   0.7
  - get_staticdata[2] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_activate[2] ....................................  |         3 |       135 |         9 |   0.0 |   0.1 |   0.0
 technic_worldgen:                                       |         0 |    339337 |        65 |   0.0 |  96.3 |   0.0
  - on_generated[1] ...................................  |     31365 |    339337 |     73834 |   5.2 |  96.3 |  34.8
 boats:                                                  |         0 |       181 |         0 |   0.0 |   0.9 |   0.0
  - on_activate[1] ....................................  |         7 |         9 |         8 |   0.0 |   0.0 |   0.0
  - on_step[1] ........................................  |         6 |       181 |        12 |   0.0 |   0.9 |   0.1
  - get_staticdata[1] .................................  |         2 |         5 |         3 |   0.0 |   0.0 |   0.0
 technic:                                                |         0 |  19560947 |      6163 |   0.0 |  99.8 |   6.1
  - ABM 'Machines: run power monitor' .................  |         4 |     24037 |        69 |   0.0 |  15.5 |   0.1
  - ABM 'Switching Station' ...........................  |        14 |  19549216 |     52306 |   0.0 |  99.6 |  50.0
  - ABM 'Tools: tree tap' .............................  |        23 |      2520 |       192 |   0.0 |   8.5 |   0.3
  - on_dieplayer[1] ...................................  |         1 |        61 |         2 |   0.0 |   0.2 |   0.0
  - ABM 'Machines: run injector' ......................  |        17 |     29123 |       303 |   0.0 |  25.9 |   0.3
  - ABM 'Radiation damage' ............................  |         9 |    140049 |      2420 |   0.0 |  54.8 |   2.4
  - ABM 'Machines: reactor melt-down check' ...........  |       121 |     74685 |      2871 |   0.0 |  65.7 |   3.8
  - globalstep[2] .....................................  |         1 |     55401 |         5 |   0.0 |  66.3 |   0.0
  - globalstep[1] .....................................  |         1 |     22767 |         3 |   0.0 |  58.4 |   0.0
  - ABM 'Machines: timeout check' .....................  |         5 |    255859 |      4474 |   0.0 |  56.5 |   5.3
  - on_player_receive_fields[2] .......................  |         1 |       598 |         1 |   0.0 |   2.6 |   0.0
  - on_dignode[1] .....................................  |         1 |      8505 |         8 |   0.0 |  15.3 |   0.0
  - on_placenode[1] ...................................  |         1 |      2824 |         9 |   0.0 |  16.7 |   0.1
  - ABM 'Machines: run coal alloy furnace' ............  |        14 |     20130 |       109 |   0.0 |  16.7 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |      6634 |         2 |   0.0 |  15.6 |   0.0
  - ABM 'Machines: re-enable check' ...................  |         3 |     39882 |       232 |   0.0 |  39.4 |   0.3
 fire:                                                   |         0 |     64135 |       101 |   0.0 |  82.9 |   0.4
  - globalstep[1] .....................................  |         1 |     64135 |       105 |   0.0 |  82.9 |   0.4
  - ABM 'Extinguish flame' ............................  |        41 |      3241 |       270 |   0.0 |   5.9 |   0.4
  - ABM 'Remove disabled fire' ........................  |         9 |       306 |        92 |   0.0 |   0.2 |   0.1
  - on_leaveplayer[1] .................................  |         1 |       319 |         3 |   0.0 |   1.4 |   0.0
 spacecannon:                                            |         0 |      5420 |         0 |   0.0 |  23.6 |   0.0
  - on_step[2] ........................................  |        26 |      5420 |       584 |   0.0 |  23.6 |   2.4
  - on_activate[2] ....................................  |        11 |        11 |        11 |   0.1 |   0.1 |   0.1
 canned_food:                                            |         0 |         3 |         0 |   0.0 |   0.0 |   0.0
  - ABM 'Canned cucumbers transformation' .............  |         2 |         3 |         2 |   0.0 |   0.0 |   0.0
  - ABM 'Canned tomatoes transformation' ..............  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
 killme:                                                 |         0 |      5188 |         0 |   0.0 |   9.2 |   0.0
  - /killme ...........................................  |      5188 |      5188 |      5188 |   9.2 |   9.2 |   9.2
 xp_redo_ranks_ores:                                     |         3 |     37419 |        35 |   0.0 |  83.5 |   0.2
  - on_step[26] .......................................  |         1 |     15739 |         7 |   0.0 |  57.1 |   0.1
  - on_step[8] ........................................  |         2 |       325 |         6 |   0.0 |   4.4 |   0.1
  - on_step[15] .......................................  |         1 |     24610 |         6 |   0.0 |  76.8 |   0.0
  - on_step[41] .......................................  |         1 |     17539 |         6 |   0.0 |  59.8 |   0.0
  - on_step[37] .......................................  |         2 |      1602 |         6 |   0.0 |   8.6 |   0.0
  - on_step[12] .......................................  |         2 |      8224 |         7 |   0.0 |  63.7 |   0.1
  - on_step[7] ........................................  |         1 |     16831 |         6 |   0.0 |  53.5 |   0.0
  - on_step[30] .......................................  |         3 |     18833 |        11 |   0.0 |  18.2 |   0.0
  - on_step[27] .......................................  |         1 |      1188 |         5 |   0.0 |  10.4 |   0.0
  - on_step[38] .......................................  |         1 |     16781 |         6 |   0.0 |  52.6 |   0.0
  - on_step[20] .......................................  |         1 |     13253 |         6 |   0.0 |  33.4 |   0.0
  - on_step[39] .......................................  |         1 |     12085 |         6 |   0.0 |  24.0 |   0.0
  - on_step[16] .......................................  |         2 |      4507 |         5 |   0.0 |  42.5 |   0.1
  - on_step[28] .......................................  |         1 |     14021 |         5 |   0.0 |  75.0 |   0.0
  - on_step[34] .......................................  |         2 |     17766 |         6 |   0.0 |  47.7 |   0.0
  - on_step[13] .......................................  |         2 |      2685 |         6 |   0.0 |  45.6 |   0.1
  - on_step[4] ........................................  |         1 |     11869 |         6 |   0.0 |  48.7 |   0.0
  - on_step[31] .......................................  |         1 |     12216 |         6 |   0.0 |  66.8 |   0.0
  - on_step[18] .......................................  |         1 |     13003 |         6 |   0.0 |  45.6 |   0.0
  - on_step[21] .......................................  |         2 |     22611 |         9 |   0.0 |  40.8 |   0.0
  - on_step[17] .......................................  |         2 |       521 |         5 |   0.0 |   8.7 |   0.0
  - on_step[35] .......................................  |         1 |     15416 |         6 |   0.0 |  80.0 |   0.0
  - on_step[10] .......................................  |         2 |      1171 |         5 |   0.0 |   4.5 |   0.0
  - on_step[5] ........................................  |         2 |     12172 |         6 |   0.0 |  27.8 |   0.0
  - on_step[1] ........................................  |         1 |     27816 |        11 |   0.0 |  83.3 |   0.1
  - on_step[32] .......................................  |         1 |      3946 |         5 |   0.0 |  35.4 |   0.0
  - on_step[19] .......................................  |         1 |      5594 |         4 |   0.0 |  34.3 |   0.0
  - on_step[2] ........................................  |         1 |     11348 |         7 |   0.0 |  28.2 |   0.0
  - on_step[46] .......................................  |         4 |       107 |        10 |   0.0 |   0.1 |   0.0
  - on_step[43] .......................................  |         2 |       436 |         5 |   0.0 |   1.9 |   0.0
  - on_step[22] .......................................  |         1 |      6175 |         5 |   0.0 |  25.4 |   0.0
  - on_step[23] .......................................  |         1 |       914 |         5 |   0.0 |   4.7 |   0.0
  - on_step[25] .......................................  |         2 |      9159 |         6 |   0.0 |  14.2 |   0.0
  - on_step[40] .......................................  |         1 |     16568 |         6 |   0.0 |  57.1 |   0.0
  - on_step[11] .......................................  |         3 |      9266 |         9 |   0.0 |  17.0 |   0.0
  - on_step[9] ........................................  |         1 |      1048 |         5 |   0.0 |   4.0 |   0.0
  - on_step[36] .......................................  |         2 |      6456 |         6 |   0.0 |  31.0 |   0.0
  - on_step[44] .......................................  |         1 |     37402 |         6 |   0.0 |  74.2 |   0.0
  - on_step[6] ........................................  |         2 |      9868 |         6 |   0.0 |  25.2 |   0.0
  - on_step[42] .......................................  |         1 |     28462 |         5 |   0.0 |  72.8 |   0.0
  - on_step[14] .......................................  |         1 |      4149 |         5 |   0.0 |  47.4 |   0.1
  - on_step[3] ........................................  |         2 |      8065 |         8 |   0.0 |  44.7 |   0.0
 advtrains_train_japan:                                  |         0 |     13303 |         3 |   0.0 |  81.5 |   0.0
  - on_step[2] ........................................  |        30 |     13303 |       218 |   0.0 |  81.5 |   1.8
  - get_staticdata[1] .................................  |         1 |         4 |         1 |   0.0 |   0.0 |   0.0
  - on_punch[1] .......................................  |        20 |       343 |        70 |   0.0 |   2.1 |   0.4
  - on_activate[1] ....................................  |         2 |        55 |         6 |   0.0 |   0.1 |   0.0
  - on_step[1] ........................................  |        33 |     12992 |       245 |   0.0 |  47.6 |   1.1
  - on_activate[2] ....................................  |         2 |        10 |         5 |   0.0 |   0.0 |   0.0
  - get_staticdata[2] .................................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
 farming:                                                |         0 |    138750 |        47 |   0.0 |  72.7 |   0.0
  - ABM[1] ............................................  |         9 |      7852 |       179 |   0.0 |  11.4 |   0.2
  - ABM[2] ............................................  |         5 |     71013 |      2095 |   0.0 |  32.0 |   2.3
  - on_generated[1] ...................................  |         1 |    138477 |     23450 |   0.0 |  72.7 |   9.2
 tpr:                                                    |         0 |       972 |         0 |   0.0 |   4.0 |   0.0
  - /tpy ..............................................  |        17 |       972 |       146 |   0.1 |   4.0 |   0.8
  - /tpn ..............................................  |         3 |         3 |         3 |   0.0 |   0.0 |   0.0
  - /tphr .............................................  |        23 |       313 |        62 |   0.0 |   2.5 |   0.3
  - /tpr ..............................................  |        15 |       163 |        38 |   0.0 |   0.8 |   0.2
 steles:                                                 |         0 |       380 |         0 |   0.0 |   1.6 |   0.0
  - on_activate[1] ....................................  |       109 |       191 |       142 |   0.1 |   0.8 |   0.2
  - get_staticdata[1] .................................  |        24 |       189 |        67 |   0.0 |   0.8 |   0.1
 bow:                                                    |         1 |     57025 |       144 |   0.0 |  91.1 |   0.8
  - globalstep[1] .....................................  |         1 |     57025 |       144 |   0.0 |  91.1 |   0.8
 advtrains_train_subway:                                 |         0 |     25522 |        10 |   0.0 |  48.7 |   0.0
  - on_activate[1] ....................................  |         2 |        16 |         5 |   0.0 |   0.1 |   0.0
  - on_step[1] ........................................  |        44 |     25522 |       268 |   0.0 |  48.7 |   1.1
  - get_staticdata[1] .................................  |         1 |       125 |         2 |   0.0 |   0.1 |   0.0
  - on_punch[1] .......................................  |        26 |       240 |        76 |   0.0 |   1.2 |   0.3
 worldedit_commands:                                     |         0 |     16053 |         1 |   0.0 |  53.7 |   0.0
  - on_punchnode[1] ...................................  |         1 |     10616 |         6 |   0.0 |  39.5 |   0.0
  - //help ............................................  |        18 |        18 |        18 |   0.2 |   0.2 |   0.2
  - on_punchnode[2] ...................................  |         1 |     16050 |         5 |   0.0 |  53.7 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      1063 |         3 |   0.0 |   5.2 |   0.0
  - //about ...........................................  |        17 |        47 |        36 |   0.1 |   0.3 |   0.2
 ontime_clocks:                                          |         0 |     25999 |         4 |   0.0 |  44.7 |   0.0
  - get_staticdata[1] .................................  |         6 |      4951 |        60 |   0.0 |   2.5 |   0.1
  - ABM[4] ............................................  |        24 |      8731 |       187 |   0.0 |  19.5 |   0.2
  - ABM[2] ............................................  |        39 |       954 |       120 |   0.0 |   1.2 |   0.1
  - ABM[6] ............................................  |        50 |     25999 |       243 |   0.0 |  44.7 |   0.3
  - on_activate[1] ....................................  |        15 |       746 |        58 |   0.0 |   1.1 |   0.1
  - ABM[1] ............................................  |        30 |      9828 |       142 |   0.0 |   8.4 |   0.2
  - ABM[3] ............................................  |        39 |      1011 |       151 |   0.0 |   1.5 |   0.2
  - ABM[5] ............................................  |        38 |      8619 |       144 |   0.0 |   5.7 |   0.2
 digistuff:                                              |         0 |     10054 |         0 |   0.0 |  11.3 |   0.0
  - ABM[2] ............................................  |        21 |      4713 |       119 |   0.0 |   1.5 |   0.1
  - ABM[1] ............................................  |        10 |     10054 |        64 |   0.0 |  11.3 |   0.1
 currency:                                               |         0 |      2453 |         0 |   0.0 |   7.8 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      2453 |         2 |   0.0 |   7.8 |   0.0
 biome_lib:                                              |         0 |     12410 |         3 |   0.0 |  43.9 |   0.0
  - globalstep[1] .....................................  |         1 |     12410 |         3 |   0.0 |  43.9 |   0.0
  - on_generated[1] ...................................  |         4 |       274 |        11 |   0.0 |   0.1 |   0.0
  - on_generated[2] ...................................  |         1 |        69 |         2 |   0.0 |   0.1 |   0.0
 digtron:                                                |         0 |    232093 |         3 |   0.0 |  88.8 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |      1014 |         2 |   0.0 |   8.8 |   0.0
  - on_player_receive_fields[3] .......................  |         1 |    230339 |        79 |   0.0 |  88.3 |   0.1
  - on_punch[3] .......................................  |        12 |        42 |        27 |   0.0 |   0.4 |   0.2
  - on_activate[5] ....................................  |        26 |      6383 |       352 |   0.0 |  14.8 |   0.6
  - on_activate[3] ....................................  |        17 |      1754 |       335 |   0.0 |   1.4 |   0.5
  - on_punch[4] .......................................  |         7 |       926 |       123 |   0.0 |   2.0 |   0.3
  - get_staticdata[1] .................................  |         8 |      9437 |       212 |   0.0 |   7.4 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |       397 |         1 |   0.0 |   3.4 |   0.0
  - on_activate[4] ....................................  |         2 |       132 |        51 |   0.0 |   1.5 |   0.4
 boost_cart:                                             |         0 |     10350 |         2 |   0.0 |  46.2 |   0.0
  - on_activate[1] ....................................  |         5 |       408 |        34 |   0.0 |   0.3 |   0.0
  - on_step[1] ........................................  |         2 |     10350 |        15 |   0.0 |  46.2 |   0.1
  - get_staticdata[1] .................................  |        11 |       430 |        50 |   0.0 |   0.7 |   0.1
  - on_punch[1] .......................................  |        27 |       779 |       100 |   0.0 |   3.7 |   0.7
 mesecons_hydroturbine:                                  |         0 |       118 |         0 |   0.0 |   0.2 |   0.0
  - ABM[2] ............................................  |        11 |       118 |        29 |   0.0 |   0.2 |   0.1
  - ABM[1] ............................................  |         3 |        85 |        14 |   0.0 |   0.1 |   0.0
 unifieddyes:                                            |         0 |     16252 |         0 |   0.0 |  32.2 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       854 |         4 |   0.0 |  11.4 |   0.0
  - on_placenode[1] ...................................  |         1 |     16252 |         8 |   0.0 |  32.2 |   0.0
 advtrains_train_steam:                                  |         0 |      8956 |         0 |   0.0 |  62.1 |   0.0
  - on_step[2] ........................................  |        64 |      2990 |       189 |   0.1 |  50.5 |   2.3
  - on_activate[2] ....................................  |         5 |         7 |         6 |   0.0 |   0.1 |   0.0
  - on_punch[1] .......................................  |        32 |       444 |       144 |   0.1 |   0.8 |   0.3
  - on_activate[1] ....................................  |         5 |        11 |         7 |   0.0 |   0.1 |   0.0
  - on_step[1] ........................................  |        47 |      8956 |       223 |   0.0 |  62.1 |   2.3
  - get_staticdata[1] .................................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
  - get_staticdata[2] .................................  |         1 |         3 |         1 |   0.0 |   0.0 |   0.0
 xban2:                                                  |         0 |     63041 |        26 |   0.0 |  83.1 |   0.1
  - /xban .............................................  |      6352 |      6352 |      6352 |  25.4 |  25.4 |  25.4
  - on_prejoinplayer[1] ...............................  |         4 |     63041 |      7815 |   0.0 |  83.1 |  28.4
  - on_player_receive_fields[1] .......................  |         1 |      4586 |         3 |   0.0 |  38.2 |   0.0
  - on_joinplayer[1] ..................................  |        25 |     24378 |      4716 |   0.0 |  24.2 |   4.0
 mesecons_torch:                                         |         0 |     19044 |         6 |   0.0 |  11.7 |   0.0
  - ABM[1] ............................................  |        10 |     19044 |       507 |   0.0 |  11.7 |   0.6
 pvp_areas:                                              |         0 |      3223 |         0 |   0.0 |   7.1 |   0.0
  - on_punchplayer[1] .................................  |         1 |      3223 |         3 |   0.0 |   7.1 |   0.0
 woodcutting:                                            |         0 |     65612 |        11 |   0.0 |  63.5 |   0.0
  - on_dieplayer[1] ...................................  |         2 |       100 |         4 |   0.0 |   0.7 |   0.0
  - on_dignode[1] .....................................  |         2 |     65612 |       134 |   0.0 |  63.5 |   0.4
 guest_blocker:                                          |         0 |      9535 |         0 |   0.0 |  29.2 |   0.0
  - on_prejoinplayer[1] ...............................  |        35 |      9535 |       113 |   0.0 |  29.2 |   0.5
 easyvend:                                               |         0 |     65714 |         8 |   0.0 |  31.9 |   0.0
  - ABM[1] ............................................  |        48 |     65714 |      1051 |   0.0 |  31.9 |   1.2
 pandorabox_custom:                                      |         0 |    525256 |        29 |   0.0 |  84.9 |   0.0
  - globalstep[1] .....................................  |         1 |     23792 |         4 |   0.0 |  55.8 |   0.0
  - on_dieplayer[1] ...................................  |        34 |       633 |        91 |   0.0 |   3.3 |   0.4
  - on_joinplayer[1] ..................................  |        20 |    525254 |     39992 |   0.0 |  84.9 |  13.5
 castle_weapons:                                         |         0 |      1814 |         0 |   0.0 |   4.7 |   0.0
  - on_activate[1] ....................................  |         3 |         6 |         4 |   0.0 |   0.1 |   0.0
  - on_step[1] ........................................  |         1 |      1814 |        12 |   0.0 |   4.7 |   0.1
  - get_staticdata[1] .................................  |         1 |         2 |         1 |   0.0 |   0.0 |   0.0
  - on_punch[1] .......................................  |       139 |       389 |       224 |   0.3 |   2.9 |   1.3
 planet_moon:                                            |         0 |    214704 |         0 |   0.0 |  45.1 |   0.0
  - on_generated[1] ...................................  |         1 |    214704 |       597 |   0.0 |  45.1 |   0.1
 drawers:                                                |         0 |     14106 |         0 |   0.0 |  33.7 |   0.0
  - on_activate[1] ....................................  |       102 |      8062 |       912 |   0.0 |  16.4 |   1.1
  - LBM 'drawers:restore_visual' ......................  |        84 |      5831 |       633 |   0.0 |  12.3 |   0.8
  - get_staticdata[1] .................................  |        39 |      3491 |       439 |   0.0 |   8.1 |   0.5
 serverstats:                                            |         0 |     27028 |        12 |   0.0 |  65.2 |   0.1
  - globalstep[1] .....................................  |         1 |     19509 |         1 |   0.0 |  65.2 |   0.0
  - on_generated[1] ...................................  |         1 |        99 |         3 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         1 |      5247 |         5 |   0.0 |  22.4 |   0.0
  - on_placenode[1] ...................................  |         1 |      1344 |         4 |   0.0 |   5.6 |   0.0
  - on_craft[1] .......................................  |         1 |      9251 |        40 |   0.0 |  29.3 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |      5212 |         4 |   0.0 |   9.5 |   0.0
  - globalstep[2] .....................................  |         1 |     27027 |         8 |   0.0 |  53.2 |   0.0
 watchdog:                                               |         1 |     11278 |         4 |   0.0 |  57.2 |   0.0
  - globalstep[1] .....................................  |         1 |      9263 |         2 |   0.0 |  48.8 |   0.0
  - globalstep[2] .....................................  |         1 |     11277 |         2 |   0.0 |  57.2 |   0.0
 datastorage:                                            |         0 |     13241 |         0 |   0.0 |  46.4 |   0.0
  - on_leaveplayer[1] .................................  |         3 |     13241 |       247 |   0.0 |  46.4 |   1.1
 smartrenting:                                           |         0 |      8965 |         0 |   0.0 |  35.5 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      8965 |         3 |   0.0 |  35.5 |   0.0
 jails:                                                  |         1 |    180164 |         4 |   0.0 |  90.6 |   0.0
  - globalstep[1] .....................................  |         1 |     12787 |         3 |   0.0 |  34.0 |   0.0
  - on_respawnplayer[1] ...............................  |         3 |       234 |         7 |   0.0 |   1.0 |   0.0
  - on_joinplayer[1] ..................................  |         3 |       571 |        13 |   0.0 |   0.2 |   0.0
  - /remove_jail ......................................  |         8 |       300 |       154 |   0.0 |   1.8 |   0.9
  - /list_jails .......................................  |        14 |        14 |        14 |   0.1 |   0.1 |   0.1
  - /unjail ...........................................  |         6 |    157060 |    109867 |   0.0 |  90.6 |  51.4
  - /jail .............................................  |         8 |    180162 |    109614 |   0.0 |  85.1 |  59.5
 sethome:                                                |         0 |      1549 |         0 |   0.0 |  10.3 |   0.0
  - /home .............................................  |         8 |       355 |        67 |   0.0 |   5.9 |   0.5
  - /sethome ..........................................  |       117 |      1549 |       377 |   0.5 |  10.3 |   2.3
 planetoids:                                             |         0 |    391498 |        24 |   0.0 |  59.1 |   0.0
  - on_generated[1] ...................................  |         1 |    391498 |     27498 |   0.0 |  59.1 |   5.1
 planet_mars:                                            |         0 |        60 |         0 |   0.0 |   0.0 |   0.0
  - on_generated[1] ...................................  |         1 |        60 |         2 |   0.0 |   0.0 |   0.0
 loot:                                                   |         0 |     19857 |         0 |   0.0 |   8.4 |   0.0
  - ABM[1] ............................................  |       561 |     16755 |      2290 |   0.1 |   8.4 |   2.0
  - on_generated[1] ...................................  |         4 |     13598 |       246 |   0.0 |   5.3 |   0.2
 mesecons_solarpanel:                                    |         0 |     10074 |         0 |   0.0 |  41.6 |   0.0
  - ABM[2] ............................................  |         1 |     10074 |        10 |   0.0 |  41.6 |   0.0
  - ABM[1] ............................................  |         1 |      1359 |        11 |   0.0 |   1.3 |   0.0
 mob_horse:                                              |         0 |     26084 |        15 |   0.0 |  67.1 |   0.1
  - ABM 'mob_horse:horse spawning' ....................  |         2 |      3759 |       235 |   0.0 |  11.4 |   0.3
  - on_activate[1] ....................................  |        28 |      4066 |       112 |   0.0 |  11.0 |   0.2
  - on_step[1] ........................................  |         4 |     26084 |        49 |   0.0 |  67.1 |   0.2
  - on_punch[1] .......................................  |        89 |      2130 |       341 |   0.1 |   7.6 |   2.0
  - get_staticdata[1] .................................  |         4 |     12264 |       199 |   0.0 |  12.3 |   0.3
 creative:                                               |         0 |     13304 |         0 |   0.0 |   8.6 |   0.0
  - on_placenode[1] ...................................  |         1 |     13304 |         9 |   0.0 |   8.6 |   0.0
