Values below show absolute/relative times spend per server step by the instrumented function.
A total of 115020 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - on_activate[3] ....................................  |         6 |        24 |        12 |   0.0 |   0.0 |   0.0
  - on_step[3] ........................................  |        34 |     98590 |      1423 |   0.0 |  84.6 |   2.6
 wieldview:                                              |         0 |     36563 |        17 |   0.0 |  39.7 |   0.0
  - globalstep[1] .....................................  |         1 |     36563 |        17 |   0.0 |  39.7 |   0.0
  - on_joinplayer[1] ..................................  |         3 |        33 |         7 |   0.0 |   0.0 |   0.0
 bike:                                                   |         0 |       453 |         0 |   0.0 |   1.0 |   0.0
  - on_leaveplayer[1] .................................  |         1 |         5 |         2 |   0.0 |   0.0 |   0.0
  - on_dieplayer[1] ...................................  |         2 |        18 |         4 |   0.0 |   0.0 |   0.0
  - on_joinplayer[1] ..................................  |         8 |        41 |        17 |   0.0 |   0.0 |   0.0
  - on_activate[1] ....................................  |        26 |       121 |        66 |   0.0 |   0.1 |   0.0
  - on_step[1] ........................................  |        14 |       453 |        35 |   0.0 |   1.0 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |       196 |         2 |   0.0 |   0.4 |   0.0
  - get_staticdata[1] .................................  |        14 |        80 |        40 |   0.0 |   0.1 |   0.0
 binoculars:                                             |         0 |       769 |         0 |   0.0 |   0.7 |   0.0
  - on_joinplayer[1] ..................................  |       204 |       769 |       301 |   0.1 |   0.7 |   0.3
 advtrains_train_industrial:                             |        25 |     94322 |       894 |   0.0 |  68.0 |   1.7
  - on_step[4] ........................................  |        12 |     51793 |       294 |   0.0 |  66.0 |   0.6
  - on_activate[4] ....................................  |         7 |         7 |         7 |   0.0 |   0.0 |   0.0
  - on_activate[3] ....................................  |         6 |        12 |         9 |   0.0 |   0.0 |   0.0
  - on_step[3] ........................................  |        20 |     93850 |       622 |   0.0 |  67.7 |   1.2
 technic_worldgen:                                       |         0 |     98113 |        87 |   0.0 |  67.6 |   0.0
  - on_generated[1] ...................................  |     38247 |     98113 |     55620 |   3.8 |  67.6 |  18.3
 mob_horse:                                              |         0 |     29044 |        17 |   0.0 |  41.9 |   0.0
  - on_activate[1] ....................................  |        30 |      1527 |       242 |   0.0 |   1.5 |   0.2
  - on_step[1] ........................................  |         6 |     29044 |       104 |   0.0 |  41.9 |   0.2
  - get_staticdata[1] .................................  |         6 |      7094 |       402 |   0.0 |   4.6 |   0.3
  - ABM 'mob_horse:horse spawning' ....................  |         8 |      7165 |       639 |   0.0 |   2.6 |   0.6
 map:                                                    |         0 |       704 |         0 |   0.0 |   0.8 |   0.0
  - on_joinplayer[1] ..................................  |       115 |       704 |       191 |   0.0 |   0.8 |   0.2
 homedecor_misc:                                         |         0 |     59896 |         4 |   0.0 |  65.7 |   0.0
  - on_placenode[1] ...................................  |         4 |     59896 |        28 |   0.0 |  65.7 |   0.1
 mesecons:                                               |         1 |    882658 |     20170 |   0.0 |  96.3 |  13.6
  - globalstep[1] .....................................  |         1 |    881716 |     65361 |   0.0 |  96.2 |  43.8
  - on_placenode[1] ...................................  |        16 |     50316 |       108 |   0.0 |  71.5 |   0.2
  - on_dignode[1] .....................................  |        17 |     44432 |       135 |   0.0 |  51.2 |   0.2
  - globalstep[2] .....................................  |         1 |     26217 |         3 |   0.0 |  13.7 |   0.0
 advtrains_train_japan:                                  |        23 |     83362 |      1484 |   0.0 |  73.6 |   2.8
  - on_step[2] ........................................  |         8 |     82843 |       989 |   0.0 |  72.6 |   1.8
  - on_step[1] ........................................  |        13 |     78205 |       498 |   0.0 |  68.2 |   0.9
  - on_activate[1] ....................................  |         7 |         8 |         7 |   0.0 |   0.0 |   0.0
  - on_activate[2] ....................................  |         4 |        64 |        21 |   0.0 |   0.1 |   0.0
 farming:                                                |         0 |    178947 |       155 |   0.0 |  75.0 |   0.1
  - ABM[1] ............................................  |        25 |      2591 |       442 |   0.0 |   3.5 |   0.5
  - ABM[2] ............................................  |        39 |    178947 |     14199 |   0.0 |  75.0 |  10.7
  - on_generated[1] ...................................  |         1 |     47637 |     15090 |   0.0 |  15.7 |   4.4
 bow:                                                    |         1 |     52527 |       246 |   0.0 |  66.8 |   0.5
  - globalstep[1] .....................................  |         1 |     52527 |       246 |   0.0 |  66.8 |   0.5
 creative:                                               |         0 |     66397 |        37 |   0.0 |  67.8 |   0.1
  - on_placenode[1] ...................................  |         4 |     66397 |       249 |   0.0 |  67.8 |   0.6
 homedecor_books:                                        |         0 |       129 |         0 |   0.0 |   0.5 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       129 |         2 |   0.0 |   0.5 |   0.0
 vines:                                                  |         0 |    131841 |        19 |   0.0 |  71.8 |   0.0
  - ...n_on_surfaces(): random: vines:willow_end, ...'   |       832 |      2480 |      1656 |   0.7 |   2.5 |   1.6
  - ...n_on_surfaces(): random: vines:jungle_end, ...'   |       131 |      1220 |       444 |   0.1 |   1.2 |   0.5
  - ...awn_on_surfaces(): random: vines:root_end, ...'   |     28872 |    131841 |     63538 |   6.2 |  71.8 |  35.3
  - ...awn_on_surfaces(): random: vines:side_end, ...'   |        89 |      6308 |      1620 |   0.0 |   7.4 |   1.7
  - ...awn_on_surfaces(): random: vines:vine_end, ...'   |        98 |      9505 |      2312 |   0.1 |   9.4 |   2.3
 led_marquee:                                            |         2 |     39364 |        16 |   0.0 |  58.4 |   0.0
  - globalstep[1] .....................................  |         2 |     39364 |        16 |   0.0 |  58.4 |   0.0
 soundblock:                                             |         0 |     14227 |         0 |   0.0 |  37.8 |   0.0
  - on_player_receive_fields[1] .......................  |         2 |     14227 |        10 |   0.0 |  37.8 |   0.0
 unifieddyes:                                            |         0 |      1347 |         1 |   0.0 |   2.7 |   0.0
  - on_placenode[1] ...................................  |         1 |       558 |         6 |   0.0 |   1.3 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      1347 |         2 |   0.0 |   2.7 |   0.0
 mail:                                                   |         0 |    101623 |        31 |   0.0 |  63.8 |   0.1
  - on_leaveplayer[1] .................................  |        28 |       159 |        59 |   0.0 |   0.3 |   0.1
  - /mail .............................................  |      3778 |     17032 |      6495 |   4.3 |  36.3 |  14.3
  - on_joinplayer[2] ..................................  |        19 |       415 |        69 |   0.0 |   0.4 |   0.1
  - on_joinplayer[1] ..................................  |        94 |       342 |       152 |   0.0 |   0.4 |   0.1
  - on_leaveplayer[3] .................................  |         1 |        19 |         2 |   0.0 |   0.0 |   0.0
  - on_joinplayer[3] ..................................  |         6 |        56 |        11 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |    101623 |      1096 |   0.0 |  63.8 |   2.4
  - on_leaveplayer[2] .................................  |         2 |         4 |         2 |   0.0 |   0.0 |   0.0
 mobs_turtles:                                           |         0 |     48515 |        53 |   0.0 |  51.4 |   0.1
  - on_step[2] ........................................  |         1 |     45050 |        45 |   0.0 |  45.5 |   0.1
  - on_punch[1] .......................................  |       270 |      1322 |       554 |   0.2 |   4.5 |   1.3
  - get_staticdata[1] .................................  |         5 |      2321 |       216 |   0.0 |   1.1 |   0.2
  - on_activate[2] ....................................  |        23 |       428 |        90 |   0.0 |   0.4 |   0.1
  - ABM 'mobs_turtles:turtle spawning' ................  |        10 |      1636 |       426 |   0.0 |   3.0 |   0.4
  - on_activate[1] ....................................  |        33 |       917 |       141 |   0.0 |   0.7 |   0.1
  - on_step[1] ........................................  |         5 |     48515 |        80 |   0.0 |  51.4 |   0.1
  - get_staticdata[2] .................................  |         5 |      2375 |       167 |   0.0 |   2.0 |   0.1
  - ABM 'mobs_turtles:seaturtle spawning' .............  |         5 |      3671 |       595 |   0.0 |   4.3 |   0.6
 woodcutting:                                            |         0 |     70450 |        12 |   0.0 |  37.3 |   0.0
  - on_dieplayer[1] ...................................  |         2 |         6 |         3 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         3 |     70450 |        59 |   0.0 |  37.3 |   0.1
 pandorabox_custom:                                      |         1 |    180877 |      3568 |   0.0 |  86.2 |   3.2
  - globalstep[1] .....................................  |         1 |     34997 |         4 |   0.0 |  36.3 |   0.0
  - on_dieplayer[1] ...................................  |        51 |       259 |       112 |   0.0 |   0.9 |   0.3
  - /spawn ............................................  |        69 |      4011 |       415 |   0.1 |  13.1 |   1.4
  - on_joinplayer[1] ..................................  |      3391 |     38666 |      7385 |   2.5 |  22.5 |   6.6
  - on_leaveplayer[1] .................................  |      4751 |     31923 |      9698 |   7.2 |  58.3 |  20.4
  - globalstep[2] .....................................  |         1 |    180875 |      3547 |   0.0 |  86.2 |   3.1
  - ABM 'flying snow cleanup' .........................  |        63 |     96365 |      1360 |   0.0 |  54.7 |   1.2
 player_api:                                             |         1 |     63830 |       136 |   0.0 |  64.9 |   0.3
  - globalstep[1] .....................................  |         1 |     63830 |       136 |   0.0 |  64.9 |   0.3
  - on_leaveplayer[1] .................................  |         2 |        92 |         5 |   0.0 |   0.3 |   0.0
  - on_joinplayer[1] ..................................  |        47 |       163 |        70 |   0.0 |   0.2 |   0.1
 boost_cart:                                             |         0 |     11382 |         2 |   0.0 |  32.1 |   0.0
  - on_activate[1] ....................................  |        12 |       920 |       120 |   0.0 |   0.3 |   0.1
  - on_step[1] ........................................  |         4 |     11382 |        57 |   0.0 |  32.1 |   0.1
  - get_staticdata[1] .................................  |        26 |      7294 |       159 |   0.0 |   4.1 |   0.1
  - on_punch[1] .......................................  |       102 |       281 |       196 |   0.2 |   1.2 |   0.6
 loot:                                                   |         0 |       466 |         0 |   0.0 |   0.5 |   0.0
  - ABM[1] ............................................  |       428 |       466 |       447 |   0.3 |   0.5 |   0.4
  - on_generated[1] ...................................  |         1 |       324 |        21 |   0.0 |   0.3 |   0.0
 3d_armor_stand:                                         |         0 |     31538 |        10 |   0.0 |  23.4 |   0.0
  - on_activate[1] ....................................  |        71 |     26577 |       631 |   0.0 |  21.2 |   0.5
  - ABM[1] ............................................  |        40 |     31538 |       764 |   0.0 |  23.4 |   0.6
 digilines:                                              |         0 |     23373 |         4 |   0.0 |  51.1 |   0.0
  - on_placenode[1] ...................................  |         1 |      3800 |         6 |   0.0 |   7.4 |   0.0
  - on_activate[1] ....................................  |        19 |      2167 |       128 |   0.0 |   0.8 |   0.1
  - LBM 'Replace Missing Text Entities' ...............  |        14 |       836 |       101 |   0.0 |   0.5 |   0.1
  - on_dignode[1] .....................................  |         1 |     23371 |        13 |   0.0 |  51.1 |   0.0
 font_api:                                               |         0 |       319 |         0 |   0.0 |   0.5 |   0.0
  - on_leaveplayer[1] .................................  |         3 |        28 |         4 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |       156 |         5 |   0.0 |   0.3 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       233 |         4 |   0.0 |   0.5 |   0.0
 unified_inventory_plus:                                 |         0 |     45263 |         8 |   0.0 |  55.9 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     45260 |       257 |   0.0 |  55.9 |   0.4
  - on_player_receive_fields[2] .......................  |         1 |      8616 |         9 |   0.0 |  26.7 |   0.0
 mobs_animal:                                            |        68 |     95032 |       939 |   0.0 |  79.1 |   1.7
  - on_step[23] .......................................  |         6 |     42551 |        82 |   0.0 |  57.6 |   0.2
  - on_punch[3] .......................................  |       111 |      1345 |       763 |   0.1 |   4.0 |   1.7
  - get_staticdata[19] ................................  |        13 |      1366 |       282 |   0.0 |   2.1 |   0.3
  - get_staticdata[22] ................................  |         6 |     30838 |       532 |   0.0 |  40.1 |   0.6
  - get_staticdata[12] ................................  |       113 |      1742 |       421 |   0.0 |   0.7 |   0.3
  - on_activate[44] ...................................  |        40 |       387 |       122 |   0.0 |   0.7 |   0.1
  - get_staticdata[17] ................................  |         6 |     36061 |       681 |   0.0 |  14.3 |   0.5
  - on_step[20] .......................................  |         9 |     18677 |        97 |   0.0 |  27.3 |   0.2
  - on_activate[40] ...................................  |        52 |        80 |        62 |   0.0 |   0.1 |   0.1
  - on_step[13] .......................................  |         6 |     22961 |       113 |   0.0 |  42.0 |   0.2
  - on_step[4] ........................................  |         4 |     14975 |        61 |   0.0 |  24.5 |   0.1
  - ABM 'mobs_animal:cow spawning' ....................  |         6 |      1427 |       538 |   0.0 |   1.6 |   0.4
  - on_step[18] .......................................  |         5 |     52120 |       150 |   0.0 |  55.0 |   0.3
  - on_step[24] .......................................  |         5 |     10154 |       141 |   0.0 |  14.1 |   0.3
  - get_staticdata[2] .................................  |         5 |     24682 |       632 |   0.0 |   5.8 |   0.4
  - ABM 'mobs_animal:kitten spawning' .................  |         7 |      1353 |       524 |   0.0 |   1.5 |   0.5
  - on_step[21] .......................................  |         5 |      1105 |        48 |   0.0 |   1.0 |   0.1
  - on_punch[22] ......................................  |       847 |       847 |       847 |   5.4 |   5.4 |   5.4
  - get_staticdata[1] .................................  |         8 |     51759 |      1117 |   0.0 |  23.9 |   0.7
  - on_activate[1] ....................................  |        48 |      4461 |       372 |   0.0 |   1.8 |   0.3
  - on_punch[23] ......................................  |       177 |       636 |       388 |   0.2 |   1.8 |   1.1
  - get_staticdata[3] .................................  |         6 |      5915 |       190 |   0.0 |   5.1 |   0.2
  - on_activate[38] ...................................  |        68 |       338 |       168 |   0.0 |   0.5 |   0.2
  - ABM 'mobs_animal:bunny spawning' ..................  |        38 |      1667 |       592 |   0.0 |   2.1 |   0.5
  - on_step[1] ........................................  |        66 |     95032 |       854 |   0.0 |  79.1 |   1.6
  - on_activate[46] ...................................  |        76 |       124 |       100 |   0.2 |   0.2 |   0.2
  - on_activate[23] ...................................  |        99 |      1625 |       322 |   0.0 |   0.6 |   0.3
  - on_punch[24] ......................................  |       327 |      1412 |       913 |   1.4 |   7.4 |   3.9
  - ABM 'mobs_animal:pumba spawning' ..................  |       167 |      1812 |       653 |   0.1 |   1.7 |   0.8
  - get_staticdata[23] ................................  |        17 |       362 |       151 |   0.0 |   0.6 |   0.3
  - ABM 'mobs_animal:chicken spawning' ................  |         9 |      7458 |       701 |   0.0 |   8.2 |   0.8
  - on_step[22] .......................................  |         5 |     54064 |       136 |   0.0 |  62.3 |   0.3
  - ABM[1] ............................................  |         2 |       447 |        62 |   0.0 |   0.3 |   0.1
  - ABM 'mobs_animal:bee spawning' ....................  |       216 |       785 |       387 |   0.2 |   0.6 |   0.3
  - on_activate[33] ...................................  |        48 |      3884 |       372 |   0.0 |   1.8 |   0.3
  - on_activate[5] ....................................  |        23 |       282 |        80 |   0.0 |   0.4 |   0.1
  - ABM 'mobs_animal:sheep_white spawning' ............  |         6 |      2962 |       568 |   0.0 |   3.1 |   0.6
  - ABM 'mobs_animal:rat spawning' ....................  |         5 |      8306 |       839 |   0.0 |  12.4 |   0.9
  - on_activate[3] ....................................  |        39 |      7987 |       431 |   0.0 |   9.9 |   0.4
  - get_staticdata[21] ................................  |         5 |      6178 |       299 |   0.0 |   3.1 |   0.2
  - get_staticdata[20] ................................  |        12 |       135 |        71 |   0.0 |   0.2 |   0.1
  - on_activate[42] ...................................  |        76 |      1366 |       212 |   0.0 |   1.3 |   0.2
  - on_step[3] ........................................  |         5 |     41190 |       142 |   0.0 |  38.3 |   0.3
 dungeon_loot:                                           |         0 |      2197 |         0 |   0.0 |   2.0 |   0.0
  - on_generated[1] ...................................  |         2 |      2197 |        65 |   0.0 |   2.0 |   0.1
 skinsdb:                                                |         0 |     37440 |         1 |   0.0 |  50.3 |   0.0
  - on_leaveplayer[1] .................................  |         2 |       150 |         5 |   0.0 |   0.2 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |     37438 |        41 |   0.0 |  50.3 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |       327 |         1 |   0.0 |   0.4 |   0.0
  - on_joinplayer[1] ..................................  |        95 |       793 |       195 |   0.0 |   0.5 |   0.2
 protector:                                              |         1 |     64836 |        79 |   0.0 |  43.5 |   0.1
  - globalstep[1] .....................................  |         1 |     64836 |        71 |   0.0 |  43.5 |   0.1
  - on_player_receive_fields[2] .......................  |         1 |     23159 |        39 |   0.0 |  34.8 |   0.1
  - on_step[1] ........................................  |         1 |     18311 |        18 |   0.0 |  36.1 |   0.0
  - on_leaveplayer[1] .................................  |         2 |        10 |         3 |   0.0 |   0.0 |   0.0
  - ABM[1] ............................................  |        17 |     35463 |       328 |   0.0 |  32.5 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |       282 |         2 |   0.0 |   0.7 |   0.0
  - on_punchplayer[1] .................................  |         1 |       712 |         3 |   0.0 |   2.2 |   0.0
 mobs_npc:                                               |         0 |     64466 |        52 |   0.0 |  71.0 |   0.1
  - on_punch[1] .......................................  |       371 |      1964 |       806 |   0.7 |   5.9 |   2.4
  - get_staticdata[1] .................................  |        93 |     14737 |       640 |   0.0 |   3.7 |   0.5
  - on_punch[3] .......................................  |       300 |       300 |       300 |   0.8 |   0.8 |   0.8
  - on_activate[5] ....................................  |        87 |      2198 |       232 |   0.0 |   0.7 |   0.2
  - get_staticdata[3] .................................  |       123 |     25058 |       575 |   0.0 |  10.9 |   0.4
  - on_activate[1] ....................................  |        83 |       794 |       252 |   0.0 |   0.5 |   0.2
  - on_step[1] ........................................  |         6 |     40916 |        75 |   0.0 |  22.7 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |     11298 |         5 |   0.0 |  29.9 |   0.0
  - on_step[3] ........................................  |         6 |     64466 |       127 |   0.0 |  71.0 |   0.2
 adv_keys:                                               |         0 |       201 |         0 |   0.0 |   0.5 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       201 |         2 |   0.0 |   0.5 |   0.0
 itemframes:                                             |         0 |     44335 |        46 |   0.0 |  48.5 |   0.0
  - on_activate[1] ....................................  |        21 |     40572 |      1626 |   0.0 |  48.0 |   1.7
  - LBM 'Maintain itemframe and pedestal entities' ....  |         6 |     27244 |       176 |   0.0 |  15.4 |   0.1
  - get_staticdata[1] .................................  |         1 |      2406 |        87 |   0.0 |   3.8 |   0.1
 fireflies:                                              |         0 |      1021 |         0 |   0.0 |   0.9 |   0.0
  - on_generated[1] ...................................  |        10 |      1021 |        26 |   0.0 |   0.9 |   0.0
 mesecons_debug:                                         |         0 |        22 |         0 |   0.0 |   0.1 |   0.0
  - /mesecons_flush ...................................  |        19 |        22 |        20 |   0.0 |   0.1 |   0.1
 mobs_monster:                                           |         0 |     57845 |       207 |   0.0 |  72.0 |   0.4
  - ABM 'mobs_monster:spider spawning' ................  |         4 |     27101 |       939 |   0.0 |  26.4 |   1.0
  - on_activate[8] ....................................  |        91 |       313 |       176 |   0.0 |   0.1 |   0.1
  - on_step[8] ........................................  |         5 |     37172 |       132 |   0.0 |  44.7 |   0.2
  - on_punch[7] .......................................  |       630 |      1908 |      1091 |   1.1 |   6.2 |   3.5
  - ABM 'mobs_monster:lava_flan spawning' .............  |         5 |      2348 |       628 |   0.0 |   2.6 |   0.6
  - ABM 'mobs_monster:dungeon_master spawning' ........  |         5 |     14360 |       818 |   0.0 |  11.9 |   0.9
  - on_step[7] ........................................  |         4 |     31053 |       110 |   0.0 |  60.6 |   0.2
  - on_activate[16] ...................................  |        33 |       526 |       104 |   0.0 |   0.3 |   0.1
  - on_activate[12] ...................................  |        46 |       269 |        95 |   0.0 |   0.2 |   0.1
  - get_staticdata[8] .................................  |         6 |      5844 |       208 |   0.0 |   4.9 |   0.2
  - on_punch[6] .......................................  |       733 |      4595 |      1941 |   0.9 |  12.0 |   4.3
  - on_step[4] ........................................  |         4 |     44454 |        90 |   0.0 |  66.4 |   0.2
  - get_staticdata[6] .................................  |         7 |       768 |       163 |   0.0 |   0.7 |   0.2
  - get_staticdata[9] .................................  |         6 |      4007 |       189 |   0.0 |   1.8 |   0.2
  - get_staticdata[2] .................................  |         6 |      2458 |       191 |   0.0 |   1.0 |   0.2
  - on_step[10] .......................................  |        35 |      4472 |       420 |   0.0 |   6.0 |   0.9
  - ABM 'mobs_monster:stone_monster spawning' .........  |         4 |     36758 |      1095 |   0.0 |  37.6 |   1.2
  - get_staticdata[1] .................................  |         7 |      2385 |       191 |   0.0 |   1.5 |   0.2
  - on_step[9] ........................................  |         3 |     57533 |        66 |   0.0 |  71.4 |   0.1
  - on_punch[9] .......................................  |       316 |      1971 |       896 |   0.5 |   6.0 |   2.9
  - get_staticdata[7] .................................  |         9 |      1108 |       190 |   0.0 |   0.7 |   0.2
  - ABM 'mobs_monster:tree_monster spawning' ..........  |         4 |      1519 |       430 |   0.0 |   1.8 |   0.4
  - on_step[5] ........................................  |        19 |       632 |        96 |   0.0 |   1.3 |   0.2
  - on_activate[18] ...................................  |        81 |       730 |       166 |   0.0 |   0.5 |   0.2
  - get_staticdata[4] .................................  |        20 |      1604 |       374 |   0.0 |   0.4 |   0.1
  - on_activate[1] ....................................  |        38 |       507 |       104 |   0.0 |   0.5 |   0.1
  - on_step[1] ........................................  |         5 |     47099 |       121 |   0.0 |  71.9 |   0.2
  - on_activate[14] ...................................  |        37 |       373 |        95 |   0.0 |   0.2 |   0.1
  - on_activate[6] ....................................  |        26 |       915 |        97 |   0.0 |   0.3 |   0.1
  - on_step[2] ........................................  |         6 |      4370 |        68 |   0.0 |   8.4 |   0.1
  - on_punch[4] .......................................  |       589 |      4822 |      1443 |   0.2 |  19.3 |   4.7
  - on_activate[10] ...................................  |        34 |      2351 |       112 |   0.0 |   3.5 |   0.1
  - on_activate[3] ....................................  |        47 |       105 |        72 |   0.0 |   0.2 |   0.1
  - ABM 'mobs_monster:oerkki spawning' ................  |         4 |     22542 |      1015 |   0.0 |  16.7 |   1.0
  - on_punch[8] .......................................  |       457 |     12591 |      1360 |   0.3 |  22.6 |   3.1
  - get_staticdata[3] .................................  |         6 |      2424 |       162 |   0.0 |   1.1 |   0.1
  - on_step[11] .......................................  |         3 |     53423 |        79 |   0.0 |  47.9 |   0.2
  - on_activate[5] ....................................  |         8 |         9 |         8 |   0.0 |   0.0 |   0.0
  - ABM 'mobs_monster:mese_monster spawning' ..........  |         3 |     30982 |      1410 |   0.0 |  21.9 |   1.4
  - on_punch[11] ......................................  |       408 |      2310 |      1335 |   0.7 |   3.5 |   2.1
  - on_punch[1] .......................................  |       279 |     39557 |      2146 |   0.2 |  46.8 |   4.7
  - on_step[6] ........................................  |         5 |     43653 |        87 |   0.0 |  48.1 |   0.2
  - get_staticdata[5] .................................  |         5 |      1308 |       140 |   0.0 |   1.0 |   0.1
  - ABM 'mobs_monster:dirt_monster spawning' ..........  |         3 |     26193 |       842 |   0.0 |  25.8 |   0.8
  - on_step[3] ........................................  |       190 |      7418 |      1326 |   0.4 |  17.5 |   2.7
 hangglider:                                             |         0 |     39315 |        42 |   0.0 |  69.5 |   0.1
  - on_leaveplayer[1] .................................  |         4 |         7 |         4 |   0.0 |   0.0 |   0.0
  - on_step[1] ........................................  |       465 |     39315 |      1109 |   0.1 |  69.5 |   2.3
  - on_dieplayer[1] ...................................  |        17 |        96 |        37 |   0.0 |   0.4 |   0.1
  - on_joinplayer[1] ..................................  |        31 |       214 |        57 |   0.0 |   0.2 |   0.1
 advtrains_luaautomation:                                |         0 |     31727 |         9 |   0.0 |  54.5 |   0.0
  - on_punchnode[1] ...................................  |         1 |      5195 |         8 |   0.0 |   4.7 |   0.0
  - on_player_receive_fields[2] .......................  |        36 |     31719 |       237 |   0.0 |  54.5 |   0.5
  - on_player_receive_fields[1] .......................  |         1 |       823 |         3 |   0.0 |   1.7 |   0.0
 signs_lib:                                              |         0 |    817381 |       437 |   0.0 |  70.2 |   0.3
  - on_activate[1] ....................................  |       173 |    446362 |      9436 |   0.1 |  56.8 |   6.2
  - LBM 'Restore sign text' ...........................  |        78 |    371019 |      6405 |   0.0 |  34.7 |   4.4
 controls:                                               |         1 |     69897 |       270 |   0.0 |  70.1 |   0.6
  - globalstep[1] .....................................  |         1 |     69897 |       270 |   0.0 |  70.1 |   0.6
  - on_leaveplayer[1] .................................  |         2 |       112 |         6 |   0.0 |   0.2 |   0.0
  - on_joinplayer[1] ..................................  |         7 |       136 |        15 |   0.0 |   0.1 |   0.0
 default:                                                |         0 |     94121 |      1063 |   0.0 |  76.6 |   2.0
  - on_leaveplayer[1] .................................  |         2 |         7 |         3 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |       322 |         2 |   0.0 |   0.3 |   0.0
  - on_punch[1] .......................................  |       104 |     23813 |       964 |   0.0 |  47.5 |   2.4
  - get_staticdata[1] .................................  |        15 |     26481 |       124 |   0.0 |  27.9 |   0.2
  - ABM 'Lava cooling' ................................  |        68 |     27023 |       392 |   0.0 |  20.9 |   0.4
  - on_step[1] ........................................  |        48 |     91178 |       956 |   0.0 |  76.6 |   1.8
  - ABM 'Grass covered' ...............................  |        44 |     61384 |      2468 |   0.0 |  57.0 |   2.4
  - on_craft[1] .......................................  |         2 |       271 |         6 |   0.0 |   0.6 |   0.0
  - ABM 'Moss growth' .................................  |         1 |       261 |        53 |   0.0 |   0.5 |   0.0
  - ABM 'Grow papyrus' ................................  |        12 |       745 |       124 |   0.0 |   0.7 |   0.1
  - on_joinplayer[1] ..................................  |         7 |       126 |        13 |   0.0 |   0.1 |   0.0
  - on_activate[1] ....................................  |        14 |     18642 |        96 |   0.0 |  14.4 |   0.1
  - ABM 'Grass spread' ................................  |         6 |     34933 |       525 |   0.0 |  28.1 |   0.5
  - on_player_receive_fields[1] .......................  |         1 |     14727 |         6 |   0.0 |  20.0 |   0.0
  - ABM 'Grow cactus' .................................  |        20 |       348 |       120 |   0.0 |   0.4 |   0.1
 poshud:                                                 |        10 |     44716 |       201 |   0.0 |  72.4 |   0.4
  - globalstep[1] .....................................  |        10 |     44716 |       201 |   0.0 |  72.4 |   0.4
