Values below show absolute/relative times spend per server step by the instrumented function.
A total of 20620 samples were taken


 instrumentation                                         |    min µs |    max µs |    avg µs | min % | max % | avg %
  - on_joinplayer[1] ..................................  |        43 |       184 |        75 |   0.1 |   0.4 |   0.2
 ontime_clocks:                                          |         0 |       734 |         2 |   0.0 |   6.4 |   0.0
  - ABM[1] ............................................  |       106 |       734 |       182 |   0.0 |   6.4 |   0.9
 sauth:                                                  |         0 |      8713 |         4 |   0.0 |  70.9 |   0.0
  - on_leaveplayer[1] .................................  |         8 |        15 |        11 |   0.0 |   0.1 |   0.1
  - on_prejoinplayer[1] ...............................  |      1750 |      8713 |      5855 |  16.7 |  70.9 |  48.1
 currency:                                               |         1 |     26662 |         7 |   0.0 |  59.3 |   0.1
  - globalstep[1] .....................................  |         1 |       509 |         2 |   0.0 |   7.5 |   0.1
  - on_placenode[1] ...................................  |         3 |       579 |        38 |   0.0 |  10.6 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |        59 |         2 |   0.0 |   1.0 |   0.0
  - on_dignode[1] .....................................  |         3 |     26660 |        69 |   0.0 |  59.3 |   0.4
 travelnet:                                              |         0 |        58 |         0 |   0.0 |   0.4 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        58 |         2 |   0.0 |   0.4 |   0.0
 digtron:                                                |         0 |     28728 |         3 |   0.0 |  68.0 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     28506 |       262 |   0.0 |  67.5 |   0.8
  - on_activate[3] ....................................  |       104 |       222 |       143 |   0.2 |   1.1 |   0.6
 unifieddyes:                                            |         0 |       156 |         0 |   0.0 |   1.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        56 |         2 |   0.0 |   0.3 |   0.0
  - on_placenode[1] ...................................  |         2 |       156 |        37 |   0.0 |   1.1 |   0.2
 mail:                                                   |         0 |      5773 |         1 |   0.0 |  56.3 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |      5773 |       122 |   0.0 |  56.3 |   0.8
  - on_joinplayer[1] ..................................  |         4 |        12 |         6 |   0.0 |   0.0 |   0.0
 pvp_areas:                                              |         0 |         3 |         0 |   0.0 |   0.1 |   0.0
  - on_punchplayer[1] .................................  |         1 |         3 |         2 |   0.0 |   0.1 |   0.0
 woodcutting:                                            |         0 |       410 |         1 |   0.0 |  10.2 |   0.0
  - on_dignode[1] .....................................  |         4 |       410 |        29 |   0.0 |  10.2 |   0.3
 pandorabox_custom:                                      |         0 |       339 |         2 |   0.0 |  11.0 |   0.0
  - globalstep[1] .....................................  |         1 |       339 |         2 |   0.0 |  11.0 |   0.0
  - on_joinplayer[1] ..................................  |        14 |        53 |        20 |   0.0 |   0.1 |   0.0
 server_news:                                            |         0 |      9969 |         4 |   0.0 |  22.4 |   0.0
  - on_joinplayer[1] ..................................  |      3782 |      9969 |      5767 |   4.2 |  22.4 |  14.0
 serverstats:                                            |         1 |      7529 |        13 |   0.0 |  55.7 |   0.2
  - globalstep[1] .....................................  |         1 |       425 |         2 |   0.0 |  11.8 |   0.0
  - on_generated[1] ...................................  |         2 |        23 |         5 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         1 |       124 |        10 |   0.0 |   3.2 |   0.1
  - on_placenode[1] ...................................  |         1 |       114 |        25 |   0.0 |   0.9 |   0.2
  - on_craft[1] .......................................  |         2 |        10 |         5 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[1] .......................  |         1 |       263 |         2 |   0.0 |   2.6 |   0.0
  - globalstep[2] .....................................  |         1 |      7528 |         9 |   0.0 |  55.6 |   0.1
 sethome:                                                |         0 |       312 |         0 |   0.0 |   1.9 |   0.0
  - /home .............................................  |        90 |       312 |       181 |   0.8 |   1.9 |   1.3
 loot:                                                   |         0 |     10828 |         1 |   0.0 |  11.5 |   0.0
  - on_generated[1] ...................................  |         7 |     10828 |      1072 |   0.0 |  11.5 |   0.9
 advtrains_train_subway:                                 |         0 |      1487 |         3 |   0.0 |  17.2 |   0.0
  - on_activate[1] ....................................  |         5 |        29 |        19 |   0.0 |   0.1 |   0.1
  - on_step[1] ........................................  |        60 |      1487 |       192 |   0.1 |  17.2 |   2.5
  - get_staticdata[1] .................................  |         6 |       125 |        33 |   0.0 |   0.8 |   0.2
 drawers:                                                |         0 |      3265 |         0 |   0.0 |  12.1 |   0.0
  - on_activate[1] ....................................  |       503 |      1634 |      1251 |   1.4 |   7.4 |   3.6
  - get_staticdata[1] .................................  |       204 |      3265 |      1294 |   0.6 |   5.2 |   2.7
 advtrains_train_steam:                                  |         0 |     18667 |         9 |   0.0 |  57.3 |   0.1
  - on_step[2] ........................................  |        47 |     18667 |       178 |   0.1 |  57.3 |   1.8
  - get_staticdata[2] .................................  |        10 |        85 |        27 |   0.0 |   1.3 |   0.3
  - on_activate[2] ....................................  |         6 |        15 |        10 |   0.1 |   0.1 |   0.1
 3d_armor_stand:                                         |         0 |       630 |         0 |   0.0 |   2.7 |   0.0
  - on_activate[1] ....................................  |        69 |       587 |       187 |   0.1 |   2.5 |   0.7
  - ABM[1] ............................................  |        11 |       257 |        97 |   0.0 |   2.5 |   0.5
 easyvend:                                               |         0 |      6188 |         0 |   0.0 |  27.3 |   0.0
  - ABM[1] ............................................  |       386 |      6188 |      1649 |   0.0 |  27.3 |   5.9
 anvil:                                                  |         0 |        78 |         0 |   0.0 |   0.5 |   0.0
  - on_activate[1] ....................................  |        14 |        14 |        14 |   0.1 |   0.1 |   0.1
  - LBM 'anvil:anvil_item_restoration' ................  |        13 |        78 |        47 |   0.0 |   0.5 |   0.2
  - get_staticdata[1] .................................  |         2 |         2 |         2 |   0.0 |   0.0 |   0.0
 mob_horse:                                              |         0 |       592 |        10 |   0.0 |  10.5 |   0.1
  - on_activate[1] ....................................  |        45 |        61 |        52 |   0.0 |   0.2 |   0.1
  - on_step[1] ........................................  |         5 |       476 |        31 |   0.0 |  10.5 |   0.4
  - get_staticdata[1] .................................  |        15 |       144 |        74 |   0.0 |   0.5 |   0.2
  - ABM 'mob_horse:horse spawning' ....................  |        28 |       387 |       161 |   0.0 |   1.2 |   0.4
 invisibility:                                           |         0 |         5 |         0 |   0.0 |   0.1 |   0.0
  - on_leaveplayer[1] .................................  |         2 |         5 |         3 |   0.0 |   0.1 |   0.0
 digilines:                                              |         0 |      1111 |         1 |   0.0 |   6.2 |   0.0
  - on_placenode[1] ...................................  |         1 |      1021 |        31 |   0.0 |   4.1 |   0.2
  - on_dignode[1] .....................................  |         1 |       202 |        15 |   0.0 |   6.2 |   0.1
 beacon:                                                 |         0 |   3471332 |       354 |   0.0 |  99.4 |   1.3
  - globalstep[1] .....................................  |         1 |   3471132 |       345 |   0.0 |  99.3 |   1.2
  - ABM[4] ............................................  |         6 |       904 |        49 |   0.0 |   2.1 |   0.2
  - ABM[6] ............................................  |         2 |      7027 |        23 |   0.0 |  18.2 |   0.1
  - ABM[3] ............................................  |        48 |       724 |       104 |   0.0 |   1.9 |   0.3
  - ABM[5] ............................................  |        30 |     14620 |       146 |   0.0 |  19.9 |   0.4
 signs:                                                  |         0 |      5943 |         4 |   0.0 |  34.8 |   0.0
  - get_staticdata[1] .................................  |        13 |      3276 |       266 |   0.0 |  14.8 |   1.9
  - on_player_receive_fields[1] .......................  |         1 |       365 |         4 |   0.0 |   1.3 |   0.0
  - on_activate[1] ....................................  |       107 |      5117 |      1277 |   0.1 |  22.8 |   5.6
 homedecor:                                              |         0 |      7291 |         6 |   0.0 |  23.8 |   0.0
  - ABM 'furnaces' ....................................  |        72 |      2999 |       181 |   0.0 |  16.8 |   0.7
  - ABM 'sfx' .........................................  |        49 |      7138 |       165 |   0.0 |  10.2 |   0.5
  - on_joinplayer[1] ..................................  |         2 |         7 |         3 |   0.0 |   0.0 |   0.0
  - on_placenode[1] ...................................  |         2 |      4454 |       128 |   0.0 |  23.4 |   0.7
  - on_player_receive_fields[1] .......................  |         1 |        30 |         2 |   0.0 |   0.6 |   0.0
 creative:                                               |         0 |       172 |         0 |   0.0 |   1.3 |   0.0
  - on_placenode[1] ...................................  |         1 |       172 |        30 |   0.0 |   1.3 |   0.2
 flowers:                                                |         0 |     36879 |        39 |   0.0 |  31.8 |   0.0
  - ABM 'Flower spread' ...............................  |         8 |     36879 |      2968 |   0.0 |  31.8 |   3.1
  - ABM 'Mushroom spread' .............................  |        99 |      6584 |       465 |   0.1 |  12.5 |   1.2
 unified_inventory_plus:                                 |         0 |     39181 |         2 |   0.0 |  87.7 |   0.0
  - on_player_receive_fields[3] .......................  |         1 |        28 |         2 |   0.0 |   0.9 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |        33 |         2 |   0.0 |   0.7 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |     39176 |       252 |   0.0 |  87.7 |   0.6
 skybox:                                                 |         0 |     25147 |       333 |   0.0 |  78.9 |   2.3
  - globalstep[1] .....................................  |         1 |     25147 |       333 |   0.0 |  78.9 |   2.3
  - on_respawnplayer[1] ...............................  |         6 |         6 |         6 |   0.1 |   0.1 |   0.1
  - on_joinplayer[1] ..................................  |         6 |       123 |        16 |   0.0 |   0.1 |   0.0
 planetoids:                                             |         0 |        13 |         0 |   0.0 |   0.0 |   0.0
  - on_generated[1] ...................................  |         1 |        13 |         3 |   0.0 |   0.0 |   0.0
 hud_clock:                                              |         1 |     13142 |        15 |   0.0 |  90.3 |   0.2
  - globalstep[1] .....................................  |         1 |     13142 |        15 |   0.0 |  90.3 |   0.2
  - on_joinplayer[1] ..................................  |         4 |        23 |         7 |   0.0 |   0.0 |   0.0
 planet_moon:                                            |         0 |        89 |         0 |   0.0 |   0.1 |   0.0
  - on_generated[1] ...................................  |         1 |        89 |         7 |   0.0 |   0.1 |   0.0
 display_api:                                            |         0 |      4691 |         1 |   0.0 |  12.6 |   0.0
  - LBM 'Update display_api entities' .................  |        53 |      4691 |       737 |   0.1 |  12.6 |   3.0
 locator:                                                |         0 |     13078 |       108 |   0.0 |  62.3 |   0.8
  - globalstep[1] .....................................  |         1 |     13078 |       108 |   0.0 |  62.3 |   0.8
 mobs_animal:                                            |         0 |     13433 |        94 |   0.0 |  63.1 |   1.1
  - ABM 'mobs_animal:kitten spawning' .................  |        18 |       809 |       335 |   0.1 |   3.0 |   0.7
  - on_activate[21] ...................................  |        53 |       143 |        78 |   0.0 |   0.7 |   0.2
  - get_staticdata[1] .................................  |         7 |      1204 |       199 |   0.0 |   3.0 |   0.4
  - on_activate[2] ....................................  |        44 |       103 |        68 |   0.0 |   0.4 |   0.2
  - on_step[43] .......................................  |         3 |      4044 |        42 |   0.0 |  33.3 |   0.5
  - get_staticdata[3] .................................  |         6 |       212 |        95 |   0.1 |   1.1 |   0.4
  - get_staticdata[22] ................................  |         6 |       487 |       154 |   0.0 |   1.0 |   0.2
  - ABM 'mobs_animal:bunny spawning' ..................  |        55 |      1338 |       394 |   0.0 |   3.1 |   1.0
  - on_step[1] ........................................  |         4 |      9008 |        48 |   0.0 |  40.1 |   0.5
  - on_activate[3] ....................................  |        43 |       177 |        83 |   0.1 |   0.9 |   0.4
  - get_staticdata[17] ................................  |         4 |       644 |       145 |   0.0 |   3.7 |   0.4
  - on_step[45] .......................................  |         4 |      5894 |        36 |   0.0 |  62.7 |   0.5
  - on_step[6] ........................................  |         3 |      1042 |        23 |   0.0 |  13.5 |   0.3
  - on_punch[2] .......................................  |      1024 |      1024 |      1024 |  11.2 |  11.2 |  11.2
  - on_activate[1] ....................................  |        32 |       500 |       120 |   0.0 |   0.6 |   0.2
  - get_staticdata[2] .................................  |        11 |       334 |       128 |   0.0 |   1.1 |   0.4
  - ABM 'mobs_animal:rat spawning' ....................  |         2 |      1115 |       162 |   0.0 |   4.5 |   0.7
  - on_step[34] .......................................  |         3 |     13287 |        38 |   0.0 |  35.5 |   0.4
  - ABM 'mobs_animal:sheep_white spawning' ............  |        43 |      1577 |       466 |   0.0 |   9.1 |   1.7
  - on_step[4] ........................................  |         3 |       769 |        28 |   0.0 |   9.2 |   0.3
  - ABM 'mobs_animal:cow spawning' ....................  |        30 |      8592 |       604 |   0.0 |  28.8 |   1.9
  - get_staticdata[21] ................................  |         5 |       440 |       116 |   0.0 |   1.4 |   0.3
  - ABM 'mobs_animal:chicken spawning' ................  |        42 |      2478 |       510 |   0.1 |   3.8 |   0.9
  - on_activate[22] ...................................  |        37 |       151 |        69 |   0.0 |   0.5 |   0.1
  - on_activate[17] ...................................  |        49 |       132 |        75 |   0.0 |   0.8 |   0.2
 mesecons_receiver:                                      |         0 |      2071 |         3 |   0.0 |  10.8 |   0.0
  - on_placenode[1] ...................................  |         1 |      1533 |        78 |   0.0 |  10.7 |   0.5
  - on_placenode[2] ...................................  |         1 |       375 |        33 |   0.0 |   1.4 |   0.2
  - on_dignode[1] .....................................  |         1 |       596 |        26 |   0.0 |   7.0 |   0.2
 telemosaic:                                             |         7 |     14425 |        75 |   0.0 |  74.2 |   1.2
  - globalstep[1] .....................................  |         7 |     14425 |        75 |   0.0 |  74.2 |   1.2
  - on_joinplayer[1] ..................................  |         2 |         9 |         5 |   0.0 |   0.0 |   0.0
 protector:                                              |         0 |      8812 |        13 |   0.0 |  70.6 |   0.2
  - globalstep[1] .....................................  |         1 |      8812 |        12 |   0.0 |  70.6 |   0.2
  - on_player_receive_fields[2] .......................  |         1 |        67 |         4 |   0.0 |   2.7 |   0.1
  - on_leaveplayer[1] .................................  |         2 |         4 |         2 |   0.0 |   0.0 |   0.0
  - ABM[1] ............................................  |         2 |       555 |        60 |   0.0 |   3.2 |   0.3
  - on_player_receive_fields[1] .......................  |         1 |         8 |         1 |   0.0 |   0.1 |   0.0
  - on_punchplayer[1] .................................  |         1 |        49 |         4 |   0.0 |   1.1 |   0.1
 elevator:                                               |         0 |      9637 |        11 |   0.0 |  29.4 |   0.1
  - globalstep[1] .....................................  |         1 |      5937 |         7 |   0.0 |  29.4 |   0.1
  - on_leaveplayer[1] .................................  |        14 |        80 |        29 |   0.0 |   0.8 |   0.2
  - ABM 'Elevator (On)' ...............................  |         9 |      9635 |        49 |   0.0 |  13.1 |   0.2
  - on_player_receive_fields[1] .......................  |         1 |        98 |         3 |   0.0 |   1.1 |   0.0
 advtrains_itrainmap:                                    |         0 |       113 |         0 |   0.0 |   0.6 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |       113 |         2 |   0.0 |   0.6 |   0.0
 vacuum:                                                 |         0 |     30253 |        54 |   0.0 |  50.6 |   0.2
  - ABM 'space vacuum' ................................  |        44 |     29139 |      3134 |   0.2 |  48.7 |   6.5
  - on_generated[1] ...................................  |         1 |        11 |         2 |   0.0 |   0.0 |   0.0
  - on_dignode[1] .....................................  |         3 |       994 |        32 |   0.0 |   6.0 |   0.3
  - ABM 'airpump' .....................................  |         6 |      3419 |        82 |   0.0 |   8.9 |   0.3
  - ABM 'space vacuum depressurize' ...................  |       173 |     17004 |      1719 |   0.0 |  38.7 |   6.0
 xp_redo:                                                |         6 |     37432 |        77 |   0.0 |  85.8 |   0.9
  - on_leaveplayer[1] .................................  |         8 |        67 |        36 |   0.0 |   0.6 |   0.3
  - on_craft[2] .......................................  |        12 |       170 |        59 |   0.0 |   4.7 |   1.0
  - on_step[8] ........................................  |         1 |      2801 |         5 |   0.0 |  21.0 |   0.1
  - on_step[9] ........................................  |         1 |      8919 |         5 |   0.0 |  12.0 |   0.1
  - globalstep[2] .....................................  |         1 |     14821 |        35 |   0.0 |  62.2 |   0.2
  - on_step[5] ........................................  |         1 |     37260 |         9 |   0.0 |  85.4 |   0.1
  - on_step[7] ........................................  |        39 |        39 |        39 |   0.8 |   0.8 |   0.8
  - on_placenode[1] ...................................  |         1 |       406 |        31 |   0.0 |   1.5 |   0.2
  - on_step[1] ........................................  |         2 |      5711 |         8 |   0.0 |  52.9 |   0.1
  - on_dignode[2] .....................................  |         9 |       726 |        33 |   0.0 |   9.9 |   0.4
  - on_leaveplayer[2] .................................  |         2 |         4 |         3 |   0.0 |   0.0 |   0.0
  - on_craft[1] .......................................  |         4 |        34 |         8 |   0.0 |   0.9 |   0.2
  - on_step[11] .......................................  |         2 |       107 |         7 |   0.0 |   1.9 |   0.1
  - globalstep[1] .....................................  |         1 |       447 |         2 |   0.0 |   7.6 |   0.0
  - on_step[13] .......................................  |         2 |      8403 |         6 |   0.0 |  30.8 |   0.1
  - on_step[4] ........................................  |         1 |       549 |         5 |   0.0 |   9.2 |   0.1
  - on_dignode[1] .....................................  |         3 |       470 |        18 |   0.0 |  24.3 |   0.2
  - on_step[6] ........................................  |         1 |      1759 |         5 |   0.0 |  20.1 |   0.1
  - on_placenode[2] ...................................  |         1 |       272 |        34 |   0.0 |   3.0 |   0.3
  - on_joinplayer[1] ..................................  |        27 |        80 |        49 |   0.0 |   0.2 |   0.1
  - globalstep[3] .....................................  |         1 |      1604 |         2 |   0.0 |  14.3 |   0.0
 default:                                                |         7 |     42836 |       139 |   0.0 |  94.7 |   1.4
  - on_leaveplayer[1] .................................  |         1 |         5 |         3 |   0.0 |   0.0 |   0.0
  - on_player_receive_fields[2] .......................  |         1 |         9 |         1 |   0.0 |   0.2 |   0.0
  - ABM 'Lava cooling' ................................  |        52 |     17235 |      4044 |   0.1 |  38.3 |   9.8
  - on_punch[1] .......................................  |        24 |     42478 |     16454 |   0.2 |  94.6 |  58.8
  - get_staticdata[1] .................................  |        17 |       589 |        60 |   0.0 |   4.9 |   0.6
  - on_craft[1] .......................................  |         3 |        15 |         5 |   0.0 |   0.3 |   0.1
  - ABM 'Grow cactus' .................................  |         2 |       454 |        59 |   0.0 |   0.8 |   0.1
  - ABM 'Grass covered' ...............................  |         4 |     12325 |       537 |   0.0 |  36.0 |   1.7
  - globalstep[1] .....................................  |         7 |     42088 |        58 |   0.0 |  56.5 |   0.8
  - ABM 'Grass spread' ................................  |         2 |      6338 |       137 |   0.0 |   8.6 |   0.4
  - ABM 'Grow papyrus' ................................  |        15 |      1297 |       137 |   0.0 |   3.4 |   0.4
  - on_joinplayer[1] ..................................  |        37 |       160 |        69 |   0.1 |   0.4 |   0.2
  - on_activate[1] ....................................  |        25 |       498 |        71 |   0.0 |   3.9 |   0.7
  - on_step[1] ........................................  |         5 |     19220 |        58 |   0.0 |  64.4 |   0.8
  - on_player_receive_fields[1] .......................  |         1 |       122 |         2 |   0.0 |   0.9 |   0.0
  - on_leaveplayer[2] .................................  |         2 |         6 |         4 |   0.0 |   0.1 |   0.0
 advtrains:                                              |       101 |     30557 |       659 |   0.0 |  93.1 |  10.3
  - globalstep[1] .....................................  |       101 |     30557 |       656 |   0.0 |  93.1 |  10.3
  - on_dignode[1] .....................................  |         4 |      7132 |        52 |   0.0 |  39.1 |   0.4
  - LBM 'advtrains:nodedb_on_load_update' .............  |        20 |       809 |       114 |   0.0 |   1.7 |   0.3
  - on_leaveplayer[1] .................................  |         3 |       110 |        19 |   0.0 |   0.3 |   0.1
  - on_player_receive_fields[1] .......................  |         3 |       222 |        10 |   0.0 |   3.1 |   0.1
  - on_joinplayer[1] ..................................  |         4 |        10 |         5 |   0.0 |   0.0 |   0.0
 more_chests:                                            |         0 |      2776 |         0 |   0.0 |   5.8 |   0.0
  - on_joinplayer[1] ..................................  |        64 |      2776 |       416 |   0.2 |   5.8 |   0.7
 sfinv:                                                  |         0 |        78 |         0 |   0.0 |   1.4 |   0.0
  - on_leaveplayer[1] .................................  |         3 |        21 |         6 |   0.0 |   0.1 |   0.0
  - on_player_receive_fields[1] .......................  |         1 |        78 |         4 |   0.0 |   1.4 |   0.1
  - on_joinplayer[1] ..................................  |         2 |         6 |         3 |   0.0 |   0.0 |   0.0
 ambience:                                               |         0 |     27063 |       133 |   0.0 |  72.5 |   0.9
  - globalstep[1] .....................................  |         1 |     27063 |       133 |   0.0 |  72.5 |   0.9
